player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Christopher Tanev (D),Calgary Flames,56,2,10,12,0.21,6,15,https://www.eliteprospects.com/player/39601/christopher-tanev,2020-21,nhl,Christopher Tanev,D,DEF,0,0.0,0
Derek Forbort (D),Winnipeg Jets,56,2,10,12,0.21,35,1,https://www.eliteprospects.com/player/31265/derek-forbort,2020-21,nhl,Derek Forbort,D,DEF,0,0.0,0
Erik Gustafsson (D),totals,29,1,11,12,0.41,0,-1,https://www.eliteprospects.com/player/15372/erik-gustafsson,2020-21,nhl,Erik Gustafsson,D,DEF,0,0.0,0
Jake Bean (D),Carolina Hurricanes,42,1,11,12,0.29,10,-2,https://www.eliteprospects.com/player/199660/jake-bean,2020-21,nhl,Jake Bean,D,DEF,0,0.0,0
David Kämpf (C/W),Chicago Blackhawks,56,1,11,12,0.21,20,-3,https://www.eliteprospects.com/player/160499/david-kampf,2020-21,nhl,David Kämpf,C/W,FW,0,0.0,0
Pierre-Édouard Bellemare (C/LW),Colorado Avalanche,53,9,2,11,0.21,21,6,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2020-21,nhl,Pierre-Édouard Bellemare,C/LW,FW,0,0.0,0
Rasmus Asplund (C/W),Buffalo Sabres,28,7,4,11,0.39,0,1,https://www.eliteprospects.com/player/139616/rasmus-asplund,2020-21,nhl,Rasmus Asplund,C/W,FW,0,0.0,0
Jaret Anderson-Dolan (C/LW),Los Angeles Kings,34,7,4,11,0.32,6,-9,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2020-21,nhl,Jaret Anderson-Dolan,C/LW,FW,0,0.0,0
Max Jones (LW/RW),Anaheim Ducks,46,7,4,11,0.24,36,-9,https://www.eliteprospects.com/player/233448/max-jones,2020-21,nhl,Max Jones,LW/RW,FW,0,0.0,0
Nico Hischier (C),New Jersey Devils,21,6,5,11,0.52,4,-9,https://www.eliteprospects.com/player/116244/nico-hischier,2020-21,nhl,Nico Hischier,C,FW,0,0.0,0
Joel Kiviranta (LW),Dallas Stars,26,6,5,11,0.42,6,3,https://www.eliteprospects.com/player/91109/joel-kiviranta,2020-21,nhl,Joel Kiviranta,LW,FW,0,0.0,0
Tyler Pitlick (C/RW),Arizona Coyotes,38,6,5,11,0.29,16,-1,https://www.eliteprospects.com/player/40064/tyler-pitlick,2020-21,nhl,Tyler Pitlick,C/RW,FW,0,0.0,0
Carl Grundström (RW/LW),Los Angeles Kings,47,6,5,11,0.23,16,-10,https://www.eliteprospects.com/player/113516/carl-grundstrom,2020-21,nhl,Carl Grundström,RW/LW,FW,0,0.0,0
Matt Martin (LW),New York Islanders,54,6,5,11,0.20,36,-2,https://www.eliteprospects.com/player/19225/matt-martin,2020-21,nhl,Matt Martin,LW,FW,0,0.0,0
Adam Gaudette (C),totals,40,5,6,11,0.28,12,-15,https://www.eliteprospects.com/player/203361/adam-gaudette,2020-21,nhl,Adam Gaudette,C,FW,0,0.0,0
Anders Bjork (LW/RW),totals,45,5,6,11,0.24,14,-13,https://www.eliteprospects.com/player/183809/anders-bjork,2020-21,nhl,Anders Bjork,LW/RW,FW,0,0.0,0
Yakov Trenin (C/LW),Nashville Predators,45,5,6,11,0.24,22,4,https://www.eliteprospects.com/player/277485/yakov-trenin,2020-21,nhl,Yakov Trenin,C/LW,FW,0,0.0,0
Andreas Johnsson (LW/RW),New Jersey Devils,50,5,6,11,0.22,12,-1,https://www.eliteprospects.com/player/43991/andreas-johnsson,2020-21,nhl,Andreas Johnsson,LW/RW,FW,0,0.0,0
Andrew Cogliano (C/LW),Dallas Stars,54,5,6,11,0.20,24,-8,https://www.eliteprospects.com/player/9187/andrew-cogliano,2020-21,nhl,Andrew Cogliano,C/LW,FW,0,0.0,0
Noel Acciari (C),Florida Panthers,41,4,7,11,0.27,9,0,https://www.eliteprospects.com/player/214725/noel-acciari,2020-21,nhl,Noel Acciari,C,FW,0,0.0,0
Michael Raffl (LW/RW),totals,44,4,7,11,0.25,33,-4,https://www.eliteprospects.com/player/15216/michael-raffl,2020-21,nhl,Michael Raffl,LW/RW,FW,0,0.0,0
Mark Jankowski (C),Pittsburgh Penguins,45,4,7,11,0.24,6,4,https://www.eliteprospects.com/player/146518/mark-jankowski,2020-21,nhl,Mark Jankowski,C,FW,0,0.0,0
Brendan Lemieux (LW),totals,49,4,7,11,0.22,73,-2,https://www.eliteprospects.com/player/177647/brendan-lemieux,2020-21,nhl,Brendan Lemieux,LW,FW,0,0.0,0
Cal Clutterbuck (RW),New York Islanders,50,4,7,11,0.22,10,-5,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2020-21,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Jujhar Khaira (LW/C),Edmonton Oilers,40,3,8,11,0.28,42,-1,https://www.eliteprospects.com/player/93577/jujhar-khaira,2020-21,nhl,Jujhar Khaira,LW/C,FW,Jujhar Khaira,5.0,1
Troy Stecher (D),Detroit Red Wings,44,3,8,11,0.25,12,-13,https://www.eliteprospects.com/player/59042/troy-stecher,2020-21,nhl,Troy Stecher,D,DEF,0,0.0,0
Christian Fischer (RW/C),Arizona Coyotes,52,3,8,11,0.21,6,-10,https://www.eliteprospects.com/player/226901/christian-fischer,2020-21,nhl,Christian Fischer,RW/C,FW,0,0.0,0
Christian Djoos (D),Detroit Red Wings,36,2,9,11,0.31,14,-13,https://www.eliteprospects.com/player/33201/christian-djoos,2020-21,nhl,Christian Djoos,D,DEF,0,0.0,0
Juuso Välimäki (D),Calgary Flames,49,2,9,11,0.22,26,-2,https://www.eliteprospects.com/player/221525/juuso-valimaki,2020-21,nhl,Juuso Välimäki,D,DEF,0,0.0,0
Radko Gudas (D),Florida Panthers,54,2,9,11,0.20,40,6,https://www.eliteprospects.com/player/18085/radko-gudas,2020-21,nhl,Radko Gudas,D,DEF,0,0.0,0
Will Butcher (D),New Jersey Devils,23,1,10,11,0.48,2,-3,https://www.eliteprospects.com/player/97590/will-butcher,2020-21,nhl,Will Butcher,D,DEF,0,0.0,0
Jordan Oesterle (D),Arizona Coyotes,43,1,10,11,0.26,10,-10,https://www.eliteprospects.com/player/84700/jordan-oesterle,2020-21,nhl,Jordan Oesterle,D,DEF,0,0.0,0
Philippe Myers (D),Philadelphia Flyers,44,1,10,11,0.25,22,-10,https://www.eliteprospects.com/player/223515/philippe-myers,2020-21,nhl,Philippe Myers,D,DEF,0,0.0,0
Mikey Anderson (D),Los Angeles Kings,54,1,10,11,0.20,30,0,https://www.eliteprospects.com/player/201512/mikey-anderson,2020-21,nhl,Mikey Anderson,D,DEF,0,0.0,0
James Neal (LW/RW),Edmonton Oilers,29,5,5,10,0.34,11,-2,https://www.eliteprospects.com/player/9362/james-neal,2020-21,nhl,James Neal,LW/RW,FW,0,0.0,0
Kevin Stenlund (C),Columbus Blue Jackets,32,5,5,10,0.31,8,-4,https://www.eliteprospects.com/player/142262/kevin-stenlund,2020-21,nhl,Kevin Stenlund,C,FW,0,0.0,0
Travis Boyd (C),totals,39,5,5,10,0.26,2,-5,https://www.eliteprospects.com/player/38621/travis-boyd,2020-21,nhl,Travis Boyd,C,FW,0,0.0,0
Colton Sceviour (C/W),Pittsburgh Penguins,46,5,5,10,0.22,2,0,https://www.eliteprospects.com/player/12557/colton-sceviour,2020-21,nhl,Colton Sceviour,C/W,FW,0,0.0,0
Brendan Smith (D),New York Rangers,48,5,5,10,0.21,73,3,https://www.eliteprospects.com/player/12506/brendan-smith,2020-21,nhl,Brendan Smith,D,DEF,0,0.0,0
Nicolas Deslauriers (LW/D),Anaheim Ducks,49,5,5,10,0.20,53,-7,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2020-21,nhl,Nicolas Deslauriers,LW/D,DEF,0,0.0,0
Jimmy Vesey (LW),totals,50,5,5,10,0.20,10,-14,https://www.eliteprospects.com/player/121865/jimmy-vesey,2020-21,nhl,Jimmy Vesey,LW,FW,0,0.0,0
Trevor Lewis (C/RW),Winnipeg Jets,56,5,5,10,0.18,2,7,https://www.eliteprospects.com/player/10461/trevor-lewis,2020-21,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Cody Glass (C),Vegas Golden Knights,27,4,6,10,0.37,8,6,https://www.eliteprospects.com/player/201704/cody-glass,2020-21,nhl,Cody Glass,C,FW,0,0.0,0
Nikita Gusev (LW),totals,31,4,6,10,0.32,2,-12,https://www.eliteprospects.com/player/75169/nikita-gusev,2020-21,nhl,Nikita Gusev,LW,FW,0,0.0,0
Adam Larsson (D),Edmonton Oilers,56,4,6,10,0.18,24,2,https://www.eliteprospects.com/player/10713/adam-larsson,2020-21,nhl,Adam Larsson,D,DEF,0,0.0,0
Austin Watson (W/C),Ottawa Senators,34,3,7,10,0.29,40,-7,https://www.eliteprospects.com/player/33753/austin-watson,2020-21,nhl,Austin Watson,W/C,FW,0,0.0,0
Drake Caggiula (C/LW),totals,38,3,7,10,0.26,19,-6,https://www.eliteprospects.com/player/97396/drake-caggiula,2020-21,nhl,Drake Caggiula,C/LW,FW,0,0.0,0
Travis Hamonic (D),Vancouver Canucks,38,3,7,10,0.26,39,-3,https://www.eliteprospects.com/player/17519/travis-hamonic,2020-21,nhl,Travis Hamonic,D,DEF,0,0.0,0
Tanner Kero (C/RW),Dallas Stars,39,3,7,10,0.26,6,0,https://www.eliteprospects.com/player/55796/tanner-kero,2020-21,nhl,Tanner Kero,C/RW,FW,Tanner Kero,4.0,1
Blake Lizotte (C),Los Angeles Kings,41,3,7,10,0.24,16,2,https://www.eliteprospects.com/player/321198/blake-lizotte,2020-21,nhl,Blake Lizotte,C,FW,0,0.0,0
Nathan Bastian (RW/C),New Jersey Devils,41,3,7,10,0.24,21,0,https://www.eliteprospects.com/player/245157/nathan-bastian,2020-21,nhl,Nathan Bastian,RW/C,FW,0,0.0,0
Patrik Nemeth (D),totals,52,3,7,10,0.19,20,5,https://www.eliteprospects.com/player/10383/patrik-nemeth,2020-21,nhl,Patrik Nemeth,D,DEF,0,0.0,0
Brady Skjei (D),Carolina Hurricanes,52,3,7,10,0.19,30,6,https://www.eliteprospects.com/player/90352/brady-skjei,2020-21,nhl,Brady Skjei,D,DEF,0,0.0,0
Marc Staal (D),Detroit Red Wings,56,3,7,10,0.18,20,-5,https://www.eliteprospects.com/player/9183/marc-staal,2020-21,nhl,Marc Staal,D,DEF,0,0.0,0
Kirby Dach (C/RW),Chicago Blackhawks,18,2,8,10,0.56,4,-3,https://www.eliteprospects.com/player/268089/kirby-dach,2020-21,nhl,Kirby Dach,C/RW,FW,0,0.0,0
Frédérick Gaudreau (C),Pittsburgh Penguins,19,2,8,10,0.53,2,10,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2020-21,nhl,Frédérick Gaudreau,C,FW,0,0.0,0
Nick Merkley (RW/C),New Jersey Devils,27,2,8,10,0.37,7,-5,https://www.eliteprospects.com/player/107894/nick-merkley,2020-21,nhl,Nick Merkley,RW/C,FW,0,0.0,0
Mason Marchment (LW/C),Florida Panthers,33,2,8,10,0.30,18,4,https://www.eliteprospects.com/player/208693/mason-marchment,2020-21,nhl,Mason Marchment,LW/C,FW,0,0.0,0
Matt Roy (D),Los Angeles Kings,44,2,8,10,0.23,8,0,https://www.eliteprospects.com/player/191271/matt-roy,2020-21,nhl,Matt Roy,D,DEF,0,0.0,0
Zdeno Chára (D),Washington Capitals,55,2,8,10,0.18,44,5,https://www.eliteprospects.com/player/4530/zdeno-chara,2020-21,nhl,Zdeno Chára,D,DEF,0,0.0,0
Nikolai Knyzhov (D),San Jose Sharks,56,2,8,10,0.18,39,-9,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2020-21,nhl,Nikolai Knyzhov,D,DEF,0,0.0,0
Jordie Benn (D),totals,39,1,9,10,0.26,9,7,https://www.eliteprospects.com/player/19742/jordie-benn,2020-21,nhl,Jordie Benn,D,DEF,0,0.0,0
Calvin de Haan (D),Chicago Blackhawks,44,1,9,10,0.23,14,-16,https://www.eliteprospects.com/player/23814/calvin-de-haan,2020-21,nhl,Calvin de Haan,D,DEF,0,0.0,0
Markus Nutivaara (D),Florida Panthers,30,0,10,10,0.33,12,1,https://www.eliteprospects.com/player/47273/markus-nutivaara,2020-21,nhl,Markus Nutivaara,D,DEF,0,0.0,0
Wayne Simmonds (RW),Toronto Maple Leafs,38,7,2,9,0.24,45,-3,https://www.eliteprospects.com/player/12517/wayne-simmonds,2020-21,nhl,Wayne Simmonds,RW,FW,0,0.0,0
Tyler Motte (C/W),Vancouver Canucks,24,6,3,9,0.38,14,0,https://www.eliteprospects.com/player/151824/tyler-motte,2020-21,nhl,Tyler Motte,C/W,FW,0,0.0,0
Mikhail Maltsev (LW),New Jersey Devils,33,6,3,9,0.27,4,-4,https://www.eliteprospects.com/player/312218/mikhail-maltsev,2020-21,nhl,Mikhail Maltsev,LW,FW,0,0.0,0
Josh Leivo (LW/RW),Calgary Flames,38,6,3,9,0.24,10,-3,https://www.eliteprospects.com/player/88692/josh-leivo,2020-21,nhl,Josh Leivo,LW/RW,FW,0,0.0,0
Isac Lundeström (C/LW),Anaheim Ducks,41,6,3,9,0.22,14,-9,https://www.eliteprospects.com/player/265570/isac-lundestrom,2020-21,nhl,Isac Lundeström,C/LW,FW,0,0.0,0
Devin Shore (C),Edmonton Oilers,38,5,4,9,0.24,6,-4,https://www.eliteprospects.com/player/149937/devin-shore,2020-21,nhl,Devin Shore,C,FW,0,0.0,0
Wyatt Kalynuk (D),Chicago Blackhawks,21,4,5,9,0.43,4,-6,https://www.eliteprospects.com/player/196651/wyatt-kalynuk,2020-21,nhl,Wyatt Kalynuk,D,DEF,0,0.0,0
Oskar Sundqvist (C),St. Louis Blues,28,4,5,9,0.32,14,-6,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2020-21,nhl,Oskar Sundqvist,C,FW,0,0.0,0
Sean Kuraly (C/LW),Boston Bruins,47,4,5,9,0.19,20,-10,https://www.eliteprospects.com/player/49938/sean-kuraly,2020-21,nhl,Sean Kuraly,C/LW,FW,0,0.0,0
Nolan Patrick (C),Philadelphia Flyers,52,4,5,9,0.17,20,-30,https://www.eliteprospects.com/player/201274/nolan-patrick,2020-21,nhl,Nolan Patrick,C,FW,0,0.0,0
Patrick Marleau (LW),San Jose Sharks,56,4,5,9,0.16,10,-9,https://www.eliteprospects.com/player/3671/patrick-marleau,2020-21,nhl,Patrick Marleau,LW,FW,0,0.0,0
Tyler Ennis (RW/LW),Edmonton Oilers,30,3,6,9,0.30,6,0,https://www.eliteprospects.com/player/11667/tyler-ennis,2020-21,nhl,Tyler Ennis,RW/LW,FW,0,0.0,0
Morgan Geekie (C/RW),Carolina Hurricanes,36,3,6,9,0.25,10,1,https://www.eliteprospects.com/player/247912/morgan-geekie,2020-21,nhl,Morgan Geekie,C/RW,FW,0,0.0,0
Anton Strålman (D),Florida Panthers,38,3,6,9,0.24,8,-1,https://www.eliteprospects.com/player/4152/anton-stralman,2020-21,nhl,Anton Strålman,D,DEF,0,0.0,0
Marco Scandella (D),St. Louis Blues,49,3,6,9,0.18,24,14,https://www.eliteprospects.com/player/17520/marco-scandella,2020-21,nhl,Marco Scandella,D,DEF,0,0.0,0
Artyom Anisimov (C),Ottawa Senators,19,2,7,9,0.47,2,1,https://www.eliteprospects.com/player/9300/artyom-anisimov,2020-21,nhl,Artyom Anisimov,C,FW,0,0.0,0
Marcus Pettersson (D),Pittsburgh Penguins,47,2,7,9,0.19,22,8,https://www.eliteprospects.com/player/86321/marcus-pettersson,2020-21,nhl,Marcus Pettersson,D,DEF,0,0.0,0
Jacob MacDonald (D/LW),Colorado Avalanche,33,1,8,9,0.27,8,14,https://www.eliteprospects.com/player/60064/jacob-macdonald,2020-21,nhl,Jacob MacDonald,D/LW,DEF,0,0.0,0
Jacob Bryson (D),Buffalo Sabres,38,1,8,9,0.24,12,-1,https://www.eliteprospects.com/player/253923/jacob-bryson,2020-21,nhl,Jacob Bryson,D,DEF,0,0.0,0
Kris Russell (D),Edmonton Oilers,35,0,9,9,0.26,8,0,https://www.eliteprospects.com/player/9188/kris-russell,2020-21,nhl,Kris Russell,D,DEF,0,0.0,0
Jakub Zboril (D),Boston Bruins,42,0,9,9,0.21,18,0,https://www.eliteprospects.com/player/112379/jakub-zboril,2020-21,nhl,Jakub Zboril,D,DEF,0,0.0,0
Dylan DeMelo (D),Winnipeg Jets,52,0,9,9,0.17,20,10,https://www.eliteprospects.com/player/45603/dylan-demelo,2020-21,nhl,Dylan DeMelo,D,DEF,0,0.0,0
Brett Ritchie (RW),Calgary Flames,32,4,4,8,0.25,24,-5,https://www.eliteprospects.com/player/45554/brett-ritchie,2020-21,nhl,Brett Ritchie,RW,FW,0,0.0,0
Austin Wagner (LW/C),Los Angeles Kings,44,4,4,8,0.18,15,-14,https://www.eliteprospects.com/player/161117/austin-wagner,2020-21,nhl,Austin Wagner,LW/C,FW,0,0.0,0
Cédric Paquette (C),totals,47,4,4,8,0.17,21,-12,https://www.eliteprospects.com/player/128521/cedric-paquette,2020-21,nhl,Cédric Paquette,C,FW,0,0.0,0
Yevgeni Svechnikov (RW/LW),Detroit Red Wings,21,3,5,8,0.38,10,-3,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2020-21,nhl,Yevgeni Svechnikov,RW/LW,FW,0,0.0,0
Alexander Barabanov (LW/RW),totals,22,3,5,8,0.36,6,1,https://www.eliteprospects.com/player/87913/alexander-barabanov,2020-21,nhl,Alexander Barabanov,LW/RW,FW,0,0.0,0
Jamie Drysdale (D),Anaheim Ducks,24,3,5,8,0.33,6,-12,https://www.eliteprospects.com/player/201868/jamie-drysdale,2020-21,nhl,Jamie Drysdale,D,DEF,0,0.0,0
Dryden Hunt (LW/C),Arizona Coyotes,26,3,5,8,0.31,4,-6,https://www.eliteprospects.com/player/84609/dryden-hunt,2020-21,nhl,Dryden Hunt,LW/C,FW,0,0.0,0
Eetu Luostarinen (C),Florida Panthers,44,3,5,8,0.18,12,-11,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2020-21,nhl,Eetu Luostarinen,C,FW,0,0.0,0
Henri Jokiharju (D),Buffalo Sabres,46,3,5,8,0.17,4,-11,https://www.eliteprospects.com/player/277056/henri-jokiharju,2020-21,nhl,Henri Jokiharju,D,DEF,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,47,3,5,8,0.17,10,-3,https://www.eliteprospects.com/player/10438/darren-helm,2020-21,nhl,Darren Helm,C/LW,FW,0,0.0,0
Julien Gauthier (RW),New York Rangers,30,2,6,8,0.27,14,-6,https://www.eliteprospects.com/player/213464/julien-gauthier,2020-21,nhl,Julien Gauthier,RW,FW,0,0.0,0
Brayden McNabb (D),Vegas Golden Knights,41,2,6,8,0.20,16,10,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2020-21,nhl,Brayden McNabb,D,DEF,0,0.0,0
Ethan Bear (D),Edmonton Oilers,43,2,6,8,0.19,14,-1,https://www.eliteprospects.com/player/197561/ethan-bear,2020-21,nhl,Ethan Bear,D,DEF,0,0.0,0
Steven Lorentz (C/LW),Carolina Hurricanes,45,2,6,8,0.18,8,1,https://www.eliteprospects.com/player/204707/steven-lorentz,2020-21,nhl,Steven Lorentz,C/LW,FW,0,0.0,0
Brett Kulak (D),Montréal Canadiens,46,2,6,8,0.17,20,3,https://www.eliteprospects.com/player/88617/brett-kulak,2020-21,nhl,Brett Kulak,D,DEF,0,0.0,0
Phil Di Giuseppe (LW/RW),New York Rangers,31,1,7,8,0.26,13,2,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2020-21,nhl,Phil Di Giuseppe,LW/RW,FW,0,0.0,0
Leo Komarov (W/C),New York Islanders,33,1,7,8,0.24,15,7,https://www.eliteprospects.com/player/7617/leo-komarov,2020-21,nhl,Leo Komarov,W/C,FW,0,0.0,0
Jérémy Lauzon (D),Boston Bruins,41,1,7,8,0.20,40,8,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2020-21,nhl,Jérémy Lauzon,D,DEF,0,0.0,0
Ian Cole (D),totals,54,1,7,8,0.15,32,21,https://www.eliteprospects.com/player/11456/ian-cole,2020-21,nhl,Ian Cole,D,DEF,0,0.0,0
Nikita Zadorov (D),Chicago Blackhawks,55,1,7,8,0.15,36,1,https://www.eliteprospects.com/player/108648/nikita-zadorov,2020-21,nhl,Nikita Zadorov,D,DEF,0,0.0,0
Jake Gardiner (D),Carolina Hurricanes,26,0,8,8,0.31,11,-1,https://www.eliteprospects.com/player/18592/jake-gardiner,2020-21,nhl,Jake Gardiner,D,DEF,0,0.0,0
Joel Hanley (D),Dallas Stars,35,0,8,8,0.23,2,6,https://www.eliteprospects.com/player/33730/joel-hanley,2020-21,nhl,Joel Hanley,D,DEF,0,0.0,0
Jan Rutta (D),Tampa Bay Lightning,35,0,8,8,0.23,22,12,https://www.eliteprospects.com/player/18090/jan-rutta,2020-21,nhl,Jan Rutta,D,DEF,0,0.0,0
Alexander Edler (D),Vancouver Canucks,52,0,8,8,0.15,58,-8,https://www.eliteprospects.com/player/4081/alexander-edler,2020-21,nhl,Alexander Edler,D,DEF,0,0.0,0
Tyler Bertuzzi (LW),Detroit Red Wings,9,5,2,7,0.78,4,0,https://www.eliteprospects.com/player/125028/tyler-bertuzzi,2020-21,nhl,Tyler Bertuzzi,LW,FW,0,0.0,0
Tanner Jeannot (LW/RW),Nashville Predators,15,5,2,7,0.47,2,6,https://www.eliteprospects.com/player/200717/tanner-jeannot,2020-21,nhl,Tanner Jeannot,LW/RW,FW,0,0.0,0
Matt Nieto (LW/RW),San Jose Sharks,28,5,2,7,0.25,4,-4,https://www.eliteprospects.com/player/20723/matt-nieto,2020-21,nhl,Matt Nieto,LW/RW,FW,0,0.0,0
Tobias Rieder (W/C),Buffalo Sabres,44,5,2,7,0.16,2,-9,https://www.eliteprospects.com/player/34851/tobias-rieder,2020-21,nhl,Tobias Rieder,W/C,FW,0,0.0,0
Wade Allison (RW),Philadelphia Flyers,14,4,3,7,0.50,4,1,https://www.eliteprospects.com/player/199949/wade-allison,2020-21,nhl,Wade Allison,RW,FW,0,0.0,0
Jesper Boqvist (C/LW),New Jersey Devils,28,4,3,7,0.25,2,-5,https://www.eliteprospects.com/player/212690/jesper-boqvist,2020-21,nhl,Jesper Boqvist,C/LW,FW,0,0.0,0
Kyle Clifford (LW),St. Louis Blues,50,4,3,7,0.14,30,-5,https://www.eliteprospects.com/player/15480/kyle-clifford,2020-21,nhl,Kyle Clifford,LW,FW,0,0.0,0
Ian Mitchell (D),Chicago Blackhawks,39,3,4,7,0.18,14,-10,https://www.eliteprospects.com/player/201362/ian-mitchell,2020-21,nhl,Ian Mitchell,D,DEF,0,0.0,0
Matthew Highmore (C/W),totals,42,3,4,7,0.17,8,-5,https://www.eliteprospects.com/player/130125/matthew-highmore,2020-21,nhl,Matthew Highmore,C/W,FW,0,0.0,0
Cody Eakin (C),Buffalo Sabres,46,3,4,7,0.15,14,-9,https://www.eliteprospects.com/player/23166/cody-eakin,2020-21,nhl,Cody Eakin,C,FW,0,0.0,0
Riley Nash (C),totals,37,2,5,7,0.19,4,-1,https://www.eliteprospects.com/player/12507/riley-nash,2020-21,nhl,Riley Nash,C,FW,0,0.0,0
Shane Pinto (C),Ottawa Senators,12,1,6,7,0.58,10,6,https://www.eliteprospects.com/player/388979/shane-pinto,2020-21,nhl,Shane Pinto,C,FW,0,0.0,0
Josh Manson (D),Anaheim Ducks,23,1,6,7,0.30,30,-3,https://www.eliteprospects.com/player/47762/josh-manson,2020-21,nhl,Josh Manson,D,DEF,0,0.0,0
Ben Chiarot (D),Montréal Canadiens,41,1,6,7,0.17,50,-16,https://www.eliteprospects.com/player/33875/ben-chiarot,2020-21,nhl,Ben Chiarot,D,DEF,0,0.0,0
Brett Howden (C),New York Rangers,42,1,6,7,0.17,11,-2,https://www.eliteprospects.com/player/232712/brett-howden,2020-21,nhl,Brett Howden,C,FW,0,0.0,0
Joakim Nordström (C/LW),Calgary Flames,44,1,6,7,0.16,6,1,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2020-21,nhl,Joakim Nordström,C/LW,FW,0,0.0,0
Connor Clifton (D),Boston Bruins,44,1,6,7,0.16,38,10,https://www.eliteprospects.com/player/131370/connor-clifton,2020-21,nhl,Connor Clifton,D,DEF,0,0.0,0
Jacob Larsson (D),Anaheim Ducks,46,1,6,7,0.15,14,-9,https://www.eliteprospects.com/player/147719/jacob-larsson,2020-21,nhl,Jacob Larsson,D,DEF,0,0.0,0
Conor Timmins (D),Colorado Avalanche,31,0,7,7,0.23,8,6,https://www.eliteprospects.com/player/267584/conor-timmins,2020-21,nhl,Conor Timmins,D,DEF,0,0.0,0
Ben Harpur (D),Nashville Predators,34,0,7,7,0.21,17,2,https://www.eliteprospects.com/player/144069/ben-harpur,2020-21,nhl,Ben Harpur,D,DEF,0,0.0,0
Arttu Ruotsalainen (C/W),Buffalo Sabres,17,5,1,6,0.35,8,-9,https://www.eliteprospects.com/player/152112/arttu-ruotsalainen,2020-21,nhl,Arttu Ruotsalainen,C/W,FW,0,0.0,0
Noah Gregor (C),San Jose Sharks,30,5,1,6,0.20,6,-16,https://www.eliteprospects.com/player/162892/noah-gregor,2020-21,nhl,Noah Gregor,C,FW,0,0.0,0
Alex Formenton (LW),Ottawa Senators,20,4,2,6,0.30,6,6,https://www.eliteprospects.com/player/273622/alex-formenton,2020-21,nhl,Alex Formenton,LW,FW,0,0.0,0
Lias Andersson (C/W),Los Angeles Kings,23,3,3,6,0.26,12,-4,https://www.eliteprospects.com/player/214318/lias-andersson,2020-21,nhl,Lias Andersson,C/W,FW,0,0.0,0
Dylan Coghlan (D),Vegas Golden Knights,29,3,3,6,0.21,2,-3,https://www.eliteprospects.com/player/247901/dylan-coghlan,2020-21,nhl,Dylan Coghlan,D,DEF,0,0.0,0
Brett Connolly (RW),totals,31,3,3,6,0.19,4,3,https://www.eliteprospects.com/player/23297/brett-connolly,2020-21,nhl,Brett Connolly,RW,FW,0,0.0,0
Sam Carrick (C/RW),Anaheim Ducks,13,2,4,6,0.46,28,4,https://www.eliteprospects.com/player/32716/sam-carrick,2020-21,nhl,Sam Carrick,C/RW,FW,0,0.0,0
Hampus Lindholm (D),Anaheim Ducks,18,2,4,6,0.33,16,-1,https://www.eliteprospects.com/player/34882/hampus-lindholm,2020-21,nhl,Hampus Lindholm,D,DEF,0,0.0,0
Nicolas Beaudin (D),Chicago Blackhawks,19,2,4,6,0.32,2,1,https://www.eliteprospects.com/player/284924/nicolas-beaudin,2020-21,nhl,Nicolas Beaudin,D,DEF,0,0.0,0
Sami Vatanen (D),totals,39,2,4,6,0.15,20,3,https://www.eliteprospects.com/player/16044/sami-vatanen,2020-21,nhl,Sami Vatanen,D,DEF,0,0.0,0
Radim Simek (D),San Jose Sharks,40,2,4,6,0.15,15,-9,https://www.eliteprospects.com/player/160567/radim-simek,2020-21,nhl,Radim Simek,D,DEF,0,0.0,0
Travis Dermott (D),Toronto Maple Leafs,51,2,4,6,0.12,19,-1,https://www.eliteprospects.com/player/214673/travis-dermott,2020-21,nhl,Travis Dermott,D,DEF,0,0.0,0
Derek Stepan (C),Ottawa Senators,20,1,5,6,0.30,8,-6,https://www.eliteprospects.com/player/19040/derek-stepan,2020-21,nhl,Derek Stepan,C,FW,0,0.0,0
Frans Nielsen (C),Detroit Red Wings,29,1,5,6,0.21,0,-3,https://www.eliteprospects.com/player/210/frans-nielsen,2020-21,nhl,Frans Nielsen,C,FW,0,0.0,0
Tobias Björnfot (D),Los Angeles Kings,33,1,5,6,0.18,14,-3,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2020-21,nhl,Tobias Björnfot,D,DEF,0,0.0,0
