player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Jiri Slegr (D),Boston Bruins,32,5,11,16,0.50,56,-2,https://www.eliteprospects.com/player/1938/jiri-slegr,2005-06,nhl,Jiri Slegr,D,DEF,0,0.0,0
Scott Walker (RW),Nashville Predators,33,5,11,16,0.48,36,2,https://www.eliteprospects.com/player/8801/scott-walker,2005-06,nhl,Scott Walker,RW,FW,0,0.0,0
Jay McKee (D),Buffalo Sabres,75,5,11,16,0.21,57,0,https://www.eliteprospects.com/player/8977/jay-mckee,2005-06,nhl,Jay McKee,D,DEF,0,0.0,0
Tie Domi (RW),Toronto Maple Leafs,77,5,11,16,0.21,109,-10,https://www.eliteprospects.com/player/9138/tie-domi,2005-06,nhl,Tie Domi,RW,FW,0,0.0,0
Brent Burns (D),Minnesota Wild,72,4,12,16,0.22,32,-7,https://www.eliteprospects.com/player/9103/brent-burns,2005-06,nhl,Brent Burns,D,DEF,0,0.0,0
Janne Niinimaa (D),totals,63,3,13,16,0.25,86,-12,https://www.eliteprospects.com/player/2658/janne-niinimaa,2005-06,nhl,Janne Niinimaa,D,DEF,0,0.0,0
Lukas Krajicek (D),Florida Panthers,67,2,14,16,0.24,50,1,https://www.eliteprospects.com/player/8550/lukas-krajicek,2005-06,nhl,Lukas Krajicek,D,DEF,0,0.0,0
Ryan Suter (D),Nashville Predators,71,1,15,16,0.23,66,7,https://www.eliteprospects.com/player/8897/ryan-suter,2005-06,nhl,Ryan Suter,D,DEF,0,0.0,0
Dmitri Afanasenkov (LW),Tampa Bay Lightning,68,9,6,15,0.22,16,-7,https://www.eliteprospects.com/player/8634/dmitri-afanasenkov,2005-06,nhl,Dmitri Afanasenkov,LW,FW,0,0.0,0
Brad Larsen (LW),Atlanta Thrashers,62,7,8,15,0.24,21,-3,https://www.eliteprospects.com/player/8561/brad-larsen,2005-06,nhl,Brad Larsen,LW,FW,0,0.0,0
Steve Konowalchuk (LW),Colorado Avalanche,21,6,9,15,0.71,14,5,https://www.eliteprospects.com/player/9020/steve-konowalchuk,2005-06,nhl,Steve Konowalchuk,LW,FW,0,0.0,0
Niklas Sundström (C),Montréal Canadiens,55,6,9,15,0.27,30,-6,https://www.eliteprospects.com/player/740/niklas-sundstrom,2005-06,nhl,Niklas Sundström,C,FW,0,0.0,0
Curtis Brown (C/LW),Chicago Blackhawks,71,5,10,15,0.21,38,-9,https://www.eliteprospects.com/player/9098/curtis-brown,2005-06,nhl,Curtis Brown,C/LW,FW,0,0.0,0
Mark Mowers (C),Detroit Red Wings,46,4,11,15,0.33,16,13,https://www.eliteprospects.com/player/5533/mark-mowers,2005-06,nhl,Mark Mowers,C,FW,0,0.0,0
Josef Melichar (D),Pittsburgh Penguins,72,3,12,15,0.21,66,-2,https://www.eliteprospects.com/player/8680/josef-melichar,2005-06,nhl,Josef Melichar,D,DEF,0,0.0,0
Ken Klee (D),totals,74,3,12,15,0.20,80,-4,https://www.eliteprospects.com/player/9016/ken-klee,2005-06,nhl,Ken Klee,D,DEF,0,0.0,0
Daniel Cleary (RW/LW),Detroit Red Wings,77,3,12,15,0.19,40,5,https://www.eliteprospects.com/player/4376/daniel-cleary,2005-06,nhl,Daniel Cleary,RW/LW,FW,0,0.0,0
Andreas Lilja (D),Detroit Red Wings,82,2,13,15,0.18,98,18,https://www.eliteprospects.com/player/726/andreas-lilja,2005-06,nhl,Andreas Lilja,D,DEF,0,0.0,0
Cory Sarich (D),Tampa Bay Lightning,82,1,14,15,0.18,79,-2,https://www.eliteprospects.com/player/8867/cory-sarich,2005-06,nhl,Cory Sarich,D,DEF,0,0.0,0
Brian Savage (LW),Philadelphia Flyers,66,9,5,14,0.21,28,-18,https://www.eliteprospects.com/player/8872/brian-savage,2005-06,nhl,Brian Savage,LW,FW,0,0.0,0
Branko Radivojevic (RW),Philadelphia Flyers,64,8,6,14,0.22,44,-6,https://www.eliteprospects.com/player/5676/branko-radivojevic,2005-06,nhl,Branko Radivojevic,RW,FW,0,0.0,0
Dick Tärnström (D),totals,55,6,8,14,0.25,76,-15,https://www.eliteprospects.com/player/744/dick-tarnstrom,2005-06,nhl,Dick Tärnström,D,DEF,0,0.0,0
Jerred Smithson (C/RW),Nashville Predators,66,5,9,14,0.21,54,9,https://www.eliteprospects.com/player/8886/jerred-smithson,2005-06,nhl,Jerred Smithson,C/RW,FW,0,0.0,0
Kevin Dallman (D),totals,67,4,10,14,0.21,29,-14,https://www.eliteprospects.com/player/9129/kevin-dallman,2005-06,nhl,Kevin Dallman,D,DEF,0,0.0,0
Trevor Daley (D),Dallas Stars,81,3,11,14,0.17,87,-2,https://www.eliteprospects.com/player/9128/trevor-daley,2005-06,nhl,Trevor Daley,D,DEF,Trevor Daley,5.0,1
Karlis Skrastins (D),Colorado Avalanche,82,3,11,14,0.17,65,-7,https://www.eliteprospects.com/player/5531/karlis-skrastins,2005-06,nhl,Karlis Skrastins,D,DEF,0,0.0,0
Nick Schultz (D),Minnesota Wild,79,2,12,14,0.18,43,2,https://www.eliteprospects.com/player/8597/nick-schultz,2005-06,nhl,Nick Schultz,D,DEF,0,0.0,0
Brendan Witt (D),totals,75,1,13,14,0.19,209,0,https://www.eliteprospects.com/player/8831/brendan-witt,2005-06,nhl,Brendan Witt,D,DEF,0,0.0,0
Shaone Morrisonn (D),Washington Capitals,80,1,13,14,0.18,91,7,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2005-06,nhl,Shaone Morrisonn,D,DEF,0,0.0,0
Darren McCarty (RW),Calgary Flames,67,7,6,13,0.19,117,-1,https://www.eliteprospects.com/player/8973/darren-mccarty,2005-06,nhl,Darren McCarty,RW,FW,0,0.0,0
Darcy Hordichuk (LW),Nashville Predators,74,7,6,13,0.18,163,9,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2005-06,nhl,Darcy Hordichuk,LW,FW,0,0.0,0
Tim Taylor (C),Tampa Bay Lightning,82,7,6,13,0.16,22,-12,https://www.eliteprospects.com/player/8848/tim-taylor,2005-06,nhl,Tim Taylor,C,FW,0,0.0,0
Erik Christensen (C),Pittsburgh Penguins,33,6,7,13,0.39,34,-3,https://www.eliteprospects.com/player/10880/erik-christensen,2005-06,nhl,Erik Christensen,C,FW,0,0.0,0
Dan Fritsche (C/W),Columbus Blue Jackets,59,6,7,13,0.22,22,-14,https://www.eliteprospects.com/player/9434/dan-fritsche,2005-06,nhl,Dan Fritsche,C/W,FW,0,0.0,0
Dan Hinote (RW),Colorado Avalanche,73,5,8,13,0.18,48,-5,https://www.eliteprospects.com/player/5534/dan-hinote,2005-06,nhl,Dan Hinote,RW,FW,0,0.0,0
Mathieu Biron (D),Washington Capitals,52,4,9,13,0.25,50,-11,https://www.eliteprospects.com/player/9083/mathieu-biron,2005-06,nhl,Mathieu Biron,D,DEF,0,0.0,0
Matt Ellison (C/W),totals,31,3,10,13,0.42,19,-2,https://www.eliteprospects.com/player/9145/matt-ellison,2005-06,nhl,Matt Ellison,C/W,FW,0,0.0,0
Brad Richardson (RW/C),Colorado Avalanche,41,3,10,13,0.32,12,0,https://www.eliteprospects.com/player/10211/brad-richardson,2005-06,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Mike Commodore (D),Carolina Hurricanes,72,3,10,13,0.18,138,12,https://www.eliteprospects.com/player/9119/mike-commodore,2005-06,nhl,Mike Commodore,D,DEF,0,0.0,0
Nathan Dempsey (D),Los Angeles Kings,53,2,11,13,0.25,48,0,https://www.eliteprospects.com/player/8741/nathan-dempsey,2005-06,nhl,Nathan Dempsey,D,DEF,0,0.0,0
Chad LaRose (RW/LW),Carolina Hurricanes,49,1,12,13,0.27,35,7,https://www.eliteprospects.com/player/8990/chad-larose,2005-06,nhl,Chad LaRose,RW/LW,FW,0,0.0,0
Mark Hartigan (C),Columbus Blue Jackets,33,9,3,12,0.36,22,-1,https://www.eliteprospects.com/player/10234/mark-hartigan,2005-06,nhl,Mark Hartigan,C,FW,0,0.0,0
Vernon Fiddler (C/LW),Nashville Predators,40,8,4,12,0.30,42,-2,https://www.eliteprospects.com/player/9152/vernon-fiddler,2005-06,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Mike Glumac (C/RW),St. Louis Blues,33,7,5,12,0.36,33,-8,https://www.eliteprospects.com/player/10371/mike-glumac,2005-06,nhl,Mike Glumac,C/RW,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,43,7,5,12,0.28,61,5,https://www.eliteprospects.com/player/10224/alexandre-burrows,2005-06,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Taylor Pyatt (LW),Buffalo Sabres,41,6,6,12,0.29,33,-1,https://www.eliteprospects.com/player/5372/taylor-pyatt,2005-06,nhl,Taylor Pyatt,LW,FW,0,0.0,0
Alexander Khavanov (D),Toronto Maple Leafs,64,6,6,12,0.19,60,-11,https://www.eliteprospects.com/player/8659/alexander-khavanov,2005-06,nhl,Alexander Khavanov,D,DEF,0,0.0,0
Pierre Dagenais (LW),Montréal Canadiens,32,5,7,12,0.38,16,-5,https://www.eliteprospects.com/player/10254/pierre-dagenais,2005-06,nhl,Pierre Dagenais,LW,FW,0,0.0,0
Nick Boynton (D),Boston Bruins,54,5,7,12,0.22,93,-7,https://www.eliteprospects.com/player/8752/nick-boynton,2005-06,nhl,Nick Boynton,D,DEF,0,0.0,0
Andrew Cassels (C),Washington Capitals,31,4,8,12,0.39,14,-3,https://www.eliteprospects.com/player/42363/andrew-cassels,2005-06,nhl,Andrew Cassels,C,FW,0,0.0,0
Kyle Wanvig (RW),Minnesota Wild,51,4,8,12,0.24,64,-8,https://www.eliteprospects.com/player/8805/kyle-wanvig,2005-06,nhl,Kyle Wanvig,RW,FW,0,0.0,0
Joel Kwiatkowski (D),Florida Panthers,73,4,8,12,0.16,86,3,https://www.eliteprospects.com/player/9024/joel-kwiatkowski,2005-06,nhl,Joel Kwiatkowski,D,DEF,0,0.0,0
Brett Lebda (D),Detroit Red Wings,46,3,9,12,0.26,20,9,https://www.eliteprospects.com/player/9447/brett-lebda,2005-06,nhl,Brett Lebda,D,DEF,Brett Lebda,3.0,1
Josh Langfeld (RW),totals,57,2,10,12,0.21,26,-2,https://www.eliteprospects.com/player/8985/josh-langfeld,2005-06,nhl,Josh Langfeld,RW,FW,0,0.0,0
Georges Laraque (RW),Edmonton Oilers,72,2,10,12,0.17,73,-5,https://www.eliteprospects.com/player/5693/georges-laraque,2005-06,nhl,Georges Laraque,RW,FW,0,0.0,0
Sean Brown (D),totals,47,1,11,12,0.26,35,-17,https://www.eliteprospects.com/player/9100/sean-brown,2005-06,nhl,Sean Brown,D,DEF,0,0.0,0
Andrew Ladd (LW),Carolina Hurricanes,29,6,5,11,0.38,4,0,https://www.eliteprospects.com/player/6668/andrew-ladd,2005-06,nhl,Andrew Ladd,LW,FW,0,0.0,0
Milan Jurcina (D),Boston Bruins,51,6,5,11,0.22,54,3,https://www.eliteprospects.com/player/8677/milan-jurcina,2005-06,nhl,Milan Jurcina,D,DEF,0,0.0,0
Kirk Maltby (LW),Detroit Red Wings,82,5,6,11,0.13,80,-9,https://www.eliteprospects.com/player/8954/kirk-maltby,2005-06,nhl,Kirk Maltby,LW,FW,0,0.0,0
Jeff Friesen (LW),totals,51,4,7,11,0.22,32,-15,https://www.eliteprospects.com/player/9159/jeff-friesen,2005-06,nhl,Jeff Friesen,LW,FW,0,0.0,0
Mattias Weinhandl (RW),totals,68,4,7,11,0.16,24,-4,https://www.eliteprospects.com/player/236/mattias-weinhandl,2005-06,nhl,Mattias Weinhandl,RW,FW,Mattias Weinhandl,3.0,1
Jon Klemm (D),Dallas Stars,76,4,7,11,0.14,60,-3,https://www.eliteprospects.com/player/9017/jon-klemm,2005-06,nhl,Jon Klemm,D,DEF,0,0.0,0
Chris Chelios (D),Detroit Red Wings,81,4,7,11,0.14,108,22,https://www.eliteprospects.com/player/9112/chris-chelios,2005-06,nhl,Chris Chelios,D,DEF,0,0.0,0
Andrew Hutchinson (D),Carolina Hurricanes,36,3,8,11,0.31,18,-2,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2005-06,nhl,Andrew Hutchinson,D,DEF,0,0.0,0
Mark Streit (D),Montréal Canadiens,48,2,9,11,0.23,28,-6,https://www.eliteprospects.com/player/4092/mark-streit,2005-06,nhl,Mark Streit,D,DEF,0,0.0,0
Denis Gauthier (D),totals,62,2,9,11,0.18,98,2,https://www.eliteprospects.com/player/8861/denis-gauthier,2005-06,nhl,Denis Gauthier,D,DEF,Denis Gauthier,1.0,1
Sean O'Donnell (D),totals,78,2,9,11,0.14,147,6,https://www.eliteprospects.com/player/8537/sean-o-donnell,2005-06,nhl,Sean O'Donnell,D,DEF,0,0.0,0
Richard Matvichuk (D),New Jersey Devils,62,1,10,11,0.18,40,2,https://www.eliteprospects.com/player/8970/richard-matvichuk,2005-06,nhl,Richard Matvichuk,D,DEF,0,0.0,0
Daniil Markov (D),Nashville Predators,58,0,11,11,0.19,62,9,https://www.eliteprospects.com/player/8613/daniil-markov,2005-06,nhl,Daniil Markov,D,DEF,0,0.0,0
Mariusz Czerkawski (RW),totals,35,8,2,10,0.29,10,-6,https://www.eliteprospects.com/player/1467/mariusz-czerkawski,2005-06,nhl,Mariusz Czerkawski,RW,FW,0,0.0,0
Blair Betts (C),New York Rangers,66,8,2,10,0.15,24,-10,https://www.eliteprospects.com/player/9082/blair-betts,2005-06,nhl,Blair Betts,C,FW,0,0.0,0
Jani Rita (LW/RW),totals,51,6,4,10,0.20,10,-6,https://www.eliteprospects.com/player/2676/jani-rita,2005-06,nhl,Jani Rita,LW/RW,FW,0,0.0,0
Mark Rycroft (RW),St. Louis Blues,80,6,4,10,0.13,46,-14,https://www.eliteprospects.com/player/8727/mark-rycroft,2005-06,nhl,Mark Rycroft,RW,FW,0,0.0,0
Anton Babchuk (D),totals,39,5,5,10,0.26,22,-7,https://www.eliteprospects.com/player/8655/anton-babchuk,2005-06,nhl,Anton Babchuk,D,DEF,0,0.0,0
Erik Rasmussen (C),New Jersey Devils,67,5,5,10,0.15,32,-4,https://www.eliteprospects.com/player/8868/erik-rasmussen,2005-06,nhl,Erik Rasmussen,C,FW,0,0.0,0
Jordin Tootoo (RW),Nashville Predators,34,4,6,10,0.29,55,9,https://www.eliteprospects.com/player/9515/jordin-tootoo,2005-06,nhl,Jordin Tootoo,RW,FW,0,0.0,0
Jean-Pierre Vigier (RW),Atlanta Thrashers,41,4,6,10,0.24,40,-4,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,2005-06,nhl,Jean-Pierre Vigier,RW,FW,0,0.0,0
Christoph Schubert (D),Ottawa Senators,56,4,6,10,0.18,48,4,https://www.eliteprospects.com/player/8877/christoph-schubert,2005-06,nhl,Christoph Schubert,D,DEF,0,0.0,0
Barret Jackman (D),St. Louis Blues,63,4,6,10,0.16,156,-6,https://www.eliteprospects.com/player/9025/barret-jackman,2005-06,nhl,Barret Jackman,D,DEF,0,0.0,0
Tom Fitzgerald (RW),Boston Bruins,71,4,6,10,0.14,40,-10,https://www.eliteprospects.com/player/9154/tom-fitzgerald,2005-06,nhl,Tom Fitzgerald,RW,FW,0,0.0,0
Jody Shelley (LW),Columbus Blue Jackets,80,3,7,10,0.13,163,-4,https://www.eliteprospects.com/player/8722/jody-shelley,2005-06,nhl,Jody Shelley,LW,FW,Jody Shelley,2.0,1
Jody Shelley (LW),Columbus Blue Jackets,80,3,7,10,0.13,163,-4,https://www.eliteprospects.com/player/8722/jody-shelley,2005-06,nhl,Jody Shelley,LW,FW,Jody Shelley,4.0,1
Shea Weber (D),Nashville Predators,28,2,8,10,0.36,42,8,https://www.eliteprospects.com/player/9505/shea-weber,2005-06,nhl,Shea Weber,D,DEF,Shea Weber,3.0,1
Glen Wesley (D),Carolina Hurricanes,64,2,8,10,0.16,46,10,https://www.eliteprospects.com/player/8819/glen-wesley,2005-06,nhl,Glen Wesley,D,DEF,0,0.0,0
Willie Mitchell (D),totals,80,2,8,10,0.13,113,19,https://www.eliteprospects.com/player/8548/willie-mitchell,2005-06,nhl,Willie Mitchell,D,DEF,Willie Mitchell,9.0,1
Alexei Zhamnov (C),Boston Bruins,24,1,9,10,0.42,30,-4,https://www.eliteprospects.com/player/8572/alexei-zhamnov,2005-06,nhl,Alexei Zhamnov,C,FW,0,0.0,0
Luke Richardson (D),totals,65,1,9,10,0.15,71,-19,https://www.eliteprospects.com/player/8933/luke-richardson,2005-06,nhl,Luke Richardson,D,DEF,0,0.0,0
Garnet Exelby (D),Atlanta Thrashers,75,1,9,10,0.13,75,11,https://www.eliteprospects.com/player/8558/garnet-exelby,2005-06,nhl,Garnet Exelby,D,DEF,0,0.0,0
Hal Gill (D),Boston Bruins,80,1,9,10,0.13,124,-4,https://www.eliteprospects.com/player/8718/hal-gill,2005-06,nhl,Hal Gill,D,DEF,0,0.0,0
Jeff Cowan (LW),Los Angeles Kings,46,8,1,9,0.20,73,-8,https://www.eliteprospects.com/player/9125/jeff-cowan,2005-06,nhl,Jeff Cowan,LW,FW,Jeff Cowan,2.0,1
Eric Brewer (D),St. Louis Blues,32,6,3,9,0.28,45,-17,https://www.eliteprospects.com/player/9095/eric-brewer,2005-06,nhl,Eric Brewer,D,DEF,0,0.0,0
Vladimír Országh (RW),St. Louis Blues,16,4,5,9,0.56,14,-2,https://www.eliteprospects.com/player/1648/vladimir-orszagh,2005-06,nhl,Vladimír Országh,RW,FW,0,0.0,0
Josef Vasicek (C),Carolina Hurricanes,23,4,5,9,0.39,8,3,https://www.eliteprospects.com/player/8614/josef-vasicek,2005-06,nhl,Josef Vasicek,C,FW,0,0.0,0
Sean Bergenheim (LW/RW),New York Islanders,28,4,5,9,0.32,20,-11,https://www.eliteprospects.com/player/2708/sean-bergenheim,2005-06,nhl,Sean Bergenheim,LW/RW,FW,0,0.0,0
Vladimir Malakhov (D),New Jersey Devils,29,4,5,9,0.31,26,-9,https://www.eliteprospects.com/player/8700/vladimir-malakhov,2005-06,nhl,Vladimir Malakhov,D,DEF,0,0.0,0
Eric Boulton (LW),Atlanta Thrashers,51,4,5,9,0.18,87,-4,https://www.eliteprospects.com/player/8556/eric-boulton,2005-06,nhl,Eric Boulton,LW,FW,0,0.0,0
Rory Fitzpatrick (D),Buffalo Sabres,56,4,5,9,0.16,50,-18,https://www.eliteprospects.com/player/9155/rory-fitzpatrick,2005-06,nhl,Rory Fitzpatrick,D,DEF,0,0.0,0
Donald Brashear (LW),Philadelphia Flyers,76,4,5,9,0.12,166,-2,https://www.eliteprospects.com/player/9094/donald-brashear,2005-06,nhl,Donald Brashear,LW,FW,0,0.0,0
Igor Ulanov (D),Edmonton Oilers,37,3,6,9,0.24,29,-11,https://www.eliteprospects.com/player/8843/igor-ulanov,2005-06,nhl,Igor Ulanov,D,DEF,0,0.0,0
Konstantin Koltsov (LW/RW),Pittsburgh Penguins,60,3,6,9,0.15,20,-10,https://www.eliteprospects.com/player/8679/konstantin-koltsov,2005-06,nhl,Konstantin Koltsov,LW/RW,FW,0,0.0,0
Gregory Campbell (C),Florida Panthers,64,3,6,9,0.14,40,-11,https://www.eliteprospects.com/player/9105/gregory-campbell,2005-06,nhl,Gregory Campbell,C,FW,0,0.0,0
Ryan Johnson (C),St. Louis Blues,65,3,6,9,0.14,33,-21,https://www.eliteprospects.com/player/9033/ryan-johnson,2005-06,nhl,Ryan Johnson,C,FW,0,0.0,0
Brooks Orpik (D),Pittsburgh Penguins,64,2,7,9,0.14,124,-3,https://www.eliteprospects.com/player/8939/brooks-orpik,2005-06,nhl,Brooks Orpik,D,DEF,0,0.0,0
Joël Bouchard (D),New York Islanders,25,1,8,9,0.36,23,5,https://www.eliteprospects.com/player/9085/joel-bouchard,2005-06,nhl,Joël Bouchard,D,DEF,0,0.0,0
Niklas Kronwall (D),Detroit Red Wings,27,1,8,9,0.33,28,11,https://www.eliteprospects.com/player/69/niklas-kronwall,2005-06,nhl,Niklas Kronwall,D,DEF,0,0.0,0
Ivan Majeský (D),Washington Capitals,57,1,8,9,0.16,66,-2,https://www.eliteprospects.com/player/8630/ivan-majesky,2005-06,nhl,Ivan Majeský,D,DEF,0,0.0,0
Mike Weaver (D),Los Angeles Kings,53,0,9,9,0.17,14,-3,https://www.eliteprospects.com/player/8814/mike-weaver,2005-06,nhl,Mike Weaver,D,DEF,0,0.0,0
Nolan Pratt (D),Tampa Bay Lightning,82,0,9,9,0.11,60,7,https://www.eliteprospects.com/player/8747/nolan-pratt,2005-06,nhl,Nolan Pratt,D,DEF,0,0.0,0
Maxime Talbot (C/W),Pittsburgh Penguins,48,5,3,8,0.17,59,-12,https://www.eliteprospects.com/player/9511/maxime-talbot,2005-06,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Jeremy Stevenson (LW),totals,51,5,3,8,0.16,95,-3,https://www.eliteprospects.com/player/12904/jeremy-stevenson,2005-06,nhl,Jeremy Stevenson,LW,FW,0,0.0,0
Pat Leahy (RW),Boston Bruins,43,4,4,8,0.19,19,-2,https://www.eliteprospects.com/player/8991/pat-leahy,2005-06,nhl,Pat Leahy,RW,FW,0,0.0,0
Cody McCormick (C/W),Colorado Avalanche,45,4,4,8,0.18,29,1,https://www.eliteprospects.com/player/8975/cody-mccormick,2005-06,nhl,Cody McCormick,C/W,FW,0,0.0,0
Niclas Wallin (D),Carolina Hurricanes,50,4,4,8,0.16,42,2,https://www.eliteprospects.com/player/745/niclas-wallin,2005-06,nhl,Niclas Wallin,D,DEF,0,0.0,0
Jiri Fischer (D),Detroit Red Wings,22,3,5,8,0.36,33,8,https://www.eliteprospects.com/player/8616/jiri-fischer,2005-06,nhl,Jiri Fischer,D,DEF,0,0.0,0
Ben Eager (LW),Philadelphia Flyers,25,3,5,8,0.32,18,0,https://www.eliteprospects.com/player/8825/ben-eager,2005-06,nhl,Ben Eager,LW,FW,0,0.0,0
Cory Cross (D),totals,56,3,5,8,0.14,59,-3,https://www.eliteprospects.com/player/43326/cory-cross,2005-06,nhl,Cory Cross,D,DEF,0,0.0,0
Jeff Hamilton (C/RW),New York Islanders,13,2,6,8,0.62,8,0,https://www.eliteprospects.com/player/10191/jeff-hamilton,2005-06,nhl,Jeff Hamilton,C/RW,FW,0,0.0,0
Aaron Johnson (D),Columbus Blue Jackets,26,2,6,8,0.31,23,9,https://www.eliteprospects.com/player/10233/aaron-johnson,2005-06,nhl,Aaron Johnson,D,DEF,0,0.0,0
Shawn McEachern (LW),Boston Bruins,28,2,6,8,0.29,22,-12,https://www.eliteprospects.com/player/5675/shawn-mceachern,2005-06,nhl,Shawn McEachern,LW,FW,0,0.0,0
Tyler Wright (C),totals,43,2,6,8,0.19,51,-1,https://www.eliteprospects.com/player/9669/tyler-wright,2005-06,nhl,Tyler Wright,C,FW,0,0.0,0
Jeff Hoggan (RW/LW),St. Louis Blues,52,2,6,8,0.15,34,-16,https://www.eliteprospects.com/player/8577/jeff-hoggan,2005-06,nhl,Jeff Hoggan,RW/LW,FW,0,0.0,0
Martin Cibak (C),Tampa Bay Lightning,65,2,6,8,0.12,22,-9,https://www.eliteprospects.com/player/8637/martin-cibak,2005-06,nhl,Martin Cibak,C,FW,0,0.0,0
Joe DiPenta (D),Mighty Ducks of Anaheim,72,2,6,8,0.11,46,8,https://www.eliteprospects.com/player/8530/joe-dipenta,2005-06,nhl,Joe DiPenta,D,DEF,0,0.0,0
Clarke Wilm (C),Toronto Maple Leafs,60,1,7,8,0.13,43,-15,https://www.eliteprospects.com/player/8829/clarke-wilm,2005-06,nhl,Clarke Wilm,C,FW,0,0.0,0
Radoslav Suchý (D),Columbus Blue Jackets,79,1,7,8,0.10,30,-8,https://www.eliteprospects.com/player/8621/radoslav-suchy,2005-06,nhl,Radoslav Suchý,D,DEF,0,0.0,0
Vitali Vishnevski (D),Mighty Ducks of Anaheim,82,1,7,8,0.10,91,8,https://www.eliteprospects.com/player/8522/vitali-vishnevski,2005-06,nhl,Vitali Vishnevski,D,DEF,0,0.0,0
Randy Jones (D),Philadelphia Flyers,28,0,8,8,0.29,16,-6,https://www.eliteprospects.com/player/10326/randy-jones,2005-06,nhl,Randy Jones,D,DEF,0,0.0,0
Wyatt Smith (C),New York Islanders,42,0,8,8,0.19,26,-7,https://www.eliteprospects.com/player/8885/wyatt-smith,2005-06,nhl,Wyatt Smith,C,FW,0,0.0,0
Aaron Miller (D),Los Angeles Kings,56,0,8,8,0.14,27,-6,https://www.eliteprospects.com/player/8980/aaron-miller,2005-06,nhl,Aaron Miller,D,DEF,0,0.0,0
Aki Berg (D),Toronto Maple Leafs,75,0,8,8,0.11,56,-5,https://www.eliteprospects.com/player/2667/aki-berg,2005-06,nhl,Aki Berg,D,DEF,0,0.0,0
Todd Harvey (RW),Edmonton Oilers,63,5,2,7,0.11,32,-7,https://www.eliteprospects.com/player/9044/todd-harvey,2005-06,nhl,Todd Harvey,RW,FW,0,0.0,0
Jed Ortmeyer (RW),New York Rangers,78,5,2,7,0.09,38,2,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2005-06,nhl,Jed Ortmeyer,RW,FW,0,0.0,0
Dustin Penner (LW),Mighty Ducks of Anaheim,19,4,3,7,0.37,14,3,https://www.eliteprospects.com/player/8540/dustin-penner,2005-06,nhl,Dustin Penner,LW,FW,0,0.0,0
Zenon Konopka (C),Mighty Ducks of Anaheim,23,4,3,7,0.30,48,-4,https://www.eliteprospects.com/player/10994/zenon-konopka,2005-06,nhl,Zenon Konopka,C,FW,0,0.0,0
Lasse Pirjetä (C),Pittsburgh Penguins,25,4,3,7,0.28,18,4,https://www.eliteprospects.com/player/1798/lasse-pirjeta,2005-06,nhl,Lasse Pirjetä,C,FW,0,0.0,0
Jaroslav Svoboda (RW),Dallas Stars,43,4,3,7,0.16,22,-3,https://www.eliteprospects.com/player/8594/jaroslav-svoboda,2005-06,nhl,Jaroslav Svoboda,RW,FW,0,0.0,0
Simon Gamache (LW/C),totals,26,3,4,7,0.27,10,-5,https://www.eliteprospects.com/player/10315/simon-gamache,2005-06,nhl,Simon Gamache,LW/C,FW,0,0.0,0
Bruno Gervais (D),New York Islanders,27,3,4,7,0.26,8,-1,https://www.eliteprospects.com/player/10226/bruno-gervais,2005-06,nhl,Bruno Gervais,D,DEF,0,0.0,0
Aaron Downey (RW),totals,42,3,4,7,0.17,95,2,https://www.eliteprospects.com/player/9139/aaron-downey,2005-06,nhl,Aaron Downey,RW,FW,Aaron Downey,5.0,1
Rico Fata (C),totals,47,3,4,7,0.15,22,-4,https://www.eliteprospects.com/player/8755/rico-fata,2005-06,nhl,Rico Fata,C,FW,0,0.0,0
Jeff Giuliano (LW),Los Angeles Kings,48,3,4,7,0.15,26,0,https://www.eliteprospects.com/player/12590/jeff-giuliano,2005-06,nhl,Jeff Giuliano,LW,FW,0,0.0,0
Jason Strudwick (D),New York Rangers,65,3,4,7,0.11,66,-10,https://www.eliteprospects.com/player/8753/jason-strudwick,2005-06,nhl,Jason Strudwick,D,DEF,0,0.0,0
James Wisniewski (D),Chicago Blackhawks,19,2,5,7,0.37,36,0,https://www.eliteprospects.com/player/9407/james-wisniewski,2005-06,nhl,James Wisniewski,D,DEF,0,0.0,0
Carlo Colaiacovo (D),Toronto Maple Leafs,21,2,5,7,0.33,17,0,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2005-06,nhl,Carlo Colaiacovo,D,DEF,Carlo Colaiacovo,3.0,1
Trent Whitfield (C),St. Louis Blues,30,2,5,7,0.23,14,-3,https://www.eliteprospects.com/player/8823/trent-whitfield,2005-06,nhl,Trent Whitfield,C,FW,0,0.0,0
