player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Andreas Nödl (RW),Carolina Hurricanes,8,0,1,1,0.13,2,-1,https://www.eliteprospects.com/player/11448/andreas-nodl,2012-13,nhl,Andreas Nödl,RW,FW,0,0.0,0
Brett Carson (D),Calgary Flames,10,0,1,1,0.10,0,-1,https://www.eliteprospects.com/player/10406/brett-carson,2012-13,nhl,Brett Carson,D,DEF,0,0.0,0
Mike Lundin (D),Ottawa Senators,11,0,1,1,0.09,0,-2,https://www.eliteprospects.com/player/14077/mike-lundin,2012-13,nhl,Mike Lundin,D,DEF,0,0.0,0
Anton Lander (C),Edmonton Oilers,11,0,1,1,0.09,2,-4,https://www.eliteprospects.com/player/6016/anton-lander,2012-13,nhl,Anton Lander,C,FW,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,11,0,1,1,0.09,2,4,https://www.eliteprospects.com/player/46947/danny-dekeyser,2012-13,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Blair Jones (C/RW),Calgary Flames,15,0,1,1,0.07,10,-6,https://www.eliteprospects.com/player/11041/blair-jones,2012-13,nhl,Blair Jones,C/RW,FW,0,0.0,0
Ian Cole (D),St. Louis Blues,15,0,1,1,0.07,10,-4,https://www.eliteprospects.com/player/11456/ian-cole,2012-13,nhl,Ian Cole,D,DEF,0,0.0,0
Derek Meech (D),Winnipeg Jets,16,0,1,1,0.06,2,0,https://www.eliteprospects.com/player/9506/derek-meech,2012-13,nhl,Derek Meech,D,DEF,0,0.0,0
Roman Hamrlík (D),totals,16,0,1,1,0.06,8,-4,https://www.eliteprospects.com/player/8607/roman-hamrlik,2012-13,nhl,Roman Hamrlík,D,DEF,0,0.0,0
Colby Robak (D),Florida Panthers,16,0,1,1,0.06,17,-1,https://www.eliteprospects.com/player/17518/colby-robak,2012-13,nhl,Colby Robak,D,DEF,0,0.0,0
Joe Finley (D),New York Islanders,16,0,1,1,0.06,20,-5,https://www.eliteprospects.com/player/12209/joe-finley,2012-13,nhl,Joe Finley,D,DEF,0,0.0,0
Kent Huskins (D),totals,19,0,1,1,0.05,4,-3,https://www.eliteprospects.com/player/10507/kent-huskins,2012-13,nhl,Kent Huskins,D,DEF,0,0.0,0
Derek Smith (D),Calgary Flames,22,0,1,1,0.05,10,-5,https://www.eliteprospects.com/player/14185/derek-smith,2012-13,nhl,Derek Smith,D,DEF,0,0.0,0
Andrew Alberts (D),Vancouver Canucks,24,0,1,1,0.04,32,-7,https://www.eliteprospects.com/player/9062/andrew-alberts,2012-13,nhl,Andrew Alberts,D,DEF,Andrew Alberts,41.0,1
Scott Hannan (D),totals,33,0,1,1,0.03,22,-14,https://www.eliteprospects.com/player/9041/scott-hannan,2012-13,nhl,Scott Hannan,D,DEF,0,0.0,0
Tom Wilson (RW),Washington Capitals,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/98663/tom-wilson,2012-13,nhl,Tom Wilson,RW,FW,0,0.0,0
Tanner Pearson (LW),Los Angeles Kings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/75951/tanner-pearson,2012-13,nhl,Tanner Pearson,LW,FW,0,0.0,0
Brock Nelson (C),New York Islanders,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/74997/brock-nelson,2012-13,nhl,Brock Nelson,C,FW,0,0.0,0
Michael Sauer (D),New York Rangers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12385/michael-sauer,2012-13,nhl,Michael Sauer,D,DEF,0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8839/stephane-veilleux,2012-13,nhl,Stéphane Veilleux,LW,FW,0,0.0,0
Marc Savard (C),Boston Bruins,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8574/marc-savard,2012-13,nhl,Marc Savard,C,FW,Marc Savard,82.0,1
Andy Sutton (D),Edmonton Oilers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8554/andy-sutton,2012-13,nhl,Andy Sutton,D,DEF,0,0.0,0
Willie Mitchell (D),Los Angeles Kings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8548/willie-mitchell,2012-13,nhl,Willie Mitchell,D,DEF,0,0.0,0
Sean Bergenheim (LW/RW),Florida Panthers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/2708/sean-bergenheim,2012-13,nhl,Sean Bergenheim,LW/RW,FW,0,0.0,0
Mattias Öhlund (D),Tampa Bay Lightning,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749/mattias-ohlund,2012-13,nhl,Mattias Öhlund,D,DEF,0,0.0,0
Matt Walker (D),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8798/matt-walker,2012-13,nhl,Matt Walker,D,DEF,0,0.0,0
Mathieu Roy (D),Tampa Bay Lightning,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8923/mathieu-roy,2012-13,nhl,Mathieu Roy,D,DEF,0,0.0,0
Johan Larsson (C/LW),Minnesota Wild,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9009/johan-larsson,2012-13,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Bill Sweatt (LW),Vancouver Canucks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9322/bill-sweatt,2012-13,nhl,Bill Sweatt,LW,FW,0,0.0,0
Alexander Urbom (D),New Jersey Devils,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/7045/alexander-urbom,2012-13,nhl,Alexander Urbom,D,DEF,0,0.0,0
Marc-André Gragnani (D),Carolina Hurricanes,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,2012-13,nhl,Marc-André Gragnani,D,DEF,0,0.0,0
Shawn Lalonde (D),Chicago Blackhawks,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/11246/shawn-lalonde,2012-13,nhl,Shawn Lalonde,D,DEF,0,0.0,0
Trevor Smith (C/LW),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11437/trevor-smith,2012-13,nhl,Trevor Smith,C/LW,FW,0,0.0,0
Bracken Kearns (C),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11551/bracken-kearns,2012-13,nhl,Bracken Kearns,C,FW,0,0.0,0
Andrew Murray (C/LW),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11561/andrew-murray,2012-13,nhl,Andrew Murray,C/LW,FW,0,0.0,0
Nick Petrecki (D),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12207/nick-petrecki,2012-13,nhl,Nick Petrecki,D,DEF,0,0.0,0
Francis Wathier (LW),Dallas Stars,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/13999/francis-wathier,2012-13,nhl,Francis Wathier,LW,FW,0,0.0,0
Mike Angelidis (LW/C),Tampa Bay Lightning,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/14040/mike-angelidis,2012-13,nhl,Mike Angelidis,LW/C,FW,0,0.0,0
Jody Shelley (LW),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8722/jody-shelley,2012-13,nhl,Jody Shelley,LW,FW,0,0.0,0
Toby Petersen (C),Dallas Stars,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8915/toby-petersen,2012-13,nhl,Toby Petersen,C,FW,0,0.0,0
J.T. Wyman (RW/D),Tampa Bay Lightning,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/15059/j.t.-wyman,2012-13,nhl,J.T. Wyman,RW/D,DEF,0,0.0,0
Andy Miele (C),Phoenix Coyotes,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/15665/andy-miele,2012-13,nhl,Andy Miele,C,FW,0,0.0,0
Christian Thomas (RW),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/30686/christian-thomas,2012-13,nhl,Christian Thomas,RW,FW,0,0.0,0
Mark Arcobello (RW/C),Edmonton Oilers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33230/mark-arcobello,2012-13,nhl,Mark Arcobello,RW/C,FW,0,0.0,0
Brandon Pirri (C/LW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33898/brandon-pirri,2012-13,nhl,Brandon Pirri,C/LW,FW,0,0.0,0
Riley Sheahan (C/LW),Detroit Red Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33929/riley-sheahan,2012-13,nhl,Riley Sheahan,C/LW,FW,0,0.0,0
Éric Gélinas (D),New Jersey Devils,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/37536/eric-gelinas,2012-13,nhl,Éric Gélinas,D,DEF,0,0.0,0
Cameron Schilling (D),Washington Capitals,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/38226/cameron-schilling,2012-13,nhl,Cameron Schilling,D,DEF,0,0.0,0
Mattias Ekholm (D),Nashville Predators,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8373/mattias-ekholm,2012-13,nhl,Mattias Ekholm,D,DEF,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/10438/darren-helm,2012-13,nhl,Darren Helm,C/LW,FW,Darren Helm,8.0,1
Brandon Segal (RW),New York Rangers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/14081/brandon-segal,2012-13,nhl,Brandon Segal,RW,FW,0,0.0,0
Ryan Stanton (D),Chicago Blackhawks,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/15398/ryan-stanton,2012-13,nhl,Ryan Stanton,D,DEF,0,0.0,0
Steve MacIntyre (LW),Pittsburgh Penguins,1,0,0,0,0.00,12,0,https://www.eliteprospects.com/player/14043/steve-macintyre,2012-13,nhl,Steve MacIntyre,LW,FW,0,0.0,0
Dmitrij Jaskin (RW),St. Louis Blues,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2012-13,nhl,Dmitrij Jaskin,RW,FW,0,0.0,0
Andrej Sustr (D),Tampa Bay Lightning,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/44405/andrej-sustr,2012-13,nhl,Andrej Sustr,D,DEF,0,0.0,0
Matt Taormina (D),Tampa Bay Lightning,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/33724/matt-taormina,2012-13,nhl,Matt Taormina,D,DEF,0,0.0,0
Jonathan Marchessault (LW/RW),Columbus Blue Jackets,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/32872/jonathan-marchessault,2012-13,nhl,Jonathan Marchessault,LW/RW,FW,0,0.0,0
Matthew Konan (D),Philadelphia Flyers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/32790/matthew-konan,2012-13,nhl,Matthew Konan,D,DEF,0,0.0,0
Nicklas Jensen (RW/LW),Vancouver Canucks,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/32422/nicklas-jensen,2012-13,nhl,Nicklas Jensen,RW/LW,FW,0,0.0,0
Mark Barberio (D),Tampa Bay Lightning,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/19148/mark-barberio,2012-13,nhl,Mark Barberio,D,DEF,0,0.0,0
Drew LeBlanc (C),Chicago Blackhawks,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/15518/drew-leblanc,2012-13,nhl,Drew LeBlanc,C,FW,0,0.0,0
Nick Holden (D),Columbus Blue Jackets,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/11700/nick-holden,2012-13,nhl,Nick Holden,D,DEF,0,0.0,0
Derek Joslin (D),Vancouver Canucks,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/11392/derek-joslin,2012-13,nhl,Derek Joslin,D,DEF,0,0.0,0
Jordan Hendry (D),Anaheim Ducks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11348/jordan-hendry,2012-13,nhl,Jordan Hendry,D,DEF,0,0.0,0
Michael Caruso (D),Florida Panthers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11235/michael-caruso,2012-13,nhl,Michael Caruso,D,DEF,0,0.0,0
Jamie Tardif (RW),Boston Bruins,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9467/jamie-tardif,2012-13,nhl,Jamie Tardif,RW,FW,0,0.0,0
Jake Dowell (C),Minnesota Wild,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9416/jake-dowell,2012-13,nhl,Jake Dowell,C,FW,0,0.0,0
Carter Bancks (LW/C),Calgary Flames,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15740/carter-bancks,2012-13,nhl,Carter Bancks,LW/C,FW,0,0.0,0
Jared Staal (RW),Carolina Hurricanes,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/10158/jared-staal,2012-13,nhl,Jared Staal,RW,FW,0,0.0,0
Jan Mursak (RW/C),Detroit Red Wings,2,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/11112/jan-mursak,2012-13,nhl,Jan Mursak,RW/C,FW,0,0.0,0
Matt Pelech (D/RW),San Jose Sharks,2,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/11249/matt-pelech,2012-13,nhl,Matt Pelech,D/RW,DEF,0,0.0,0
Greg Pateryn (D),Montréal Canadiens,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15526/greg-pateryn,2012-13,nhl,Greg Pateryn,D,DEF,0,0.0,0
Frank Corrado (D),Vancouver Canucks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/45547/frank-corrado,2012-13,nhl,Frank Corrado,D,DEF,0,0.0,0
Dylan Reese (D),Pittsburgh Penguins,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/13412/dylan-reese,2012-13,nhl,Dylan Reese,D,DEF,0,0.0,0
Mike Hoffman (LW/C),Ottawa Senators,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/18800/mike-hoffman,2012-13,nhl,Mike Hoffman,LW/C,FW,0,0.0,0
Brett Sutter (LW/C),Carolina Hurricanes,3,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/11630/brett-sutter,2012-13,nhl,Brett Sutter,LW/C,FW,0,0.0,0
Andreas Lilja (D),Philadelphia Flyers,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/726/andreas-lilja,2012-13,nhl,Andreas Lilja,D,DEF,0,0.0,0
Rickard Rakell (W/C),Anaheim Ducks,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/17435/rickard-rakell,2012-13,nhl,Rickard Rakell,W/C,FW,0,0.0,0
Brandon Mashinter (LW),New York Rangers,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/18619/brandon-mashinter,2012-13,nhl,Brandon Mashinter,LW,FW,0,0.0,0
Eric Wellwood (LW/C),Philadelphia Flyers,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23008/eric-wellwood,2012-13,nhl,Eric Wellwood,LW/C,FW,0,0.0,0
Ryan Spooner (C/LW),Boston Bruins,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23117/ryan-spooner,2012-13,nhl,Ryan Spooner,C/LW,FW,0,0.0,0
David Savard (D),Columbus Blue Jackets,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/32878/david-savard,2012-13,nhl,David Savard,D,DEF,0,0.0,0
Mark Scheifele (C),Winnipeg Jets,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/75379/mark-scheifele,2012-13,nhl,Mark Scheifele,C,FW,0,0.0,0
Harri Pesonen (LW),New Jersey Devils,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/15181/harri-pesonen,2012-13,nhl,Harri Pesonen,LW,FW,0,0.0,0
Ryan Murphy (D),Carolina Hurricanes,4,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/44666/ryan-murphy,2012-13,nhl,Ryan Murphy,D,DEF,0,0.0,0
Mark Stone (RW),Ottawa Senators,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/32806/mark-stone,2012-13,nhl,Mark Stone,RW,FW,0,0.0,0
Darcy Hordichuk (LW),Edmonton Oilers,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2012-13,nhl,Darcy Hordichuk,LW,FW,0,0.0,0
Mike Komisarek (D),Toronto Maple Leafs,4,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/9019/mike-komisarek,2012-13,nhl,Mike Komisarek,D,DEF,0,0.0,0
Cam Janssen (RW),New Jersey Devils,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9028/cam-janssen,2012-13,nhl,Cam Janssen,RW,FW,0,0.0,0
Theo Peckham (D),Edmonton Oilers,4,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/11266/theo-peckham,2012-13,nhl,Theo Peckham,D,DEF,0,0.0,0
Jon Rheault (RW/C),Florida Panthers,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/14861/jon-rheault,2012-13,nhl,Jon Rheault,RW/C,FW,0,0.0,0
Derek Grant (C/W),Ottawa Senators,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/18242/derek-grant,2012-13,nhl,Derek Grant,C/W,FW,0,0.0,0
Scott Laughton (C/LW),Philadelphia Flyers,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/76690/scott-laughton,2012-13,nhl,Scott Laughton,C/LW,FW,0,0.0,0
Joe Colborne (C/W),Toronto Maple Leafs,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/18593/joe-colborne,2012-13,nhl,Joe Colborne,C/W,FW,0,0.0,0
Chris Brown (RW/C),Phoenix Coyotes,5,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/31273/chris-brown,2012-13,nhl,Chris Brown,RW/C,FW,0,0.0,0
Michal Jordán (D),Carolina Hurricanes,5,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/12567/michal-jordan,2012-13,nhl,Michal Jordán,D,DEF,0,0.0,0
Mike Blunden (RW),Montréal Canadiens,5,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/9195/mike-blunden,2012-13,nhl,Mike Blunden,RW,FW,0,0.0,0
Scott Timmins (C),Florida Panthers,5,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/18618/scott-timmins,2012-13,nhl,Scott Timmins,C,FW,0,0.0,0
Sean Collins (C/LW),Columbus Blue Jackets,5,0,0,0,0.00,6,-2,https://www.eliteprospects.com/player/19204/sean-collins,2012-13,nhl,Sean Collins,C/LW,FW,0,0.0,0
Akim Aliu (RW/D),Calgary Flames,5,0,0,0,0.00,14,-2,https://www.eliteprospects.com/player/11116/akim-aliu,2012-13,nhl,Akim Aliu,RW/D,DEF,0,0.0,0
Matt Ellis (LW),Buffalo Sabres,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10998/matt-ellis,2012-13,nhl,Matt Ellis,LW,FW,0,0.0,0
Andrew Gordon (RW),Vancouver Canucks,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11449/andrew-gordon,2012-13,nhl,Andrew Gordon,RW,FW,0,0.0,0
Tim Sestito (C/LW),New Jersey Devils,6,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/9736/tim-sestito,2012-13,nhl,Tim Sestito,C/LW,FW,0,0.0,0
Mike Sgarbossa (C),Colorado Avalanche,6,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2012-13,nhl,Mike Sgarbossa,C,FW,0,0.0,0
Chris Summers (D),Phoenix Coyotes,6,0,0,0,0.00,9,-3,https://www.eliteprospects.com/player/9317/chris-summers,2012-13,nhl,Chris Summers,D,DEF,0,0.0,0
Mark Borowiecki (D),Ottawa Senators,6,0,0,0,0.00,18,1,https://www.eliteprospects.com/player/19223/mark-borowiecki,2012-13,nhl,Mark Borowiecki,D,DEF,0,0.0,0
Alexander Petrovic (D),Florida Panthers,6,0,0,0,0.00,25,-8,https://www.eliteprospects.com/player/32778/alexander-petrovic,2012-13,nhl,Alexander Petrovic,D,DEF,0,0.0,0
Devante Smith-Pelly (RW),Anaheim Ducks,7,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/32728/devante-smith-pelly,2012-13,nhl,Devante Smith-Pelly,RW,FW,0,0.0,0
Chad Ruhwedel (D),Buffalo Sabres,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2012-13,nhl,Chad Ruhwedel,D,DEF,Chad Ruhwedel,4.0,1
Nolan Yonkman (D),Florida Panthers,7,0,0,0,0.00,11,-1,https://www.eliteprospects.com/player/8796/nolan-yonkman,2012-13,nhl,Nolan Yonkman,D,DEF,0,0.0,0
Nick Drazenovic (C),Columbus Blue Jackets,8,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/11637/nick-drazenovic,2012-13,nhl,Nick Drazenovic,C,FW,0,0.0,0
Cody McCormick (C/W),Buffalo Sabres,8,0,0,0,0.00,10,-2,https://www.eliteprospects.com/player/8975/cody-mccormick,2012-13,nhl,Cody McCormick,C/W,FW,Cody McCormick,3.0,1
Manny Malhotra (C),Vancouver Canucks,9,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/5528/manny-malhotra,2012-13,nhl,Manny Malhotra,C,FW,0,0.0,0
Micheal Haley (C/W),New York Rangers,9,0,0,0,0.00,12,-1,https://www.eliteprospects.com/player/14655/micheal-haley,2012-13,nhl,Micheal Haley,C/W,FW,0,0.0,0
Nicolas Blanchard (LW/C),Carolina Hurricanes,9,0,0,0,0.00,20,-2,https://www.eliteprospects.com/player/11306/nicolas-blanchard,2012-13,nhl,Nicolas Blanchard,LW/C,FW,0,0.0,0
Patrice Cormier (C),Winnipeg Jets,10,0,0,0,0.00,7,-3,https://www.eliteprospects.com/player/19042/patrice-cormier,2012-13,nhl,Patrice Cormier,C,FW,0,0.0,0
Aaron Johnson (D),Boston Bruins,10,0,0,0,0.00,10,0,https://www.eliteprospects.com/player/10233/aaron-johnson,2012-13,nhl,Aaron Johnson,D,DEF,0,0.0,0
Chris VandeVelde (C/LW),Edmonton Oilers,11,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/14870/chris-vandevelde,2012-13,nhl,Chris VandeVelde,C/LW,FW,0,0.0,0
Steve Pinizzotto (RW),Vancouver Canucks,12,0,0,0,0.00,29,-6,https://www.eliteprospects.com/player/15479/steve-pinizzotto,2012-13,nhl,Steve Pinizzotto,RW,FW,0,0.0,0
Alexandre Bolduc (C),Phoenix Coyotes,14,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/9472/alexandre-bolduc,2012-13,nhl,Alexandre Bolduc,C,FW,0,0.0,0
Matt Gilroy (D),New York Rangers,15,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/16717/matt-gilroy,2012-13,nhl,Matt Gilroy,D,DEF,0,0.0,0
Eric Boulton (LW),New York Islanders,15,0,0,0,0.00,36,-4,https://www.eliteprospects.com/player/8556/eric-boulton,2012-13,nhl,Eric Boulton,LW,FW,0,0.0,0
Stu Bickel (D),New York Rangers,16,0,0,0,0.00,49,-2,https://www.eliteprospects.com/player/19451/stu-bickel,2012-13,nhl,Stu Bickel,D,DEF,0,0.0,0
Nate Prosser (D),Minnesota Wild,17,0,0,0,0.00,4,4,https://www.eliteprospects.com/player/38197/nate-prosser,2012-13,nhl,Nate Prosser,D,DEF,0,0.0,0
Quinton Howden (C/LW),Florida Panthers,18,0,0,0,0.00,2,-11,https://www.eliteprospects.com/player/31281/quinton-howden,2012-13,nhl,Quinton Howden,C/LW,FW,0,0.0,0
Jay Pandolfo (LW),Boston Bruins,18,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/8704/jay-pandolfo,2012-13,nhl,Jay Pandolfo,LW,FW,0,0.0,0
Brian Lee (D),Tampa Bay Lightning,22,0,0,0,0.00,16,-13,https://www.eliteprospects.com/player/9218/brian-lee,2012-13,nhl,Brian Lee,D,DEF,0,0.0,0
Krys Barch (RW/LW),New Jersey Devils,22,0,0,0,0.00,44,1,https://www.eliteprospects.com/player/10997/krys-barch,2012-13,nhl,Krys Barch,RW/LW,FW,0,0.0,0
Mark Eaton (D),Pittsburgh Penguins,23,0,0,0,0.00,4,9,https://www.eliteprospects.com/player/9143/mark-eaton,2012-13,nhl,Mark Eaton,D,DEF,0,0.0,0
Brandon Bollig (LW/C),Chicago Blackhawks,25,0,0,0,0.00,51,-1,https://www.eliteprospects.com/player/39199/brandon-bollig,2012-13,nhl,Brandon Bollig,LW/C,FW,0,0.0,0
Hal Gill (D),Nashville Predators,30,0,0,0,0.00,10,-1,https://www.eliteprospects.com/player/8718/hal-gill,2012-13,nhl,Hal Gill,D,DEF,0,0.0,0
John Scott (LW),Buffalo Sabres,34,0,0,0,0.00,69,-1,https://www.eliteprospects.com/player/11774/john-scott,2012-13,nhl,John Scott,LW,FW,0,0.0,0
Zenon Konopka (C),Minnesota Wild,37,0,0,0,0.00,117,-4,https://www.eliteprospects.com/player/10994/zenon-konopka,2012-13,nhl,Zenon Konopka,C,FW,Zenon Konopka,1.0,1
Darroll Powe (C/W),totals,42,0,0,0,0.00,27,-1,https://www.eliteprospects.com/player/12407/darroll-powe,2012-13,nhl,Darroll Powe,C/W,FW,0,0.0,0
