player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Brenden Morrow (LW),Dallas Stars,18,5,10,15,0.83,49,-4,https://www.eliteprospects.com/player/8960/brenden-morrow,2008-09,nhl,Brenden Morrow,LW,FW,0,0.0,0
Scott Walker (RW),Carolina Hurricanes,41,5,10,15,0.37,39,-4,https://www.eliteprospects.com/player/8801/scott-walker,2008-09,nhl,Scott Walker,RW,FW,0,0.0,0
Darryl Sydor (D),totals,73,3,12,15,0.21,18,3,https://www.eliteprospects.com/player/8899/darryl-sydor,2008-09,nhl,Darryl Sydor,D,DEF,0,0.0,0
Marc Staal (D),New York Rangers,82,3,12,15,0.18,64,-7,https://www.eliteprospects.com/player/9183/marc-staal,2008-09,nhl,Marc Staal,D,DEF,0,0.0,0
Paul Kariya (LW),St. Louis Blues,11,2,13,15,1.36,2,1,https://www.eliteprospects.com/player/9002/paul-kariya,2008-09,nhl,Paul Kariya,LW,FW,Paul Kariya,6.0,1
Brad Stuart (D),Detroit Red Wings,67,2,13,15,0.22,26,-3,https://www.eliteprospects.com/player/3669/brad-stuart,2008-09,nhl,Brad Stuart,D,DEF,0,0.0,0
Roman Polák (D),St. Louis Blues,69,1,14,15,0.22,45,-15,https://www.eliteprospects.com/player/9621/roman-polak,2008-09,nhl,Roman Polák,D,DEF,0,0.0,0
Mike Mottau (D),New Jersey Devils,80,1,14,15,0.19,35,24,https://www.eliteprospects.com/player/13951/mike-mottau,2008-09,nhl,Mike Mottau,D,DEF,0,0.0,0
Brendan Shanahan (LW),New Jersey Devils,34,6,8,14,0.41,29,-2,https://www.eliteprospects.com/player/8693/brendan-shanahan,2008-09,nhl,Brendan Shanahan,LW,FW,0,0.0,0
Alexandre Picard (D),Ottawa Senators,47,6,8,14,0.30,8,-2,https://www.eliteprospects.com/player/8847/alexandre-picard,2008-09,nhl,Alexandre Picard,D,DEF,0,0.0,0
Lauri Korpikoski (LW/RW),New York Rangers,68,6,8,14,0.21,14,-10,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2008-09,nhl,Lauri Korpikoski,LW/RW,FW,0,0.0,0
Patrick Eaves (RW/LW),Carolina Hurricanes,74,6,8,14,0.19,31,7,https://www.eliteprospects.com/player/9144/patrick-eaves,2008-09,nhl,Patrick Eaves,RW/LW,FW,Patrick Eaves,3.0,1
Boyd Gordon (C),Washington Capitals,63,5,9,14,0.22,16,-4,https://www.eliteprospects.com/player/9513/boyd-gordon,2008-09,nhl,Boyd Gordon,C,FW,0,0.0,0
Justin Williams (RW),totals,44,4,10,14,0.32,17,-8,https://www.eliteprospects.com/player/4506/justin-williams,2008-09,nhl,Justin Williams,RW,FW,0,0.0,0
Jared Boll (RW),Columbus Blue Jackets,75,4,10,14,0.19,180,-6,https://www.eliteprospects.com/player/14076/jared-boll,2008-09,nhl,Jared Boll,RW,FW,0,0.0,0
Daniel Carcillo (LW),totals,74,3,11,14,0.19,254,-15,https://www.eliteprospects.com/player/9468/daniel-carcillo,2008-09,nhl,Daniel Carcillo,LW,FW,0,0.0,0
Milan Jurcina (D),Washington Capitals,79,3,11,14,0.18,68,1,https://www.eliteprospects.com/player/8677/milan-jurcina,2008-09,nhl,Milan Jurcina,D,DEF,0,0.0,0
Luke Schenn (D),Toronto Maple Leafs,70,2,12,14,0.20,71,-12,https://www.eliteprospects.com/player/11400/luke-schenn,2008-09,nhl,Luke Schenn,D,DEF,0,0.0,0
Steve Staios (D),Edmonton Oilers,80,2,12,14,0.18,92,-5,https://www.eliteprospects.com/player/5677/steve-staios,2008-09,nhl,Steve Staios,D,DEF,Steve Staios,11.0,1
Steve Staios (D),Edmonton Oilers,80,2,12,14,0.18,92,-5,https://www.eliteprospects.com/player/5677/steve-staios,2008-09,nhl,Steve Staios,D,DEF,Steve Staios,1.0,1
Steve Staios (D),Edmonton Oilers,80,2,12,14,0.18,92,-5,https://www.eliteprospects.com/player/5677/steve-staios,2008-09,nhl,Steve Staios,D,DEF,Steve Staios,10.0,1
Matt Greene (D),Los Angeles Kings,82,2,12,14,0.17,111,1,https://www.eliteprospects.com/player/9170/matt-greene,2008-09,nhl,Matt Greene,D,DEF,0,0.0,0
Matt Walker (D),Chicago Blackhawks,65,1,13,14,0.22,79,7,https://www.eliteprospects.com/player/8798/matt-walker,2008-09,nhl,Matt Walker,D,DEF,0,0.0,0
David Jones (RW),Colorado Avalanche,40,8,5,13,0.33,8,-8,https://www.eliteprospects.com/player/11426/david-jones,2008-09,nhl,David Jones,RW,FW,0,0.0,0
Marco Sturm (LW),Boston Bruins,19,7,6,13,0.68,8,9,https://www.eliteprospects.com/player/8573/marco-sturm,2008-09,nhl,Marco Sturm,LW,FW,0,0.0,0
Mark Parrish (RW),Dallas Stars,44,7,6,13,0.30,18,-3,https://www.eliteprospects.com/player/8905/mark-parrish,2008-09,nhl,Mark Parrish,RW,FW,0,0.0,0
Fredrik Sjöström (LW),New York Rangers,79,7,6,13,0.16,30,-11,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2008-09,nhl,Fredrik Sjöström,LW,FW,0,0.0,0
Todd Fedoruk (LW),Phoenix Coyotes,72,6,7,13,0.18,72,-9,https://www.eliteprospects.com/player/8528/todd-fedoruk,2008-09,nhl,Todd Fedoruk,LW,FW,0,0.0,0
Dan Fritsche (C/W),totals,50,5,8,13,0.26,12,-5,https://www.eliteprospects.com/player/9434/dan-fritsche,2008-09,nhl,Dan Fritsche,C/W,FW,0,0.0,0
Tomas Plihal (LW/C),San Jose Sharks,64,5,8,13,0.20,22,-4,https://www.eliteprospects.com/player/8584/tomas-plihal,2008-09,nhl,Tomas Plihal,LW/C,FW,0,0.0,0
Jeremy Roenick (C),San Jose Sharks,42,4,9,13,0.31,24,-1,https://www.eliteprospects.com/player/8929/jeremy-roenick,2008-09,nhl,Jeremy Roenick,C,FW,0,0.0,0
Jerred Smithson (C/RW),Nashville Predators,82,4,9,13,0.16,49,-6,https://www.eliteprospects.com/player/8886/jerred-smithson,2008-09,nhl,Jerred Smithson,C/RW,FW,0,0.0,0
Chris Conner (RW/LW),Dallas Stars,38,3,10,13,0.34,10,-5,https://www.eliteprospects.com/player/10995/chris-conner,2008-09,nhl,Chris Conner,RW/LW,FW,0,0.0,0
Tom Poti (D),Washington Capitals,52,3,10,13,0.25,28,3,https://www.eliteprospects.com/player/8918/tom-poti,2008-09,nhl,Tom Poti,D,DEF,0,0.0,0
Shaone Morrisonn (D),Washington Capitals,72,3,10,13,0.18,77,4,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2008-09,nhl,Shaone Morrisonn,D,DEF,Shaone Morrisonn,2.0,1
Shaone Morrisonn (D),Washington Capitals,72,3,10,13,0.18,77,4,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2008-09,nhl,Shaone Morrisonn,D,DEF,Shaone Morrisonn,8.0,1
Eric Boulton (LW),Atlanta Thrashers,76,3,10,13,0.17,176,-3,https://www.eliteprospects.com/player/8556/eric-boulton,2008-09,nhl,Eric Boulton,LW,FW,0,0.0,0
Paul Ranger (D),Tampa Bay Lightning,42,2,11,13,0.31,56,-5,https://www.eliteprospects.com/player/8866/paul-ranger,2008-09,nhl,Paul Ranger,D,DEF,0,0.0,0
Brian Lee (D),Ottawa Senators,53,2,11,13,0.25,33,-2,https://www.eliteprospects.com/player/9218/brian-lee,2008-09,nhl,Brian Lee,D,DEF,0,0.0,0
Andreas Lilja (D),Detroit Red Wings,60,2,11,13,0.22,66,13,https://www.eliteprospects.com/player/726/andreas-lilja,2008-09,nhl,Andreas Lilja,D,DEF,Andreas Lilja,55.0,1
Anton Strålman (D),Toronto Maple Leafs,38,1,12,13,0.34,20,-2,https://www.eliteprospects.com/player/4152/anton-stralman,2008-09,nhl,Anton Strålman,D,DEF,0,0.0,0
Andrew Alberts (D),Philadelphia Flyers,79,1,12,13,0.16,61,6,https://www.eliteprospects.com/player/9062/andrew-alberts,2008-09,nhl,Andrew Alberts,D,DEF,0,0.0,0
Matt Ellis (LW),Buffalo Sabres,45,7,5,12,0.27,12,4,https://www.eliteprospects.com/player/10998/matt-ellis,2008-09,nhl,Matt Ellis,LW,FW,0,0.0,0
Steve Bégin (LW/C),totals,62,7,5,12,0.19,42,-6,https://www.eliteprospects.com/player/9076/steve-begin,2008-09,nhl,Steve Bégin,LW/C,FW,0,0.0,0
Liam Reddox (LW),Edmonton Oilers,46,5,7,12,0.26,10,-6,https://www.eliteprospects.com/player/9496/liam-reddox,2008-09,nhl,Liam Reddox,LW,FW,0,0.0,0
Ben Guité (C),Colorado Avalanche,50,5,7,12,0.24,30,2,https://www.eliteprospects.com/player/10407/ben-guite,2008-09,nhl,Ben Guité,C,FW,0,0.0,0
Tim Jackman (RW),New York Islanders,69,5,7,12,0.17,155,-17,https://www.eliteprospects.com/player/10322/tim-jackman,2008-09,nhl,Tim Jackman,RW,FW,0,0.0,0
Ryan Bayda (LW/C),Carolina Hurricanes,70,5,7,12,0.17,26,2,https://www.eliteprospects.com/player/10253/ryan-bayda,2008-09,nhl,Ryan Bayda,LW/C,FW,0,0.0,0
Mathieu Dandenault (D/RW),Montréal Canadiens,41,4,8,12,0.29,17,7,https://www.eliteprospects.com/player/8763/mathieu-dandenault,2008-09,nhl,Mathieu Dandenault,D/RW,DEF,0,0.0,0
Nathan Oystrick (D),Atlanta Thrashers,53,4,8,12,0.23,50,-2,https://www.eliteprospects.com/player/11428/nathan-oystrick,2008-09,nhl,Nathan Oystrick,D,DEF,0,0.0,0
Kevin Klein (D),Nashville Predators,63,4,8,12,0.19,19,-2,https://www.eliteprospects.com/player/9507/kevin-klein,2008-09,nhl,Kevin Klein,D,DEF,Kevin Klein,1.0,1
Peter Harrold (D/W),Los Angeles Kings,69,4,8,12,0.17,28,-13,https://www.eliteprospects.com/player/9043/peter-harrold,2008-09,nhl,Peter Harrold,D/W,DEF,0,0.0,0
Shane Hnidy (D),Boston Bruins,65,3,9,12,0.18,45,6,https://www.eliteprospects.com/player/8560/shane-hnidy,2008-09,nhl,Shane Hnidy,D,DEF,0,0.0,0
Joe Sakic (C),Colorado Avalanche,15,2,10,12,0.80,6,-6,https://www.eliteprospects.com/player/8862/joe-sakic,2008-09,nhl,Joe Sakic,C,FW,0,0.0,0
Brett Clark (D),Colorado Avalanche,76,2,10,12,0.16,32,-16,https://www.eliteprospects.com/player/9113/brett-clark,2008-09,nhl,Brett Clark,D,DEF,0,0.0,0
Nicklas Grossmann (D),Dallas Stars,81,2,10,12,0.15,51,-8,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2008-09,nhl,Nicklas Grossmann,D,DEF,0,0.0,0
Cody McCormick (C/W),Colorado Avalanche,55,1,11,12,0.22,92,-5,https://www.eliteprospects.com/player/8975/cody-mccormick,2008-09,nhl,Cody McCormick,C/W,FW,0,0.0,0
Jeff Schultz (D),Washington Capitals,64,1,11,12,0.19,21,13,https://www.eliteprospects.com/player/9490/jeff-schultz,2008-09,nhl,Jeff Schultz,D,DEF,0,0.0,0
Henrik Tallinder (D),Buffalo Sabres,66,1,11,12,0.18,36,-2,https://www.eliteprospects.com/player/1955/henrik-tallinder,2008-09,nhl,Henrik Tallinder,D,DEF,0,0.0,0
Tim Gleason (D),Carolina Hurricanes,70,0,12,12,0.17,68,3,https://www.eliteprospects.com/player/9162/tim-gleason,2008-09,nhl,Tim Gleason,D,DEF,Tim Gleason,3.0,1
Sean O'Donnell (D),Los Angeles Kings,82,0,12,12,0.15,71,9,https://www.eliteprospects.com/player/8537/sean-o-donnell,2008-09,nhl,Sean O'Donnell,D,DEF,0,0.0,0
Andrew Murray (C/LW),Columbus Blue Jackets,67,8,3,11,0.16,10,-6,https://www.eliteprospects.com/player/11561/andrew-murray,2008-09,nhl,Andrew Murray,C/LW,FW,Andrew Murray,2.0,1
Boyd Devereaux (LW),Toronto Maple Leafs,23,6,5,11,0.48,2,3,https://www.eliteprospects.com/player/9135/boyd-devereaux,2008-09,nhl,Boyd Devereaux,LW,FW,0,0.0,0
Jack Johnson (D),Los Angeles Kings,41,6,5,11,0.27,46,-18,https://www.eliteprospects.com/player/9205/jack-johnson,2008-09,nhl,Jack Johnson,D,DEF,0,0.0,0
Zack Stortini (RW),Edmonton Oilers,52,6,5,11,0.21,181,-3,https://www.eliteprospects.com/player/11008/zack-stortini,2008-09,nhl,Zack Stortini,RW,FW,0,0.0,0
Darroll Powe (C/W),Philadelphia Flyers,60,6,5,11,0.18,35,8,https://www.eliteprospects.com/player/12407/darroll-powe,2008-09,nhl,Darroll Powe,C/W,FW,0,0.0,0
Shawn Thornton (RW),Boston Bruins,79,6,5,11,0.14,123,-2,https://www.eliteprospects.com/player/11339/shawn-thornton,2008-09,nhl,Shawn Thornton,RW,FW,0,0.0,0
Benoît Pouliot (LW),Minnesota Wild,37,5,6,11,0.30,18,1,https://www.eliteprospects.com/player/4229/benoit-pouliot,2008-09,nhl,Benoît Pouliot,LW,FW,0,0.0,0
Kirk Maltby (LW),Detroit Red Wings,78,5,6,11,0.14,28,-9,https://www.eliteprospects.com/player/8954/kirk-maltby,2008-09,nhl,Kirk Maltby,LW,FW,0,0.0,0
Matt Bradley (RW/LW),Washington Capitals,81,5,6,11,0.14,59,-1,https://www.eliteprospects.com/player/9093/matt-bradley,2008-09,nhl,Matt Bradley,RW/LW,FW,Matt Bradley,2.0,1
Toby Petersen (C),Dallas Stars,57,4,7,11,0.19,14,1,https://www.eliteprospects.com/player/8915/toby-petersen,2008-09,nhl,Toby Petersen,C,FW,0,0.0,0
Greg Zanon (D),Nashville Predators,82,4,7,11,0.13,38,8,https://www.eliteprospects.com/player/10220/greg-zanon,2008-09,nhl,Greg Zanon,D,DEF,0,0.0,0
Mike Van Ryn (D),Toronto Maple Leafs,27,3,8,11,0.41,14,2,https://www.eliteprospects.com/player/8834/mike-van-ryn,2008-09,nhl,Mike Van Ryn,D,DEF,0,0.0,0
Max Pacioretty (LW),Montréal Canadiens,34,3,8,11,0.32,27,-3,https://www.eliteprospects.com/player/12461/max-pacioretty,2008-09,nhl,Max Pacioretty,LW,FW,0,0.0,0
Ville Koistinen (D),Nashville Predators,38,3,8,11,0.29,14,0,https://www.eliteprospects.com/player/7440/ville-koistinen,2008-09,nhl,Ville Koistinen,D,DEF,0,0.0,0
Marcel Goc (C),San Jose Sharks,55,2,9,11,0.20,18,-6,https://www.eliteprospects.com/player/8583/marcel-goc,2008-09,nhl,Marcel Goc,C,FW,0,0.0,0
Mike Komisarek (D),Montréal Canadiens,66,2,9,11,0.17,121,0,https://www.eliteprospects.com/player/9019/mike-komisarek,2008-09,nhl,Mike Komisarek,D,DEF,0,0.0,0
Nick Schultz (D),Minnesota Wild,79,2,9,11,0.14,31,-4,https://www.eliteprospects.com/player/8597/nick-schultz,2008-09,nhl,Nick Schultz,D,DEF,0,0.0,0
Ossi Väänänen (D),totals,49,1,10,11,0.22,22,7,https://www.eliteprospects.com/player/2685/ossi-vaananen,2008-09,nhl,Ossi Väänänen,D,DEF,0,0.0,0
Ken Klee (D),totals,71,1,10,11,0.15,28,9,https://www.eliteprospects.com/player/9016/ken-klee,2008-09,nhl,Ken Klee,D,DEF,0,0.0,0
Ladislav Smid (D),Edmonton Oilers,60,0,11,11,0.18,57,-6,https://www.eliteprospects.com/player/9225/ladislav-smid,2008-09,nhl,Ladislav Smid,D,DEF,0,0.0,0
Radek Martínek (D),New York Islanders,51,6,4,10,0.20,28,-16,https://www.eliteprospects.com/player/8694/radek-martinek,2008-09,nhl,Radek Martínek,D,DEF,0,0.0,0
Blair Betts (C),New York Rangers,81,6,4,10,0.12,16,-5,https://www.eliteprospects.com/player/9082/blair-betts,2008-09,nhl,Blair Betts,C,FW,0,0.0,0
Kevin Porter (C/RW),Phoenix Coyotes,34,5,5,10,0.29,4,-2,https://www.eliteprospects.com/player/9212/kevin-porter,2008-09,nhl,Kevin Porter,C/RW,FW,0,0.0,0
Jay Pandolfo (LW),New Jersey Devils,61,5,5,10,0.16,10,-12,https://www.eliteprospects.com/player/8704/jay-pandolfo,2008-09,nhl,Jay Pandolfo,LW,FW,0,0.0,0
Shean Donovan (RW),Ottawa Senators,65,5,5,10,0.15,34,-2,https://www.eliteprospects.com/player/8571/shean-donovan,2008-09,nhl,Shean Donovan,RW,FW,0,0.0,0
Adam Hall (RW),Tampa Bay Lightning,74,5,5,10,0.14,29,-9,https://www.eliteprospects.com/player/8724/adam-hall,2008-09,nhl,Adam Hall,RW,FW,0,0.0,0
George Parros (RW),Anaheim Ducks,74,5,5,10,0.14,135,8,https://www.eliteprospects.com/player/8907/george-parros,2008-09,nhl,George Parros,RW,FW,George Parros,2.0,1
Eric Nystrom (LW),Calgary Flames,76,5,5,10,0.13,89,-7,https://www.eliteprospects.com/player/6669/eric-nystrom,2008-09,nhl,Eric Nystrom,LW,FW,0,0.0,0
Drew Miller (LW/RW),Anaheim Ducks,27,4,6,10,0.37,17,0,https://www.eliteprospects.com/player/11405/drew-miller,2008-09,nhl,Drew Miller,LW/RW,FW,0,0.0,0
Scott Nichol (C),Nashville Predators,43,4,6,10,0.23,41,0,https://www.eliteprospects.com/player/8748/scott-nichol,2008-09,nhl,Scott Nichol,C,FW,0,0.0,0
Chris Neil (RW),Ottawa Senators,60,3,7,10,0.17,146,-13,https://www.eliteprospects.com/player/8949/chris-neil,2008-09,nhl,Chris Neil,RW,FW,0,0.0,0
Aaron Ward (D),Boston Bruins,65,3,7,10,0.15,44,16,https://www.eliteprospects.com/player/8744/aaron-ward,2008-09,nhl,Aaron Ward,D,DEF,0,0.0,0
Andy Sutton (D),New York Islanders,23,2,8,10,0.43,40,3,https://www.eliteprospects.com/player/8554/andy-sutton,2008-09,nhl,Andy Sutton,D,DEF,0,0.0,0
Hal Gill (D),Pittsburgh Penguins,62,2,8,10,0.16,53,11,https://www.eliteprospects.com/player/8718/hal-gill,2008-09,nhl,Hal Gill,D,DEF,0,0.0,0
Niclas Wallin (D),Carolina Hurricanes,64,2,8,10,0.16,42,-1,https://www.eliteprospects.com/player/745/niclas-wallin,2008-09,nhl,Niclas Wallin,D,DEF,0,0.0,0
Anton Volchenkov (D),Ottawa Senators,68,2,8,10,0.15,36,-10,https://www.eliteprospects.com/player/8660/anton-volchenkov,2008-09,nhl,Anton Volchenkov,D,DEF,0,0.0,0
Jassen Cullimore (D),Florida Panthers,68,2,8,10,0.15,37,-10,https://www.eliteprospects.com/player/9127/jassen-cullimore,2008-09,nhl,Jassen Cullimore,D,DEF,0,0.0,0
Adam Pardy (D),Calgary Flames,60,1,9,10,0.17,69,3,https://www.eliteprospects.com/player/11740/adam-pardy,2008-09,nhl,Adam Pardy,D,DEF,0,0.0,0
Scott Hannan (D),Colorado Avalanche,81,1,9,10,0.12,26,-21,https://www.eliteprospects.com/player/9041/scott-hannan,2008-09,nhl,Scott Hannan,D,DEF,0,0.0,0
Shane O'Brien (D),totals,77,0,10,10,0.13,196,5,https://www.eliteprospects.com/player/10228/shane-o-brien,2008-09,nhl,Shane O'Brien,D,DEF,0,0.0,0
Adam Burish (RW/LW),Chicago Blackhawks,66,6,3,9,0.14,93,3,https://www.eliteprospects.com/player/10196/adam-burish,2008-09,nhl,Adam Burish,RW/LW,FW,0,0.0,0
Ville Leino (LW/RW),Detroit Red Wings,13,5,4,9,0.69,6,5,https://www.eliteprospects.com/player/7418/ville-leino,2008-09,nhl,Ville Leino,LW/RW,FW,0,0.0,0
Francis Bouillon (D),Montréal Canadiens,54,5,4,9,0.17,53,-7,https://www.eliteprospects.com/player/5371/francis-bouillon,2008-09,nhl,Francis Bouillon,D,DEF,0,0.0,0
Derek Armstrong (C),Los Angeles Kings,56,5,4,9,0.16,63,-11,https://www.eliteprospects.com/player/8774/derek-armstrong,2008-09,nhl,Derek Armstrong,C,FW,0,0.0,0
Freddy Meyer (D),New York Islanders,27,4,5,9,0.33,14,-19,https://www.eliteprospects.com/player/8837/freddy-meyer,2008-09,nhl,Freddy Meyer,D,DEF,0,0.0,0
Joey Crabb (RW),Atlanta Thrashers,29,4,5,9,0.31,28,-2,https://www.eliteprospects.com/player/9395/joey-crabb,2008-09,nhl,Joey Crabb,RW,FW,0,0.0,0
Paul Szczechura (C/RW),Tampa Bay Lightning,31,4,5,9,0.29,12,-1,https://www.eliteprospects.com/player/11424/paul-szczechura,2008-09,nhl,Paul Szczechura,C/RW,FW,0,0.0,0
Rostislav Olesz (LW/RW),Florida Panthers,37,4,5,9,0.24,8,-5,https://www.eliteprospects.com/player/8652/rostislav-olesz,2008-09,nhl,Rostislav Olesz,LW/RW,FW,0,0.0,0
Petteri Nokelainen (C),totals,50,4,5,9,0.18,16,2,https://www.eliteprospects.com/player/4128/petteri-nokelainen,2008-09,nhl,Petteri Nokelainen,C,FW,0,0.0,0
Patrick Kaleta (RW),Buffalo Sabres,51,4,5,9,0.18,89,1,https://www.eliteprospects.com/player/10990/patrick-kaleta,2008-09,nhl,Patrick Kaleta,RW,FW,Patrick Kaleta,1.0,1
Bobby Holík (C),New Jersey Devils,62,4,5,9,0.15,66,-2,https://www.eliteprospects.com/player/8545/bobby-holik,2008-09,nhl,Bobby Holík,C,FW,0,0.0,0
Mark Eaton (D),Pittsburgh Penguins,68,4,5,9,0.13,36,3,https://www.eliteprospects.com/player/9143/mark-eaton,2008-09,nhl,Mark Eaton,D,DEF,0,0.0,0
Krys Barch (RW/LW),Dallas Stars,72,4,5,9,0.13,133,1,https://www.eliteprospects.com/player/10997/krys-barch,2008-09,nhl,Krys Barch,RW/LW,FW,0,0.0,0
Philippe Boucher (D),totals,41,3,6,9,0.22,39,6,https://www.eliteprospects.com/player/9087/philippe-boucher,2008-09,nhl,Philippe Boucher,D,DEF,0,0.0,0
David Hale (D),Phoenix Coyotes,48,3,6,9,0.19,36,-11,https://www.eliteprospects.com/player/9038/david-hale,2008-09,nhl,David Hale,D,DEF,0,0.0,0
Ryan Carter (C),Anaheim Ducks,48,3,6,9,0.19,52,3,https://www.eliteprospects.com/player/11746/ryan-carter,2008-09,nhl,Ryan Carter,C,FW,0,0.0,0
Mike Rupp (W/C),New Jersey Devils,72,3,6,9,0.13,136,-2,https://www.eliteprospects.com/player/8922/mike-rupp,2008-09,nhl,Mike Rupp,W/C,FW,0,0.0,0
Andy Greene (D),New Jersey Devils,49,2,7,9,0.18,22,3,https://www.eliteprospects.com/player/9169/andy-greene,2008-09,nhl,Andy Greene,D,DEF,0,0.0,0
Ryan Johnson (C),Vancouver Canucks,62,2,7,9,0.15,12,1,https://www.eliteprospects.com/player/9033/ryan-johnson,2008-09,nhl,Ryan Johnson,C,FW,Ryan Johnson,4.0,1
Jason Strudwick (D),Edmonton Oilers,71,2,7,9,0.13,60,-4,https://www.eliteprospects.com/player/8753/jason-strudwick,2008-09,nhl,Jason Strudwick,D,DEF,0,0.0,0
Rostislav Klesla (D),Columbus Blue Jackets,34,1,8,9,0.26,38,2,https://www.eliteprospects.com/player/8622/rostislav-klesla,2008-09,nhl,Rostislav Klesla,D,DEF,0,0.0,0
Josef Melichar (D),totals,39,0,9,9,0.23,37,0,https://www.eliteprospects.com/player/8680/josef-melichar,2008-09,nhl,Josef Melichar,D,DEF,0,0.0,0
Brendan Witt (D),New York Islanders,65,0,9,9,0.14,94,-34,https://www.eliteprospects.com/player/8831/brendan-witt,2008-09,nhl,Brendan Witt,D,DEF,0,0.0,0
Colin Stuart (C/LW),Atlanta Thrashers,33,5,3,8,0.24,18,3,https://www.eliteprospects.com/player/11570/colin-stuart,2008-09,nhl,Colin Stuart,C/LW,FW,0,0.0,0
Randy Jones (D),Philadelphia Flyers,47,4,4,8,0.17,22,8,https://www.eliteprospects.com/player/10326/randy-jones,2008-09,nhl,Randy Jones,D,DEF,0,0.0,0
Aaron Johnson (D),Chicago Blackhawks,38,3,5,8,0.21,33,19,https://www.eliteprospects.com/player/10233/aaron-johnson,2008-09,nhl,Aaron Johnson,D,DEF,0,0.0,0
Landon Wilson (RW),Dallas Stars,27,2,6,8,0.30,21,5,https://www.eliteprospects.com/player/10833/landon-wilson,2008-09,nhl,Landon Wilson,RW,FW,0,0.0,0
Frantisek Kaberle (D),Carolina Hurricanes,30,1,7,8,0.27,8,-4,https://www.eliteprospects.com/player/1919/frantisek-kaberle,2008-09,nhl,Frantisek Kaberle,D,DEF,0,0.0,0
Alexei Semyonov (D),San Jose Sharks,47,1,7,8,0.17,57,3,https://www.eliteprospects.com/player/8650/alexei-semyonov,2008-09,nhl,Alexei Semyonov,D,DEF,0,0.0,0
Jay McKee (D),St. Louis Blues,69,1,7,8,0.12,44,11,https://www.eliteprospects.com/player/8977/jay-mckee,2008-09,nhl,Jay McKee,D,DEF,0,0.0,0
Matt Lashoff (D),totals,28,0,8,8,0.29,20,-6,https://www.eliteprospects.com/player/10302/matt-lashoff,2008-09,nhl,Matt Lashoff,D,DEF,0,0.0,0
Brad Lukowich (D),San Jose Sharks,58,0,8,8,0.14,12,5,https://www.eliteprospects.com/player/9000/brad-lukowich,2008-09,nhl,Brad Lukowich,D,DEF,0,0.0,0
Robyn Regehr (D),Calgary Flames,75,0,8,8,0.11,73,10,https://www.eliteprospects.com/player/8913/robyn-regehr,2008-09,nhl,Robyn Regehr,D,DEF,0,0.0,0
Jeremy Williams (RW),Toronto Maple Leafs,11,5,2,7,0.64,2,2,https://www.eliteprospects.com/player/11175/jeremy-williams,2008-09,nhl,Jeremy Williams,RW,FW,0,0.0,0
Gary Roberts (LW),Tampa Bay Lightning,30,4,3,7,0.23,27,-11,https://www.eliteprospects.com/player/8936/gary-roberts,2008-09,nhl,Gary Roberts,LW,FW,0,0.0,0
Byron Bitz (RW),Boston Bruins,35,4,3,7,0.20,18,0,https://www.eliteprospects.com/player/14041/byron-bitz,2008-09,nhl,Byron Bitz,RW,FW,0,0.0,0
Jiri Novotny (C),Columbus Blue Jackets,42,4,3,7,0.17,14,4,https://www.eliteprospects.com/player/8675/jiri-novotny,2008-09,nhl,Jiri Novotny,C,FW,0,0.0,0
Tom Preissing (D),Los Angeles Kings,22,3,4,7,0.32,6,-7,https://www.eliteprospects.com/player/8662/tom-preissing,2008-09,nhl,Tom Preissing,D,DEF,0,0.0,0
Yan Stastny (C),St. Louis Blues,34,3,4,7,0.21,20,-14,https://www.eliteprospects.com/player/8799/yan-stastny,2008-09,nhl,Yan Stastny,C,FW,0,0.0,0
Daniel Winnik (W/C),Phoenix Coyotes,49,3,4,7,0.14,63,1,https://www.eliteprospects.com/player/11480/daniel-winnik,2008-09,nhl,Daniel Winnik,W/C,FW,0,0.0,0
Patric Hörnqvist (RW),Nashville Predators,28,2,5,7,0.25,16,-3,https://www.eliteprospects.com/player/3683/patric-hornqvist,2008-09,nhl,Patric Hörnqvist,RW,FW,0,0.0,0
Peter Ölvecký (LW/C),Minnesota Wild,31,2,5,7,0.23,12,1,https://www.eliteprospects.com/player/11772/peter-olvecky,2008-09,nhl,Peter Ölvecký,LW/C,FW,0,0.0,0
Derek Meech (D),Detroit Red Wings,41,2,5,7,0.17,12,-12,https://www.eliteprospects.com/player/9506/derek-meech,2008-09,nhl,Derek Meech,D,DEF,0,0.0,0
Colton Gillies (C/W),Minnesota Wild,45,2,5,7,0.16,18,-2,https://www.eliteprospects.com/player/11100/colton-gillies,2008-09,nhl,Colton Gillies,C/W,FW,0,0.0,0
Craig Adams (RW),totals,45,2,5,7,0.16,22,-3,https://www.eliteprospects.com/player/8756/craig-adams,2008-09,nhl,Craig Adams,RW,FW,0,0.0,0
Antti Pihlström (LW/RW),Nashville Predators,53,2,5,7,0.13,10,-1,https://www.eliteprospects.com/player/7587/antti-pihlstrom,2008-09,nhl,Antti Pihlström,LW/RW,FW,0,0.0,0
