player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Petr Tenkrát (RW/LW),Boston Bruins,64,9,5,14,0.22,34,-16,https://www.eliteprospects.com/player/3730/petr-tenkrat,2006-07,nhl,Petr Tenkrát,RW/LW,FW,0,0.0,0
Bill Thomas (RW),Phoenix Coyotes,24,8,6,14,0.58,2,-6,https://www.eliteprospects.com/player/8853/bill-thomas,2006-07,nhl,Bill Thomas,RW,FW,0,0.0,0
Byron Ritchie (C),Calgary Flames,64,8,6,14,0.22,68,3,https://www.eliteprospects.com/player/4520/byron-ritchie,2006-07,nhl,Byron Ritchie,C,FW,0,0.0,0
Craig Adams (RW),Carolina Hurricanes,82,7,7,14,0.17,54,-9,https://www.eliteprospects.com/player/8756/craig-adams,2006-07,nhl,Craig Adams,RW,FW,0,0.0,0
Jeff Cowan (LW),totals,84,7,7,14,0.17,157,3,https://www.eliteprospects.com/player/9125/jeff-cowan,2006-07,nhl,Jeff Cowan,LW,FW,0,0.0,0
Peter Bondra (RW),Chicago Blackhawks,37,5,9,14,0.38,26,2,https://www.eliteprospects.com/player/8553/peter-bondra,2006-07,nhl,Peter Bondra,RW,FW,0,0.0,0
Lasse Kukkonen (D),totals,74,5,9,14,0.19,38,4,https://www.eliteprospects.com/player/2717/lasse-kukkonen,2006-07,nhl,Lasse Kukkonen,D,DEF,0,0.0,0
Henrik Tallinder (D),Buffalo Sabres,47,4,10,14,0.30,34,19,https://www.eliteprospects.com/player/1955/henrik-tallinder,2006-07,nhl,Henrik Tallinder,D,DEF,0,0.0,0
Andrew Hutchinson (D),Carolina Hurricanes,41,3,11,14,0.34,30,0,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2006-07,nhl,Andrew Hutchinson,D,DEF,0,0.0,0
Todd Fedoruk (LW),totals,58,3,11,14,0.24,120,-9,https://www.eliteprospects.com/player/8528/todd-fedoruk,2006-07,nhl,Todd Fedoruk,LW,FW,0,0.0,0
Francis Bouillon (D),Montréal Canadiens,62,3,11,14,0.23,52,-10,https://www.eliteprospects.com/player/5371/francis-bouillon,2006-07,nhl,Francis Bouillon,D,DEF,0,0.0,0
Anton Babchuk (D),Carolina Hurricanes,52,2,12,14,0.27,30,-6,https://www.eliteprospects.com/player/8655/anton-babchuk,2006-07,nhl,Anton Babchuk,D,DEF,0,0.0,0
Fyodor Tyutin (D),New York Rangers,66,2,12,14,0.21,44,-8,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2006-07,nhl,Fyodor Tyutin,D,DEF,0,0.0,0
Chris Campoli (D),New York Islanders,51,1,13,14,0.27,23,-3,https://www.eliteprospects.com/player/9106/chris-campoli,2006-07,nhl,Chris Campoli,D,DEF,0,0.0,0
Brendan Witt (D),New York Islanders,81,1,13,14,0.17,131,14,https://www.eliteprospects.com/player/8831/brendan-witt,2006-07,nhl,Brendan Witt,D,DEF,0,0.0,0
Blair Betts (C),New York Rangers,82,9,4,13,0.16,24,-4,https://www.eliteprospects.com/player/9082/blair-betts,2006-07,nhl,Blair Betts,C,FW,0,0.0,0
Scott Thornton (LW),Los Angeles Kings,58,7,6,13,0.22,85,-15,https://www.eliteprospects.com/player/5638/scott-thornton,2006-07,nhl,Scott Thornton,LW,FW,0,0.0,0
Scott Nichol (C),Nashville Predators,59,7,6,13,0.22,79,7,https://www.eliteprospects.com/player/8748/scott-nichol,2006-07,nhl,Scott Nichol,C,FW,0,0.0,0
Jamie Lundmark (C),totals,68,7,6,13,0.19,56,-12,https://www.eliteprospects.com/player/8759/jamie-lundmark,2006-07,nhl,Jamie Lundmark,C,FW,0,0.0,0
Brad Larsen (LW),Atlanta Thrashers,72,7,6,13,0.18,39,-11,https://www.eliteprospects.com/player/8561/brad-larsen,2006-07,nhl,Brad Larsen,LW,FW,0,0.0,0
Mathias Tjärnqvist (LW),totals,44,6,7,13,0.30,6,-5,https://www.eliteprospects.com/player/89/mathias-tjarnqvist,2006-07,nhl,Mathias Tjärnqvist,LW,FW,0,0.0,0
Michael Holmqvist (C),Chicago Blackhawks,63,6,7,13,0.21,31,-5,https://www.eliteprospects.com/player/754/michael-holmqvist,2006-07,nhl,Michael Holmqvist,C,FW,0,0.0,0
Stanislav Chistov (LW),totals,61,5,8,13,0.21,36,-8,https://www.eliteprospects.com/player/8520/stanislav-chistov,2006-07,nhl,Stanislav Chistov,LW,FW,0,0.0,0
Jean-Pierre Vigier (RW),Atlanta Thrashers,72,5,8,13,0.18,27,0,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,2006-07,nhl,Jean-Pierre Vigier,RW,FW,0,0.0,0
Marcel Goc (C),San Jose Sharks,78,5,8,13,0.17,24,-2,https://www.eliteprospects.com/player/8583/marcel-goc,2006-07,nhl,Marcel Goc,C,FW,0,0.0,0
Matt Bradley (RW/LW),Washington Capitals,57,4,9,13,0.23,47,-5,https://www.eliteprospects.com/player/9093/matt-bradley,2006-07,nhl,Matt Bradley,RW/LW,FW,0,0.0,0
Donald Brashear (LW),Washington Capitals,77,4,9,13,0.17,156,1,https://www.eliteprospects.com/player/9094/donald-brashear,2006-07,nhl,Donald Brashear,LW,FW,0,0.0,0
Stefan Ruzicka (RW),Philadelphia Flyers,40,3,10,13,0.33,18,-6,https://www.eliteprospects.com/player/8682/stefan-ruzicka,2006-07,nhl,Stefan Ruzicka,RW,FW,0,0.0,0
Mark Smith (C),San Jose Sharks,41,3,10,13,0.32,42,-4,https://www.eliteprospects.com/player/8884/mark-smith,2006-07,nhl,Mark Smith,C,FW,Mark Smith,7.0,1
Vitali Vishnevski (D),totals,67,3,10,13,0.19,41,-4,https://www.eliteprospects.com/player/8522/vitali-vishnevski,2006-07,nhl,Vitali Vishnevski,D,DEF,0,0.0,0
Shaone Morrisonn (D),Washington Capitals,78,3,10,13,0.17,106,3,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2006-07,nhl,Shaone Morrisonn,D,DEF,0,0.0,0
Glen Wesley (D),Carolina Hurricanes,68,1,12,13,0.19,56,11,https://www.eliteprospects.com/player/8819/glen-wesley,2006-07,nhl,Glen Wesley,D,DEF,0,0.0,0
Ryan Potulny (C),Philadelphia Flyers,35,7,5,12,0.34,22,1,https://www.eliteprospects.com/player/8850/ryan-potulny,2006-07,nhl,Ryan Potulny,C,FW,0,0.0,0
Maxim Lapierre (C),Montréal Canadiens,46,6,6,12,0.26,24,-7,https://www.eliteprospects.com/player/8988/maxim-lapierre,2006-07,nhl,Maxim Lapierre,C,FW,0,0.0,0
Dallas Drake (LW),St. Louis Blues,60,6,6,12,0.20,38,-14,https://www.eliteprospects.com/player/9141/dallas-drake,2006-07,nhl,Dallas Drake,LW,FW,0,0.0,0
Mark Rycroft (RW),Colorado Avalanche,66,6,6,12,0.18,31,3,https://www.eliteprospects.com/player/8727/mark-rycroft,2006-07,nhl,Mark Rycroft,RW,FW,0,0.0,0
Jeff Friesen (LW),Calgary Flames,72,6,6,12,0.17,34,-2,https://www.eliteprospects.com/player/9159/jeff-friesen,2006-07,nhl,Jeff Friesen,LW,FW,0,0.0,0
Jerred Smithson (C/RW),Nashville Predators,64,5,7,12,0.19,42,-8,https://www.eliteprospects.com/player/8886/jerred-smithson,2006-07,nhl,Jerred Smithson,C/RW,FW,0,0.0,0
Shane Hnidy (D),Atlanta Thrashers,72,5,7,12,0.17,63,15,https://www.eliteprospects.com/player/8560/shane-hnidy,2006-07,nhl,Shane Hnidy,D,DEF,0,0.0,0
Milan Jurcina (D),totals,70,4,8,12,0.17,44,0,https://www.eliteprospects.com/player/8677/milan-jurcina,2006-07,nhl,Milan Jurcina,D,DEF,0,0.0,0
Trevor Daley (D),Dallas Stars,74,4,8,12,0.16,63,2,https://www.eliteprospects.com/player/9128/trevor-daley,2006-07,nhl,Trevor Daley,D,DEF,0,0.0,0
Brad Lukowich (D),New Jersey Devils,75,4,8,12,0.16,36,1,https://www.eliteprospects.com/player/9000/brad-lukowich,2006-07,nhl,Brad Lukowich,D,DEF,0,0.0,0
Adam Foote (D),Columbus Blue Jackets,59,3,9,12,0.20,71,-17,https://www.eliteprospects.com/player/9157/adam-foote,2006-07,nhl,Adam Foote,D,DEF,0,0.0,0
Kevyn Adams (C),totals,68,3,9,12,0.18,25,-20,https://www.eliteprospects.com/player/8743/kevyn-adams,2006-07,nhl,Kevyn Adams,C,FW,0,0.0,0
Ric Jackman (D),totals,31,2,10,12,0.39,20,0,https://www.eliteprospects.com/player/4485/ric-jackman,2006-07,nhl,Ric Jackman,D,DEF,0,0.0,0
Petr Nedved (C),totals,40,2,10,12,0.30,28,-25,https://www.eliteprospects.com/player/8684/petr-nedved,2006-07,nhl,Petr Nedved,C,FW,0,0.0,0
Mike Green (D),Washington Capitals,70,2,10,12,0.17,36,-10,https://www.eliteprospects.com/player/9476/mike-green,2006-07,nhl,Mike Green,D,DEF,0,0.0,0
Nick Schultz (D),Minnesota Wild,82,2,10,12,0.15,42,0,https://www.eliteprospects.com/player/8597/nick-schultz,2006-07,nhl,Nick Schultz,D,DEF,0,0.0,0
Josef Melichar (D),Pittsburgh Penguins,70,1,11,12,0.17,44,1,https://www.eliteprospects.com/player/8680/josef-melichar,2006-07,nhl,Josef Melichar,D,DEF,0,0.0,0
Ryan Johnson (C),St. Louis Blues,59,7,4,11,0.19,47,-7,https://www.eliteprospects.com/player/9033/ryan-johnson,2006-07,nhl,Ryan Johnson,C,FW,0,0.0,0
Ben Eager (LW),Philadelphia Flyers,63,6,5,11,0.17,233,-13,https://www.eliteprospects.com/player/8825/ben-eager,2006-07,nhl,Ben Eager,LW,FW,Ben Eager,14.0,1
Ben Eager (LW),Philadelphia Flyers,63,6,5,11,0.17,233,-13,https://www.eliteprospects.com/player/8825/ben-eager,2006-07,nhl,Ben Eager,LW,FW,Ben Eager,13.0,1
Kirk Maltby (LW),Detroit Red Wings,82,6,5,11,0.13,50,-9,https://www.eliteprospects.com/player/8954/kirk-maltby,2006-07,nhl,Kirk Maltby,LW,FW,0,0.0,0
Patrik Stefan (C),Dallas Stars,41,5,6,11,0.27,10,5,https://www.eliteprospects.com/player/3666/patrik-stefan,2006-07,nhl,Patrik Stefan,C,FW,0,0.0,0
Marc-Antoine Pouliot (C/RW),Edmonton Oilers,46,4,7,11,0.24,18,-2,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2006-07,nhl,Marc-Antoine Pouliot,C/RW,FW,0,0.0,0
Todd Bertuzzi (RW/LW),totals,15,3,8,11,0.73,19,-1,https://www.eliteprospects.com/player/9081/todd-bertuzzi,2006-07,nhl,Todd Bertuzzi,RW/LW,FW,Todd Bertuzzi,14.0,1
Daniel Paille (LW),Buffalo Sabres,29,3,8,11,0.38,18,5,https://www.eliteprospects.com/player/9510/daniel-paille,2006-07,nhl,Daniel Paille,LW,FW,Daniel Paille,2.0,1
Ben Guité (C),Colorado Avalanche,39,3,8,11,0.28,16,-4,https://www.eliteprospects.com/player/10407/ben-guite,2006-07,nhl,Ben Guité,C,FW,0,0.0,0
Braydon Coburn (D),totals,49,3,8,11,0.22,46,-1,https://www.eliteprospects.com/player/9477/braydon-coburn,2006-07,nhl,Braydon Coburn,D,DEF,0,0.0,0
Jed Ortmeyer (RW),New York Rangers,41,2,9,11,0.27,22,7,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2006-07,nhl,Jed Ortmeyer,RW,FW,0,0.0,0
Ryan Shannon (C/RW),Anaheim Ducks,53,2,9,11,0.21,10,-2,https://www.eliteprospects.com/player/9443/ryan-shannon,2006-07,nhl,Ryan Shannon,C/RW,FW,0,0.0,0
Nick Boynton (D),Phoenix Coyotes,59,2,9,11,0.19,138,-13,https://www.eliteprospects.com/player/8752/nick-boynton,2006-07,nhl,Nick Boynton,D,DEF,0,0.0,0
Doug Janik (D),Tampa Bay Lightning,75,2,9,11,0.15,53,-11,https://www.eliteprospects.com/player/9027/doug-janik,2006-07,nhl,Doug Janik,D,DEF,0,0.0,0
Mattias Norström (D),totals,76,2,9,11,0.14,48,-18,https://www.eliteprospects.com/player/750/mattias-norstrom,2006-07,nhl,Mattias Norström,D,DEF,0,0.0,0
Johnny Oduya (D),New Jersey Devils,76,2,9,11,0.14,61,-5,https://www.eliteprospects.com/player/1015/johnny-oduya,2006-07,nhl,Johnny Oduya,D,DEF,0,0.0,0
Jason Smith (D),Edmonton Oilers,82,2,9,11,0.13,103,-13,https://www.eliteprospects.com/player/8883/jason-smith,2006-07,nhl,Jason Smith,D,DEF,0,0.0,0
Adam Mair (RW),Buffalo Sabres,82,2,9,11,0.13,128,-1,https://www.eliteprospects.com/player/8811/adam-mair,2006-07,nhl,Adam Mair,RW,FW,0,0.0,0
Andrei Kostitsyn (LW/RW),Montréal Canadiens,22,1,10,11,0.50,6,3,https://www.eliteprospects.com/player/6666/andrei-kostitsyn,2006-07,nhl,Andrei Kostitsyn,LW/RW,FW,0,0.0,0
Patrice Brisebois (D),Colorado Avalanche,33,1,10,11,0.33,22,-5,https://www.eliteprospects.com/player/8781/patrice-brisebois,2006-07,nhl,Patrice Brisebois,D,DEF,0,0.0,0
Willie Mitchell (D),Vancouver Canucks,62,1,10,11,0.18,45,1,https://www.eliteprospects.com/player/8548/willie-mitchell,2006-07,nhl,Willie Mitchell,D,DEF,0,0.0,0
Rob Scuderi (D),Pittsburgh Penguins,78,1,10,11,0.14,28,3,https://www.eliteprospects.com/player/8878/rob-scuderi,2006-07,nhl,Rob Scuderi,D,DEF,0,0.0,0
Karlis Skrastins (D),Colorado Avalanche,68,0,11,11,0.16,30,0,https://www.eliteprospects.com/player/5531/karlis-skrastins,2006-07,nhl,Karlis Skrastins,D,DEF,0,0.0,0
Chris Chelios (D),Detroit Red Wings,71,0,11,11,0.15,34,11,https://www.eliteprospects.com/player/9112/chris-chelios,2006-07,nhl,Chris Chelios,D,DEF,0,0.0,0
Dan Hinote (RW),St. Louis Blues,41,5,5,10,0.24,23,-8,https://www.eliteprospects.com/player/5534/dan-hinote,2006-07,nhl,Dan Hinote,RW,FW,0,0.0,0
Joel Kwiatkowski (D),totals,42,5,5,10,0.24,20,-6,https://www.eliteprospects.com/player/9024/joel-kwiatkowski,2006-07,nhl,Joel Kwiatkowski,D,DEF,0,0.0,0
Steve Bégin (LW/C),Montréal Canadiens,52,5,5,10,0.19,46,-6,https://www.eliteprospects.com/player/9076/steve-begin,2006-07,nhl,Steve Bégin,LW/C,FW,0,0.0,0
Duvie Westcott (D),Columbus Blue Jackets,23,4,6,10,0.43,18,-13,https://www.eliteprospects.com/player/8714/duvie-westcott,2006-07,nhl,Duvie Westcott,D,DEF,Duvie Westcott,5.0,1
Duvie Westcott (D),Columbus Blue Jackets,23,4,6,10,0.43,18,-13,https://www.eliteprospects.com/player/8714/duvie-westcott,2006-07,nhl,Duvie Westcott,D,DEF,Duvie Westcott,8.0,1
Patrick Fischer (LW),Phoenix Coyotes,27,4,6,10,0.37,24,0,https://www.eliteprospects.com/player/10227/patrick-fischer,2006-07,nhl,Patrick Fischer,LW,FW,0,0.0,0
Shawn Bates (C),New York Islanders,48,4,6,10,0.21,34,13,https://www.eliteprospects.com/player/9075/shawn-bates,2006-07,nhl,Shawn Bates,C,FW,0,0.0,0
Rhett Warrener (D),Calgary Flames,62,4,6,10,0.16,67,6,https://www.eliteprospects.com/player/8812/rhett-warrener,2006-07,nhl,Rhett Warrener,D,DEF,0,0.0,0
Jakub Klepis (C/RW),Washington Capitals,41,3,7,10,0.24,28,-2,https://www.eliteprospects.com/player/9609/jakub-klepis,2006-07,nhl,Jakub Klepis,C/RW,FW,0,0.0,0
David Booth (LW/RW),Florida Panthers,48,3,7,10,0.21,12,0,https://www.eliteprospects.com/player/9402/david-booth,2006-07,nhl,David Booth,LW/RW,FW,0,0.0,0
Aaron Johnson (D),Columbus Blue Jackets,61,3,7,10,0.16,38,-9,https://www.eliteprospects.com/player/10233/aaron-johnson,2006-07,nhl,Aaron Johnson,D,DEF,0,0.0,0
Erik Rasmussen (C),New Jersey Devils,71,3,7,10,0.14,25,-3,https://www.eliteprospects.com/player/8868/erik-rasmussen,2006-07,nhl,Erik Rasmussen,C,FW,0,0.0,0
Ladislav Smid (D),Edmonton Oilers,77,3,7,10,0.13,37,-16,https://www.eliteprospects.com/player/9225/ladislav-smid,2006-07,nhl,Ladislav Smid,D,DEF,0,0.0,0
James Wisniewski (D),Chicago Blackhawks,50,2,8,10,0.20,39,3,https://www.eliteprospects.com/player/9407/james-wisniewski,2006-07,nhl,James Wisniewski,D,DEF,James Wisniewski,3.0,1
Garnet Exelby (D),Atlanta Thrashers,58,2,8,10,0.17,56,2,https://www.eliteprospects.com/player/8558/garnet-exelby,2006-07,nhl,Garnet Exelby,D,DEF,0,0.0,0
Niclas Wallin (D),Carolina Hurricanes,67,2,8,10,0.15,48,-2,https://www.eliteprospects.com/player/745/niclas-wallin,2006-07,nhl,Niclas Wallin,D,DEF,0,0.0,0
Kevin Dallman (D),Los Angeles Kings,53,1,9,10,0.19,12,-13,https://www.eliteprospects.com/player/9129/kevin-dallman,2006-07,nhl,Kevin Dallman,D,DEF,0,0.0,0
Matt Greene (D),Edmonton Oilers,78,1,9,10,0.13,109,-22,https://www.eliteprospects.com/player/9170/matt-greene,2006-07,nhl,Matt Greene,D,DEF,0,0.0,0
Bret Hedican (D),Carolina Hurricanes,50,0,10,10,0.20,36,-8,https://www.eliteprospects.com/player/9045/bret-hedican,2006-07,nhl,Bret Hedican,D,DEF,0,0.0,0
Andrew Alberts (D),Boston Bruins,76,0,10,10,0.13,124,-15,https://www.eliteprospects.com/player/9062/andrew-alberts,2006-07,nhl,Andrew Alberts,D,DEF,0,0.0,0
Mike Rupp (W/C),New Jersey Devils,76,6,3,9,0.12,92,-10,https://www.eliteprospects.com/player/8922/mike-rupp,2006-07,nhl,Mike Rupp,W/C,FW,0,0.0,0
Gregory Campbell (C),Florida Panthers,79,6,3,9,0.11,66,-10,https://www.eliteprospects.com/player/9105/gregory-campbell,2006-07,nhl,Gregory Campbell,C,FW,0,0.0,0
Nick Tarnasky (LW/C),Tampa Bay Lightning,77,5,4,9,0.12,80,-6,https://www.eliteprospects.com/player/8846/nick-tarnasky,2006-07,nhl,Nick Tarnasky,LW/C,FW,0,0.0,0
Geoff Platt (W/C),Columbus Blue Jackets,26,4,5,9,0.35,10,1,https://www.eliteprospects.com/player/9469/geoff-platt,2006-07,nhl,Geoff Platt,W/C,FW,0,0.0,0
Brad Winchester (LW),Edmonton Oilers,59,4,5,9,0.15,86,-10,https://www.eliteprospects.com/player/8830/brad-winchester,2006-07,nhl,Brad Winchester,LW,FW,0,0.0,0
Mike Weaver (D),Los Angeles Kings,39,3,6,9,0.23,16,-4,https://www.eliteprospects.com/player/8814/mike-weaver,2006-07,nhl,Mike Weaver,D,DEF,0,0.0,0
Andreas Karlsson (C),Tampa Bay Lightning,53,3,6,9,0.17,12,-4,https://www.eliteprospects.com/player/719/andreas-karlsson,2006-07,nhl,Andreas Karlsson,C,FW,0,0.0,0
Jordin Tootoo (RW),Nashville Predators,65,3,6,9,0.14,116,-11,https://www.eliteprospects.com/player/9515/jordin-tootoo,2006-07,nhl,Jordin Tootoo,RW,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,81,3,6,9,0.11,93,-7,https://www.eliteprospects.com/player/10224/alexandre-burrows,2006-07,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Derian Hatcher (D),Philadelphia Flyers,82,3,6,9,0.11,67,-24,https://www.eliteprospects.com/player/8842/derian-hatcher,2006-07,nhl,Derian Hatcher,D,DEF,0,0.0,0
Jeff Tambellini (LW/RW),New York Islanders,23,2,7,9,0.39,6,6,https://www.eliteprospects.com/player/9509/jeff-tambellini,2006-07,nhl,Jeff Tambellini,LW/RW,FW,0,0.0,0
Shawn Thornton (RW),Anaheim Ducks,48,2,7,9,0.19,88,3,https://www.eliteprospects.com/player/11339/shawn-thornton,2006-07,nhl,Shawn Thornton,RW,FW,0,0.0,0
Jan Hejda (D),Edmonton Oilers,39,1,8,9,0.23,20,-6,https://www.eliteprospects.com/player/8365/jan-hejda,2006-07,nhl,Jan Hejda,D,DEF,0,0.0,0
Steve Montador (D),Florida Panthers,72,1,8,9,0.13,119,1,https://www.eliteprospects.com/player/8729/steve-montador,2006-07,nhl,Steve Montador,D,DEF,0,0.0,0
Joe Nieuwendyk (C),Florida Panthers,15,5,3,8,0.53,4,-4,https://www.eliteprospects.com/player/8950/joe-nieuwendyk,2006-07,nhl,Joe Nieuwendyk,C,FW,0,0.0,0
Denis Hamel (LW),totals,53,5,3,8,0.15,10,0,https://www.eliteprospects.com/player/9039/denis-hamel,2006-07,nhl,Denis Hamel,LW,FW,0,0.0,0
Tomas Fleischmann (LW),Washington Capitals,29,4,4,8,0.28,8,-6,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2006-07,nhl,Tomas Fleischmann,LW,FW,0,0.0,0
Thomas Pöck (D),New York Rangers,44,4,4,8,0.18,16,-4,https://www.eliteprospects.com/player/9718/thomas-pock,2006-07,nhl,Thomas Pöck,D,DEF,0,0.0,0
Jim Dowd (C),New Jersey Devils,66,4,4,8,0.12,20,-5,https://www.eliteprospects.com/player/8739/jim-dowd,2006-07,nhl,Jim Dowd,C,FW,0,0.0,0
Raitis Ivanans (LW),Los Angeles Kings,66,4,4,8,0.12,140,-12,https://www.eliteprospects.com/player/10230/raitis-ivanans,2006-07,nhl,Raitis Ivanans,LW,FW,0,0.0,0
Michal Handzus (C),Chicago Blackhawks,8,3,5,8,1.00,6,4,https://www.eliteprospects.com/player/8683/michal-handzus,2006-07,nhl,Michal Handzus,C,FW,0,0.0,0
Dave Scatchard (C),Phoenix Coyotes,46,3,5,8,0.17,72,-18,https://www.eliteprospects.com/player/8873/dave-scatchard,2006-07,nhl,Dave Scatchard,C,FW,0,0.0,0
Greg Zanon (D),Nashville Predators,66,3,5,8,0.12,32,16,https://www.eliteprospects.com/player/10220/greg-zanon,2006-07,nhl,Greg Zanon,D,DEF,0,0.0,0
Lawrence Nycholat (D),totals,19,2,6,8,0.42,12,-3,https://www.eliteprospects.com/player/10899/lawrence-nycholat,2006-07,nhl,Lawrence Nycholat,D,DEF,0,0.0,0
Frantisek Kaberle (D),Carolina Hurricanes,27,2,6,8,0.30,20,8,https://www.eliteprospects.com/player/1919/frantisek-kaberle,2006-07,nhl,Frantisek Kaberle,D,DEF,0,0.0,0
Dennis Seidenberg (D),totals,52,2,6,8,0.15,18,-16,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2006-07,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Freddy Meyer (D),totals,60,2,6,8,0.13,38,-4,https://www.eliteprospects.com/player/8837/freddy-meyer,2006-07,nhl,Freddy Meyer,D,DEF,0,0.0,0
Trevor Letowski (RW),Carolina Hurricanes,61,2,6,8,0.13,18,-8,https://www.eliteprospects.com/player/8777/trevor-letowski,2006-07,nhl,Trevor Letowski,RW,FW,0,0.0,0
Mathieu Dandenault (D/RW),Montréal Canadiens,68,2,6,8,0.12,40,-8,https://www.eliteprospects.com/player/8763/mathieu-dandenault,2006-07,nhl,Mathieu Dandenault,D/RW,DEF,0,0.0,0
Ossi Väänänen (D),Colorado Avalanche,74,2,6,8,0.11,69,6,https://www.eliteprospects.com/player/2685/ossi-vaananen,2006-07,nhl,Ossi Väänänen,D,DEF,0,0.0,0
Joe DiPenta (D),Anaheim Ducks,76,2,6,8,0.11,48,1,https://www.eliteprospects.com/player/8530/joe-dipenta,2006-07,nhl,Joe DiPenta,D,DEF,0,0.0,0
Cam Barker (D),Chicago Blackhawks,35,1,7,8,0.23,44,-12,https://www.eliteprospects.com/player/9198/cam-barker,2006-07,nhl,Cam Barker,D,DEF,Cam Barker,3.0,1
Jason York (D),Boston Bruins,49,1,7,8,0.16,32,-14,https://www.eliteprospects.com/player/10236/jason-york,2006-07,nhl,Jason York,D,DEF,0,0.0,0
Nolan Pratt (D),Tampa Bay Lightning,81,1,7,8,0.10,44,0,https://www.eliteprospects.com/player/8747/nolan-pratt,2006-07,nhl,Nolan Pratt,D,DEF,0,0.0,0
Colin White (D),New Jersey Devils,69,0,8,8,0.12,69,-8,https://www.eliteprospects.com/player/8821/colin-white,2006-07,nhl,Colin White,D,DEF,Colin White,20.0,1
Aaron Miller (D),Los Angeles Kings,82,0,8,8,0.10,60,-14,https://www.eliteprospects.com/player/8980/aaron-miller,2006-07,nhl,Aaron Miller,D,DEF,0,0.0,0
Pierre Turgeon (C),Colorado Avalanche,17,4,3,7,0.41,10,-1,https://www.eliteprospects.com/player/8860/pierre-turgeon,2006-07,nhl,Pierre Turgeon,C,FW,0,0.0,0
Daniel Carcillo (LW),Phoenix Coyotes,18,4,3,7,0.39,74,-7,https://www.eliteprospects.com/player/9468/daniel-carcillo,2006-07,nhl,Daniel Carcillo,LW,FW,0,0.0,0
Clarke MacArthur (LW),Buffalo Sabres,19,3,4,7,0.37,4,4,https://www.eliteprospects.com/player/8951/clarke-macarthur,2006-07,nhl,Clarke MacArthur,LW,FW,0,0.0,0
Bryan Muir (D),Washington Capitals,26,3,4,7,0.27,42,3,https://www.eliteprospects.com/player/4317/bryan-muir,2006-07,nhl,Bryan Muir,D,DEF,0,0.0,0
Eric Boulton (LW),Atlanta Thrashers,45,3,4,7,0.16,49,2,https://www.eliteprospects.com/player/8556/eric-boulton,2006-07,nhl,Eric Boulton,LW,FW,0,0.0,0
John LeClair (LW),Pittsburgh Penguins,21,2,5,7,0.33,12,-2,https://www.eliteprospects.com/player/8992/john-leclair,2006-07,nhl,John LeClair,LW,FW,0,0.0,0
Josh Green (C/LW),Vancouver Canucks,57,2,5,7,0.12,25,0,https://www.eliteprospects.com/player/10223/josh-green,2006-07,nhl,Josh Green,C/LW,FW,0,0.0,0
Bryce Salvador (D),St. Louis Blues,64,2,5,7,0.11,55,-5,https://www.eliteprospects.com/player/8864/bryce-salvador,2006-07,nhl,Bryce Salvador,D,DEF,0,0.0,0
John Erskine (D),Washington Capitals,29,1,6,7,0.24,69,-13,https://www.eliteprospects.com/player/9148/john-erskine,2006-07,nhl,John Erskine,D,DEF,0,0.0,0
Jeff Woywitka (D),St. Louis Blues,34,1,6,7,0.21,12,4,https://www.eliteprospects.com/player/9516/jeff-woywitka,2006-07,nhl,Jeff Woywitka,D,DEF,0,0.0,0
Matthew Barnaby (RW/LW),Dallas Stars,39,1,6,7,0.18,127,5,https://www.eliteprospects.com/player/9073/matthew-barnaby,2006-07,nhl,Matthew Barnaby,RW/LW,FW,0,0.0,0
Brendan Bell (D),totals,45,1,6,7,0.16,27,-11,https://www.eliteprospects.com/player/9514/brendan-bell,2006-07,nhl,Brendan Bell,D,DEF,0,0.0,0
Matt Jones (D),Phoenix Coyotes,45,1,6,7,0.16,39,-12,https://www.eliteprospects.com/player/9444/matt-jones,2006-07,nhl,Matt Jones,D,DEF,0,0.0,0
Jim Vandermeer (D),Chicago Blackhawks,46,1,6,7,0.15,53,-3,https://www.eliteprospects.com/player/8838/jim-vandermeer,2006-07,nhl,Jim Vandermeer,D,DEF,0,0.0,0
Rory Fitzpatrick (D),Vancouver Canucks,58,1,6,7,0.12,46,12,https://www.eliteprospects.com/player/9155/rory-fitzpatrick,2006-07,nhl,Rory Fitzpatrick,D,DEF,0,0.0,0
Jassen Cullimore (D),Chicago Blackhawks,65,1,6,7,0.11,64,-6,https://www.eliteprospects.com/player/9127/jassen-cullimore,2006-07,nhl,Jassen Cullimore,D,DEF,0,0.0,0
Ryan Callahan (RW),New York Rangers,14,4,2,6,0.43,9,5,https://www.eliteprospects.com/player/9437/ryan-callahan,2006-07,nhl,Ryan Callahan,RW,FW,0,0.0,0
