player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Anthony Bitetto (D),totals,36,0,3,3,0.08,12,-7,https://www.eliteprospects.com/player/37758/anthony-bitetto,2018-19,nhl,Anthony Bitetto,D,DEF,0,0.0,0
C.J. Smith (LW),Buffalo Sabres,11,2,0,2,0.18,0,0,https://www.eliteprospects.com/player/151013/c.j.-smith,2018-19,nhl,C.J. Smith,LW,FW,0,0.0,0
Joel L'Esperance (RW/C),Dallas Stars,18,2,0,2,0.11,6,-4,https://www.eliteprospects.com/player/118655/joel-l-esperance,2018-19,nhl,Joel L'Esperance,RW/C,FW,0,0.0,0
Tyler Lewington (D),Washington Capitals,2,1,1,2,1.00,7,3,https://www.eliteprospects.com/player/88699/tyler-lewington,2018-19,nhl,Tyler Lewington,D,DEF,0,0.0,0
Eeli Tolvanen (RW/LW),Nashville Predators,4,1,1,2,0.50,0,2,https://www.eliteprospects.com/player/249730/eeli-tolvanen,2018-19,nhl,Eeli Tolvanen,RW/LW,FW,0,0.0,0
Martin Necas (C/RW),Carolina Hurricanes,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/237071/martin-necas,2018-19,nhl,Martin Necas,C/RW,FW,0,0.0,0
Martin Hanzal (C),Dallas Stars,7,1,1,2,0.29,4,-4,https://www.eliteprospects.com/player/9237/martin-hanzal,2018-19,nhl,Martin Hanzal,C,FW,0,0.0,0
Josh Ho-Sang (RW),New York Islanders,10,1,1,2,0.20,6,2,https://www.eliteprospects.com/player/161290/josh-ho-sang,2018-19,nhl,Josh Ho-Sang,RW,FW,0,0.0,0
Andrew Agozzino (LW/C),Colorado Avalanche,11,1,1,2,0.18,0,2,https://www.eliteprospects.com/player/23816/andrew-agozzino,2018-19,nhl,Andrew Agozzino,LW/C,FW,0,0.0,0
Darren Archibald (RW/LW),totals,12,1,1,2,0.17,12,-3,https://www.eliteprospects.com/player/23110/darren-archibald,2018-19,nhl,Darren Archibald,RW/LW,FW,0,0.0,0
Chris Butler (D),St. Louis Blues,13,1,1,2,0.15,0,3,https://www.eliteprospects.com/player/9206/chris-butler,2018-19,nhl,Chris Butler,D,DEF,0,0.0,0
Mikhail Vorobyov (C),Philadelphia Flyers,15,1,1,2,0.13,2,0,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,2018-19,nhl,Mikhail Vorobyov,C,FW,0,0.0,0
A.J. Greer (LW),Colorado Avalanche,15,1,1,2,0.13,14,-2,https://www.eliteprospects.com/player/151125/a.j.-greer,2018-19,nhl,A.J. Greer,LW,FW,0,0.0,0
Kailer Yamamoto (W/C),Edmonton Oilers,17,1,1,2,0.12,2,-6,https://www.eliteprospects.com/player/247915/kailer-yamamoto,2018-19,nhl,Kailer Yamamoto,W/C,FW,0,0.0,0
Chad Ruhwedel (D),Pittsburgh Penguins,18,1,1,2,0.11,4,-9,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2018-19,nhl,Chad Ruhwedel,D,DEF,0,0.0,0
Ian McCoshen (D),Florida Panthers,19,1,1,2,0.11,8,-2,https://www.eliteprospects.com/player/90302/ian-mccoshen,2018-19,nhl,Ian McCoshen,D,DEF,0,0.0,0
Nick Paul (LW/C),Ottawa Senators,20,1,1,2,0.10,4,-10,https://www.eliteprospects.com/player/149617/nick-paul,2018-19,nhl,Nick Paul,LW/C,FW,0,0.0,0
Dalton Prout (D),Calgary Flames,20,1,1,2,0.10,8,1,https://www.eliteprospects.com/player/22629/dalton-prout,2018-19,nhl,Dalton Prout,D,DEF,0,0.0,0
Philippe Myers (D),Philadelphia Flyers,21,1,1,2,0.10,2,-5,https://www.eliteprospects.com/player/223515/philippe-myers,2018-19,nhl,Philippe Myers,D,DEF,0,0.0,0
Josh Brown (D),Florida Panthers,37,1,1,2,0.05,28,-3,https://www.eliteprospects.com/player/82512/josh-brown,2018-19,nhl,Josh Brown,D,DEF,0,0.0,0
Adam Johnson (C/LW),Pittsburgh Penguins,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/121852/adam-johnson,2018-19,nhl,Adam Johnson,C/LW,FW,0,0.0,0
Danick Martel (LW/C),Tampa Bay Lightning,9,0,2,2,0.22,8,3,https://www.eliteprospects.com/player/129039/danick-martel,2018-19,nhl,Danick Martel,LW/C,FW,0,0.0,0
Matt Hunwick (D),Buffalo Sabres,14,0,2,2,0.14,4,-7,https://www.eliteprospects.com/player/9418/matt-hunwick,2018-19,nhl,Matt Hunwick,D,DEF,0,0.0,0
Jordan Nolan (C/LW),St. Louis Blues,14,0,2,2,0.14,14,2,https://www.eliteprospects.com/player/23805/jordan-nolan,2018-19,nhl,Jordan Nolan,C/LW,FW,0,0.0,0
Isac Lundeström (C/LW),Anaheim Ducks,15,0,2,2,0.13,2,-1,https://www.eliteprospects.com/player/265570/isac-lundestrom,2018-19,nhl,Isac Lundeström,C/LW,FW,0,0.0,0
David Schlemko (D),Montréal Canadiens,18,0,2,2,0.11,4,-1,https://www.eliteprospects.com/player/11665/david-schlemko,2018-19,nhl,David Schlemko,D,DEF,0,0.0,0
Jordan Schmaltz (D),St. Louis Blues,20,0,2,2,0.10,2,-7,https://www.eliteprospects.com/player/50291/jordan-schmaltz,2018-19,nhl,Jordan Schmaltz,D,DEF,0,0.0,0
Luke Schenn (D),totals,26,0,2,2,0.08,16,-10,https://www.eliteprospects.com/player/11400/luke-schenn,2018-19,nhl,Luke Schenn,D,DEF,0,0.0,0
Luke Witkowski (D/RW),Detroit Red Wings,34,0,2,2,0.06,23,-5,https://www.eliteprospects.com/player/19227/luke-witkowski,2018-19,nhl,Luke Witkowski,D/RW,DEF,0,0.0,0
Alexander Petrovic (D),totals,35,0,2,2,0.06,26,-15,https://www.eliteprospects.com/player/32778/alexander-petrovic,2018-19,nhl,Alexander Petrovic,D,DEF,0,0.0,0
Tom Pyatt (C),Ottawa Senators,37,0,2,2,0.05,2,-16,https://www.eliteprospects.com/player/9199/tom-pyatt,2018-19,nhl,Tom Pyatt,C,FW,0,0.0,0
Alexandre Texier (C/LW),Columbus Blue Jackets,2,1,0,1,0.50,0,3,https://www.eliteprospects.com/player/296904/alexandre-texier,2018-19,nhl,Alexandre Texier,C/LW,FW,0,0.0,0
Zach Senyshyn (RW),Boston Bruins,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/245108/zach-senyshyn,2018-19,nhl,Zach Senyshyn,RW,FW,0,0.0,0
Jacob MacDonald (D/LW),Florida Panthers,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/60064/jacob-macdonald,2018-19,nhl,Jacob MacDonald,D/LW,DEF,0,0.0,0
Dominic Toninato (C),Colorado Avalanche,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/122004/dominic-toninato,2018-19,nhl,Dominic Toninato,C,FW,0,0.0,0
Matt Bartkowski (D),Minnesota Wild,2,1,0,1,0.50,0,2,https://www.eliteprospects.com/player/16707/matt-bartkowski,2018-19,nhl,Matt Bartkowski,D,DEF,0,0.0,0
Tomas Plekanec (C),Montréal Canadiens,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/8668/tomas-plekanec,2018-19,nhl,Tomas Plekanec,C,FW,0,0.0,0
Calle Rosén (D),Toronto Maple Leafs,4,1,0,1,0.25,0,-3,https://www.eliteprospects.com/player/37021/calle-rosen,2018-19,nhl,Calle Rosén,D,DEF,0,0.0,0
Dante Fabbro (D),Nashville Predators,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/247041/dante-fabbro,2018-19,nhl,Dante Fabbro,D,DEF,0,0.0,0
Matt Beleskey (LW),New York Rangers,4,1,0,1,0.25,5,1,https://www.eliteprospects.com/player/9338/matt-beleskey,2018-19,nhl,Matt Beleskey,LW,FW,0,0.0,0
Michael Bunting (LW/RW),Arizona Coyotes,5,1,0,1,0.20,2,0,https://www.eliteprospects.com/player/245191/michael-bunting,2018-19,nhl,Michael Bunting,LW/RW,FW,0,0.0,0
Filip Chlapík (C/LW),Ottawa Senators,5,1,0,1,0.20,4,-2,https://www.eliteprospects.com/player/157524/filip-chlapik,2018-19,nhl,Filip Chlapík,C/LW,FW,0,0.0,0
Libor Hájek (D),New York Rangers,5,1,0,1,0.20,6,1,https://www.eliteprospects.com/player/195023/libor-hajek,2018-19,nhl,Libor Hájek,D,DEF,0,0.0,0
Daniel Carr (LW/RW),Vegas Golden Knights,6,1,0,1,0.17,0,-1,https://www.eliteprospects.com/player/39435/daniel-carr,2018-19,nhl,Daniel Carr,LW/RW,FW,0,0.0,0
Erik Condra (RW/LW),Dallas Stars,6,1,0,1,0.17,2,-2,https://www.eliteprospects.com/player/11419/erik-condra,2018-19,nhl,Erik Condra,RW/LW,FW,0,0.0,0
Evan Bouchard (D),Edmonton Oilers,7,1,0,1,0.14,2,-5,https://www.eliteprospects.com/player/300591/evan-bouchard,2018-19,nhl,Evan Bouchard,D,DEF,0,0.0,0
Sonny Milano (LW),Columbus Blue Jackets,8,1,0,1,0.13,0,0,https://www.eliteprospects.com/player/189415/sonny-milano,2018-19,nhl,Sonny Milano,LW,FW,0,0.0,0
Nikita Scherbak (LW/RW),Los Angeles Kings,8,1,0,1,0.13,2,-4,https://www.eliteprospects.com/player/209468/nikita-scherbak,2018-19,nhl,Nikita Scherbak,LW/RW,FW,0,0.0,0
Matt Puempel (LW),Detroit Red Wings,8,1,0,1,0.13,2,-2,https://www.eliteprospects.com/player/45571/matt-puempel,2018-19,nhl,Matt Puempel,LW,FW,0,0.0,0
Kalle Kossila (C/LW),Anaheim Ducks,8,1,0,1,0.13,4,-1,https://www.eliteprospects.com/player/43563/kalle-kossila,2018-19,nhl,Kalle Kossila,C/LW,FW,0,0.0,0
Alex Formenton (LW),Ottawa Senators,9,1,0,1,0.11,6,-2,https://www.eliteprospects.com/player/273622/alex-formenton,2018-19,nhl,Alex Formenton,LW,FW,0,0.0,0
Matt Read (RW/LW),Minnesota Wild,12,1,0,1,0.08,2,-2,https://www.eliteprospects.com/player/33243/matt-read,2018-19,nhl,Matt Read,RW/LW,FW,0,0.0,0
Mark Barberio (D),Colorado Avalanche,12,1,0,1,0.08,4,-6,https://www.eliteprospects.com/player/19148/mark-barberio,2018-19,nhl,Mark Barberio,D,DEF,0,0.0,0
Rourke Chartier (C),San Jose Sharks,13,1,0,1,0.08,2,-5,https://www.eliteprospects.com/player/120201/rourke-chartier,2018-19,nhl,Rourke Chartier,C,FW,0,0.0,0
Max McCormick (LW/RW),Ottawa Senators,14,1,0,1,0.07,4,-6,https://www.eliteprospects.com/player/90365/max-mccormick,2018-19,nhl,Max McCormick,LW/RW,FW,0,0.0,0
Jérémy Lauzon (D),Boston Bruins,16,1,0,1,0.06,2,-1,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2018-19,nhl,Jérémy Lauzon,D,DEF,0,0.0,0
Jason Garrison (D),Edmonton Oilers,17,1,0,1,0.06,8,1,https://www.eliteprospects.com/player/24173/jason-garrison,2018-19,nhl,Jason Garrison,D,DEF,0,0.0,0
John Quenneville (C/W),New Jersey Devils,19,1,0,1,0.05,4,-1,https://www.eliteprospects.com/player/84092/john-quenneville,2018-19,nhl,John Quenneville,C/W,FW,0,0.0,0
Cody McLeod (LW),totals,38,1,0,1,0.03,67,-13,https://www.eliteprospects.com/player/10411/cody-mcleod,2018-19,nhl,Cody McLeod,LW,FW,0,0.0,0
Zac Dalpe (C/RW),Columbus Blue Jackets,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/18240/zac-dalpe,2018-19,nhl,Zac Dalpe,C/RW,FW,0,0.0,0
Jimmy Schuldt (D),Vegas Golden Knights,1,0,1,1,1.00,0,-1,https://www.eliteprospects.com/player/196941/jimmy-schuldt,2018-19,nhl,Jimmy Schuldt,D,DEF,0,0.0,0
Matt Donovan (D),Nashville Predators,2,0,1,1,0.50,2,0,https://www.eliteprospects.com/player/14126/matt-donovan,2018-19,nhl,Matt Donovan,D,DEF,0,0.0,0
Stefan Elliott (D),Ottawa Senators,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/15735/stefan-elliott,2018-19,nhl,Stefan Elliott,D,DEF,0,0.0,0
Ryan Murphy (D),totals,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/44666/ryan-murphy,2018-19,nhl,Ryan Murphy,D,DEF,0,0.0,0
Nathan Walker (LW),Washington Capitals,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/101430/nathan-walker,2018-19,nhl,Nathan Walker,LW,FW,0,0.0,0
Jacob Middleton (D),San Jose Sharks,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/150872/jacob-middleton,2018-19,nhl,Jacob Middleton,D,DEF,0,0.0,0
Daniel Brickley (D),Los Angeles Kings,4,0,1,1,0.25,0,-2,https://www.eliteprospects.com/player/216251/daniel-brickley,2018-19,nhl,Daniel Brickley,D,DEF,0,0.0,0
Ben Gleason (D),Dallas Stars,4,0,1,1,0.25,0,-1,https://www.eliteprospects.com/player/233504/ben-gleason,2018-19,nhl,Ben Gleason,D,DEF,0,0.0,0
Cameron Schilling (D),Winnipeg Jets,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/38226/cameron-schilling,2018-19,nhl,Cameron Schilling,D,DEF,0,0.0,0
Brian Lashoff (D),Detroit Red Wings,4,0,1,1,0.25,2,-1,https://www.eliteprospects.com/player/15481/brian-lashoff,2018-19,nhl,Brian Lashoff,D,DEF,0,0.0,0
Zack MacEwen (C/RW),Vancouver Canucks,4,0,1,1,0.25,5,-4,https://www.eliteprospects.com/player/223475/zack-macewen,2018-19,nhl,Zack MacEwen,C/RW,FW,0,0.0,0
Jaret Anderson-Dolan (C/LW),Los Angeles Kings,5,0,1,1,0.20,0,-2,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2018-19,nhl,Jaret Anderson-Dolan,C/LW,FW,0,0.0,0
Dillon Heatherington (D),Dallas Stars,5,0,1,1,0.20,0,4,https://www.eliteprospects.com/player/62233/dillon-heatherington,2018-19,nhl,Dillon Heatherington,D,DEF,0,0.0,0
Kristian Vesalainen (LW/RW),Winnipeg Jets,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/222125/kristian-vesalainen,2018-19,nhl,Kristian Vesalainen,LW/RW,FW,0,0.0,0
Eric Tangradi (LW/C),New Jersey Devils,6,0,1,1,0.17,0,-3,https://www.eliteprospects.com/player/12514/eric-tangradi,2018-19,nhl,Eric Tangradi,LW/C,FW,0,0.0,0
Kyle Rau (C/W),Minnesota Wild,6,0,1,1,0.17,0,0,https://www.eliteprospects.com/player/75072/kyle-rau,2018-19,nhl,Kyle Rau,C/W,FW,0,0.0,0
Sam Carrick (C/RW),Anaheim Ducks,6,0,1,1,0.17,2,-1,https://www.eliteprospects.com/player/32716/sam-carrick,2018-19,nhl,Sam Carrick,C/RW,FW,0,0.0,0
Tanner Fritz (C/RW),New York Islanders,8,0,1,1,0.13,2,-3,https://www.eliteprospects.com/player/23940/tanner-fritz,2018-19,nhl,Tanner Fritz,C/RW,FW,0,0.0,0
Brendan Guhle (D),totals,8,0,1,1,0.13,4,-2,https://www.eliteprospects.com/player/63250/brendan-guhle,2018-19,nhl,Brendan Guhle,D,DEF,0,0.0,0
Karl Alzner (D),Montréal Canadiens,9,0,1,1,0.11,2,1,https://www.eliteprospects.com/player/10429/karl-alzner,2018-19,nhl,Karl Alzner,D,DEF,0,0.0,0
Luca Sbisa (D),New York Islanders,9,0,1,1,0.11,4,0,https://www.eliteprospects.com/player/13946/luca-sbisa,2018-19,nhl,Luca Sbisa,D,DEF,0,0.0,0
Brandon Davidson (D),Chicago Blackhawks,10,0,1,1,0.10,15,-4,https://www.eliteprospects.com/player/45525/brandon-davidson,2018-19,nhl,Brandon Davidson,D,DEF,0,0.0,0
Justin Dowling (C/W),Dallas Stars,11,0,1,1,0.09,0,-4,https://www.eliteprospects.com/player/23320/justin-dowling,2018-19,nhl,Justin Dowling,C/W,FW,0,0.0,0
Wade Megan (C),Detroit Red Wings,11,0,1,1,0.09,2,-4,https://www.eliteprospects.com/player/38054/wade-megan,2018-19,nhl,Wade Megan,C,FW,0,0.0,0
Justin Holl (D),Toronto Maple Leafs,11,0,1,1,0.09,2,-5,https://www.eliteprospects.com/player/46905/justin-holl,2018-19,nhl,Justin Holl,D,DEF,0,0.0,0
Justin Bailey (RW/LW),Philadelphia Flyers,11,0,1,1,0.09,2,0,https://www.eliteprospects.com/player/116970/justin-bailey,2018-19,nhl,Justin Bailey,RW/LW,FW,0,0.0,0
Kurtis MacDermid (D/LW),Los Angeles Kings,11,0,1,1,0.09,11,-1,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2018-19,nhl,Kurtis MacDermid,D/LW,DEF,0,0.0,0
Zach Trotman (D),Pittsburgh Penguins,13,0,1,1,0.08,4,4,https://www.eliteprospects.com/player/49303/zach-trotman,2018-19,nhl,Zach Trotman,D,DEF,0,0.0,0
Luke Johnson (C),Chicago Blackhawks,15,0,1,1,0.07,8,-8,https://www.eliteprospects.com/player/94247/luke-johnson,2018-19,nhl,Luke Johnson,C,FW,0,0.0,0
Remi Elie (LW/C),Buffalo Sabres,16,0,1,1,0.06,2,-3,https://www.eliteprospects.com/player/127847/remi-elie,2018-19,nhl,Remi Elie,LW/C,FW,0,0.0,0
Ashton Sautner (D),Vancouver Canucks,17,0,1,1,0.06,2,-2,https://www.eliteprospects.com/player/84404/ashton-sautner,2018-19,nhl,Ashton Sautner,D,DEF,0,0.0,0
Blake Pietila (LW),New Jersey Devils,19,0,1,1,0.05,6,-7,https://www.eliteprospects.com/player/45418/blake-pietila,2018-19,nhl,Blake Pietila,LW,FW,0,0.0,0
Connor Clifton (D),Boston Bruins,19,0,1,1,0.05,15,5,https://www.eliteprospects.com/player/131370/connor-clifton,2018-19,nhl,Connor Clifton,D,DEF,0,0.0,0
Haydn Fleury (D),Carolina Hurricanes,20,0,1,1,0.05,2,4,https://www.eliteprospects.com/player/119392/haydn-fleury,2018-19,nhl,Haydn Fleury,D,DEF,0,0.0,0
Jake Dotchin (D),Anaheim Ducks,20,0,1,1,0.05,39,-4,https://www.eliteprospects.com/player/96063/jake-dotchin,2018-19,nhl,Jake Dotchin,D,DEF,0,0.0,0
Yevgeni Svechnikov (RW/LW),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2018-19,nhl,Yevgeni Svechnikov,RW/LW,FW,0,0.0,0
Cale Makar (D),Colorado Avalanche,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/199655/cale-makar,2018-19,nhl,Cale Makar,D,DEF,0,0.0,0
Vladislav Gavrikov (D),Columbus Blue Jackets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2018-19,nhl,Vladislav Gavrikov,D,DEF,0,0.0,0
Aleksi Saarela (C/LW),Carolina Hurricanes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/94117/aleksi-saarela,2018-19,nhl,Aleksi Saarela,C/LW,FW,0,0.0,0
Patrick Brown (C/RW),Carolina Hurricanes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/75038/patrick-brown,2018-19,nhl,Patrick Brown,C/RW,FW,0,0.0,0
Stephen Johns (D),Dallas Stars,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/20711/stephen-johns,2018-19,nhl,Stephen Johns,D,DEF,Stephen Johns,47.0,1
Derek Dorsett (RW),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11666/derek-dorsett,2018-19,nhl,Derek Dorsett,RW,FW,0,0.0,0
David Clarkson (RW),Vegas Golden Knights,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11018/david-clarkson,2018-19,nhl,David Clarkson,RW,FW,0,0.0,0
Clarke MacArthur (LW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8951/clarke-macarthur,2018-19,nhl,Clarke MacArthur,LW,FW,Clarke MacArthur,71.0,1
Dennis Seidenberg (D),New York Islanders,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2018-19,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Marián Hossa (RW),Arizona Coyotes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4720/marian-hossa,2018-19,nhl,Marián Hossa,RW,FW,0,0.0,0
Marián Gáborík (RW/LW),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3665/marian-gaborik,2018-19,nhl,Marián Gáborík,RW/LW,FW,0,0.0,0
Nathan Horton (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2018-19,nhl,Nathan Horton,RW,FW,0,0.0,0
Johan Franzén (LW),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/158/johan-franzen,2018-19,nhl,Johan Franzén,LW,FW,0,0.0,0
Henrik Zetterberg (C),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/285/henrik-zetterberg,2018-19,nhl,Henrik Zetterberg,C,FW,0,0.0,0
Dave Bolland (C/RW),Arizona Coyotes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9193/dave-bolland,2018-19,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Vitali Abramov (LW/RW),Ottawa Senators,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/295715/vitali-abramov,2018-19,nhl,Vitali Abramov,LW/RW,FW,0,0.0,0
Josh Jacobs (D),New Jersey Devils,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/168704/josh-jacobs,2018-19,nhl,Josh Jacobs,D,DEF,0,0.0,0
Blake Lizotte (C),Los Angeles Kings,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/321198/blake-lizotte,2018-19,nhl,Blake Lizotte,C,FW,0,0.0,0
Derek MacKenzie (C/LW),Florida Panthers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8567/derek-mackenzie,2018-19,nhl,Derek MacKenzie,C/LW,FW,0,0.0,0
Chris Thorburn (RW),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8855/chris-thorburn,2018-19,nhl,Chris Thorburn,RW,FW,0,0.0,0
Reid Boucher (RW/LW),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38620/reid-boucher,2018-19,nhl,Reid Boucher,RW/LW,FW,0,0.0,0
Dakota Mermis (D),Arizona Coyotes,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/56311/dakota-mermis,2018-19,nhl,Dakota Mermis,D,DEF,0,0.0,0
Anton Blidh (LW),Boston Bruins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/67179/anton-blidh,2018-19,nhl,Anton Blidh,LW,FW,0,0.0,0
Curtis Lazar (C/RW),Calgary Flames,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/81116/curtis-lazar,2018-19,nhl,Curtis Lazar,C/RW,FW,0,0.0,0
Anthony Greco (RW),Florida Panthers,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/91246/anthony-greco,2018-19,nhl,Anthony Greco,RW,FW,0,0.0,0
Brady Keeper (D),Florida Panthers,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/224610/brady-keeper,2018-19,nhl,Brady Keeper,D,DEF,0,0.0,0
Brandon Gignac (C/LW),New Jersey Devils,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/213725/brandon-gignac,2018-19,nhl,Brandon Gignac,C/LW,FW,0,0.0,0
Anthony Richard (C/LW),Nashville Predators,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/155661/anthony-richard,2018-19,nhl,Anthony Richard,C/LW,FW,0,0.0,0
Laurent Dauphin (C),Arizona Coyotes,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/126400/laurent-dauphin,2018-19,nhl,Laurent Dauphin,C,FW,0,0.0,0
Danny O'Regan (C/LW),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/121936/danny-o-regan,2018-19,nhl,Danny O'Regan,C/LW,FW,0,0.0,0
Nelson Nogier (D),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/120646/nelson-nogier,2018-19,nhl,Nelson Nogier,D,DEF,0,0.0,0
Chase DeLeo (C/LW),Anaheim Ducks,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/116909/chase-deleo,2018-19,nhl,Chase DeLeo,C/LW,FW,0,0.0,0
Justin Kloos (C/RW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/113322/justin-kloos,2018-19,nhl,Justin Kloos,C/RW,FW,0,0.0,0
Mark Friedman (D),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/107113/mark-friedman,2018-19,nhl,Mark Friedman,D,DEF,0,0.0,0
Dennis Gilbert (D),Chicago Blackhawks,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/267396/dennis-gilbert,2018-19,nhl,Dennis Gilbert,D,DEF,0,0.0,0
Riley Stillman (D),Florida Panthers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/252469/riley-stillman,2018-19,nhl,Riley Stillman,D,DEF,0,0.0,0
Rem Pitlick (C/RW),Nashville Predators,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/199968/rem-pitlick,2018-19,nhl,Rem Pitlick,C/RW,FW,0,0.0,0
Gabriel Carlsson (D),Columbus Blue Jackets,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2018-19,nhl,Gabriel Carlsson,D,DEF,0,0.0,0
Josh Teves (D),Vancouver Canucks,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/197849/josh-teves,2018-19,nhl,Josh Teves,D,DEF,0,0.0,0
Jakub Jerabek (D),St. Louis Blues,1,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/33045/jakub-jerabek,2018-19,nhl,Jakub Jerabek,D,DEF,0,0.0,0
Cory Conacher (C/W),Tampa Bay Lightning,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/33265/cory-conacher,2018-19,nhl,Cory Conacher,C/W,FW,0,0.0,0
Trevor Carrick (D),Carolina Hurricanes,1,0,0,0,0.00,5,-1,https://www.eliteprospects.com/player/69391/trevor-carrick,2018-19,nhl,Trevor Carrick,D,DEF,0,0.0,0
Louie Belpedio (D),Minnesota Wild,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/177686/louie-belpedio,2018-19,nhl,Louie Belpedio,D,DEF,0,0.0,0
Erik Brännström (D),Ottawa Senators,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/255167/erik-brannstrom,2018-19,nhl,Erik Brännström,D,DEF,0,0.0,0
Brogan Rafferty (D),Vancouver Canucks,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/248525/brogan-rafferty,2018-19,nhl,Brogan Rafferty,D,DEF,0,0.0,0
Logan Brown (C),Ottawa Senators,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/248391/logan-brown,2018-19,nhl,Logan Brown,C,FW,0,0.0,0
Kole Sherwood (RW),Columbus Blue Jackets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/234873/kole-sherwood,2018-19,nhl,Kole Sherwood,RW,FW,0,0.0,0
Kyle Capobianco (D),Arizona Coyotes,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/225186/kyle-capobianco,2018-19,nhl,Kyle Capobianco,D,DEF,0,0.0,0
