player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Cody McCormick (C/W),totals,43,2,5,7,0.16,52,-6,https://www.eliteprospects.com/player/8975/cody-mccormick,2013-14,nhl,Cody McCormick,C/W,FW,Cody McCormick,4.0,1
Matt Frattin (LW/RW),totals,44,2,5,7,0.16,11,-4,https://www.eliteprospects.com/player/12534/matt-frattin,2013-14,nhl,Matt Frattin,LW/RW,FW,0,0.0,0
Sheldon Brookbank (D),Chicago Blackhawks,48,2,5,7,0.15,52,2,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2013-14,nhl,Sheldon Brookbank,D,DEF,0,0.0,0
Mark Pysyk (D),Buffalo Sabres,44,1,6,7,0.16,16,-11,https://www.eliteprospects.com/player/23154/mark-pysyk,2013-14,nhl,Mark Pysyk,D,DEF,0,0.0,0
Luke Glendening (C/RW),Detroit Red Wings,56,1,6,7,0.13,22,-8,https://www.eliteprospects.com/player/38233/luke-glendening,2013-14,nhl,Luke Glendening,C/RW,FW,0,0.0,0
Anton Belov (D),Edmonton Oilers,57,1,6,7,0.12,34,-12,https://www.eliteprospects.com/player/20523/anton-belov,2013-14,nhl,Anton Belov,D,DEF,0,0.0,0
Marc-André Cliche (C),Colorado Avalanche,76,1,6,7,0.09,17,-11,https://www.eliteprospects.com/player/10435/marc-andre-cliche,2013-14,nhl,Marc-André Cliche,C,FW,0,0.0,0
Quinton Howden (C/LW),Florida Panthers,16,4,2,6,0.38,10,0,https://www.eliteprospects.com/player/31281/quinton-howden,2013-14,nhl,Quinton Howden,C/LW,FW,0,0.0,0
Matt Ellis (LW),Buffalo Sabres,50,4,2,6,0.12,4,-6,https://www.eliteprospects.com/player/10998/matt-ellis,2013-14,nhl,Matt Ellis,LW,FW,0,0.0,0
Nicklas Jensen (RW/LW),Vancouver Canucks,17,3,3,6,0.35,10,-1,https://www.eliteprospects.com/player/32422/nicklas-jensen,2013-14,nhl,Nicklas Jensen,RW/LW,FW,0,0.0,0
Mike Hoffman (LW/C),Ottawa Senators,25,3,3,6,0.24,2,-2,https://www.eliteprospects.com/player/18800/mike-hoffman,2013-14,nhl,Mike Hoffman,LW/C,FW,0,0.0,0
Jordan Schroeder (C/RW),Vancouver Canucks,25,3,3,6,0.24,2,-7,https://www.eliteprospects.com/player/11466/jordan-schroeder,2013-14,nhl,Jordan Schroeder,C/RW,FW,0,0.0,0
J.T. Miller (C/W),New York Rangers,30,3,3,6,0.20,18,-6,https://www.eliteprospects.com/player/38624/j.t.-miller,2013-14,nhl,J.T. Miller,C/W,FW,0,0.0,0
Eric Tangradi (LW/C),Winnipeg Jets,55,3,3,6,0.11,21,-6,https://www.eliteprospects.com/player/12514/eric-tangradi,2013-14,nhl,Eric Tangradi,LW/C,FW,0,0.0,0
Brandon McMillan (C/LW),Phoenix Coyotes,22,2,4,6,0.27,4,0,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2013-14,nhl,Brandon McMillan,C/LW,FW,0,0.0,0
Nate Schmidt (D),Washington Capitals,29,2,4,6,0.21,6,4,https://www.eliteprospects.com/player/38039/nate-schmidt,2013-14,nhl,Nate Schmidt,D,DEF,0,0.0,0
Matt Greene (D),Los Angeles Kings,38,2,4,6,0.16,47,6,https://www.eliteprospects.com/player/9170/matt-greene,2013-14,nhl,Matt Greene,D,DEF,0,0.0,0
Dalton Prout (D),Columbus Blue Jackets,49,2,4,6,0.12,37,-7,https://www.eliteprospects.com/player/22629/dalton-prout,2013-14,nhl,Dalton Prout,D,DEF,0,0.0,0
Keaton Ellerby (D),Winnipeg Jets,51,2,4,6,0.12,2,4,https://www.eliteprospects.com/player/9333/keaton-ellerby,2013-14,nhl,Keaton Ellerby,D,DEF,0,0.0,0
Francis Bouillon (D),Montréal Canadiens,52,2,4,6,0.12,34,-5,https://www.eliteprospects.com/player/5371/francis-bouillon,2013-14,nhl,Francis Bouillon,D,DEF,0,0.0,0
Ryan Jones (LW/RW),Edmonton Oilers,52,2,4,6,0.12,40,0,https://www.eliteprospects.com/player/11410/ryan-jones,2013-14,nhl,Ryan Jones,LW/RW,FW,0,0.0,0
Ryan White (C/RW),Montréal Canadiens,52,2,4,6,0.12,50,-8,https://www.eliteprospects.com/player/11050/ryan-white,2013-14,nhl,Ryan White,C/RW,FW,0,0.0,0
Jordan Leopold (D),St. Louis Blues,27,1,5,6,0.22,6,1,https://www.eliteprospects.com/player/8997/jordan-leopold,2013-14,nhl,Jordan Leopold,D,DEF,0,0.0,0
Luca Sbisa (D),Anaheim Ducks,30,1,5,6,0.20,43,0,https://www.eliteprospects.com/player/13946/luca-sbisa,2013-14,nhl,Luca Sbisa,D,DEF,0,0.0,0
Adam McQuaid (D),Boston Bruins,30,1,5,6,0.20,69,12,https://www.eliteprospects.com/player/11321/adam-mcquaid,2013-14,nhl,Adam McQuaid,D,DEF,0,0.0,0
Connor Carrick (D),Washington Capitals,34,1,5,6,0.18,23,-9,https://www.eliteprospects.com/player/90348/connor-carrick,2013-14,nhl,Connor Carrick,D,DEF,0,0.0,0
Kevan Miller (D),Boston Bruins,47,1,5,6,0.13,38,20,https://www.eliteprospects.com/player/38281/kevan-miller,2013-14,nhl,Kevan Miller,D,DEF,0,0.0,0
Victor Bartley (D),Nashville Predators,50,1,5,6,0.12,23,0,https://www.eliteprospects.com/player/9342/victor-bartley,2013-14,nhl,Victor Bartley,D,DEF,0,0.0,0
Tim Gleason (D),totals,56,1,5,6,0.11,65,-21,https://www.eliteprospects.com/player/9162/tim-gleason,2013-14,nhl,Tim Gleason,D,DEF,0,0.0,0
Brian Lashoff (D),Detroit Red Wings,75,1,5,6,0.08,36,-2,https://www.eliteprospects.com/player/15481/brian-lashoff,2013-14,nhl,Brian Lashoff,D,DEF,0,0.0,0
Ryan Wilson (D),Colorado Avalanche,28,0,6,6,0.21,12,1,https://www.eliteprospects.com/player/13843/ryan-wilson,2013-14,nhl,Ryan Wilson,D,DEF,0,0.0,0
Martin Marincin (D),Edmonton Oilers,44,0,6,6,0.14,16,-2,https://www.eliteprospects.com/player/34750/martin-marincin,2013-14,nhl,Martin Marincin,D,DEF,0,0.0,0
Adam Pardy (D),Winnipeg Jets,60,0,6,6,0.10,38,4,https://www.eliteprospects.com/player/11740/adam-pardy,2013-14,nhl,Adam Pardy,D,DEF,0,0.0,0
Tye McGinn (LW/RW),Philadelphia Flyers,18,4,1,5,0.28,4,-1,https://www.eliteprospects.com/player/37572/tye-mcginn,2013-14,nhl,Tye McGinn,LW/RW,FW,0,0.0,0
Chris Conner (RW/LW),Pittsburgh Penguins,19,4,1,5,0.26,2,-3,https://www.eliteprospects.com/player/10995/chris-conner,2013-14,nhl,Chris Conner,RW/LW,FW,0,0.0,0
Jason Zucker (LW/RW),Minnesota Wild,21,4,1,5,0.24,2,2,https://www.eliteprospects.com/player/20726/jason-zucker,2013-14,nhl,Jason Zucker,LW/RW,FW,0,0.0,0
Tim Jackman (RW),totals,36,4,1,5,0.14,103,-3,https://www.eliteprospects.com/player/10322/tim-jackman,2013-14,nhl,Tim Jackman,RW,FW,0,0.0,0
Taylor Pyatt (LW),totals,56,4,1,5,0.09,20,-24,https://www.eliteprospects.com/player/5372/taylor-pyatt,2013-14,nhl,Taylor Pyatt,LW,FW,0,0.0,0
Daniel Carcillo (LW),totals,57,4,1,5,0.09,100,-1,https://www.eliteprospects.com/player/9468/daniel-carcillo,2013-14,nhl,Daniel Carcillo,LW,FW,0,0.0,0
Raffi Torres (LW),San Jose Sharks,5,3,2,5,1.00,7,4,https://www.eliteprospects.com/player/8857/raffi-torres,2013-14,nhl,Raffi Torres,LW,FW,0,0.0,0
Bracken Kearns (C),San Jose Sharks,25,3,2,5,0.20,6,-2,https://www.eliteprospects.com/player/11551/bracken-kearns,2013-14,nhl,Bracken Kearns,C,FW,0,0.0,0
Will Acton (C/LW),Edmonton Oilers,30,3,2,5,0.17,21,-2,https://www.eliteprospects.com/player/32173/will-acton,2013-14,nhl,Will Acton,C/LW,FW,0,0.0,0
Brad Malone (C/LW),Colorado Avalanche,32,3,2,5,0.16,23,-4,https://www.eliteprospects.com/player/12188/brad-malone,2013-14,nhl,Brad Malone,C/LW,FW,0,0.0,0
Jesse Joensuu (LW),Edmonton Oilers,42,3,2,5,0.12,16,-16,https://www.eliteprospects.com/player/4218/jesse-joensuu,2013-14,nhl,Jesse Joensuu,LW,FW,0,0.0,0
Patrick Eaves (RW/LW),totals,30,2,3,5,0.17,2,-7,https://www.eliteprospects.com/player/9144/patrick-eaves,2013-14,nhl,Patrick Eaves,RW/LW,FW,Patrick Eaves,7.0,1
Anthony Peluso (RW),Winnipeg Jets,53,2,3,5,0.09,65,-5,https://www.eliteprospects.com/player/15038/anthony-peluso,2013-14,nhl,Anthony Peluso,RW,FW,0,0.0,0
Mike Brown (RW),totals,56,2,3,5,0.09,94,-9,https://www.eliteprospects.com/player/9412/mike-brown,2013-14,nhl,Mike Brown,RW,FW,0,0.0,0
Filip Forsberg (W/C),Nashville Predators,13,1,4,5,0.38,4,-8,https://www.eliteprospects.com/player/29626/filip-forsberg,2013-14,nhl,Filip Forsberg,W/C,FW,0,0.0,0
Mark Fistric (D),Anaheim Ducks,34,1,4,5,0.15,28,9,https://www.eliteprospects.com/player/8399/mark-fistric,2013-14,nhl,Mark Fistric,D,DEF,0,0.0,0
Ed Jovanovski (D),Florida Panthers,37,1,4,5,0.14,39,-6,https://www.eliteprospects.com/player/9035/ed-jovanovski,2013-14,nhl,Ed Jovanovski,D,DEF,0,0.0,0
Clayton Stoner (D),Minnesota Wild,63,1,4,5,0.08,84,-6,https://www.eliteprospects.com/player/11361/clayton-stoner,2013-14,nhl,Clayton Stoner,D,DEF,0,0.0,0
Linden Vey (C),Los Angeles Kings,18,0,5,5,0.28,0,0,https://www.eliteprospects.com/player/28422/linden-vey,2013-14,nhl,Linden Vey,C,FW,0,0.0,0
Corey Potter (D),totals,19,0,5,5,0.26,21,-1,https://www.eliteprospects.com/player/9404/corey-potter,2013-14,nhl,Corey Potter,D,DEF,0,0.0,0
Simon Després (D),Pittsburgh Penguins,34,0,5,5,0.15,26,4,https://www.eliteprospects.com/player/30902/simon-despres,2013-14,nhl,Simon Després,D,DEF,0,0.0,0
Nick Schultz (D),totals,69,0,5,5,0.07,28,-13,https://www.eliteprospects.com/player/8597/nick-schultz,2013-14,nhl,Nick Schultz,D,DEF,0,0.0,0
Jack Skille (RW/LW),Columbus Blue Jackets,16,4,0,4,0.25,6,2,https://www.eliteprospects.com/player/9217/jack-skille,2013-14,nhl,Jack Skille,RW/LW,FW,0,0.0,0
Stéphane Da Costa (C),Ottawa Senators,12,3,1,4,0.33,2,2,https://www.eliteprospects.com/player/14394/stephane-da-costa,2013-14,nhl,Stéphane Da Costa,C,FW,0,0.0,0
Eric Boulton (LW),New York Islanders,23,2,2,4,0.17,88,0,https://www.eliteprospects.com/player/8556/eric-boulton,2013-14,nhl,Eric Boulton,LW,FW,0,0.0,0
Stephen Weiss (C),Detroit Red Wings,26,2,2,4,0.15,12,-4,https://www.eliteprospects.com/player/8817/stephen-weiss,2013-14,nhl,Stephen Weiss,C,FW,0,0.0,0
Dustin Jeffrey (LW/C),totals,34,2,2,4,0.12,2,-4,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2013-14,nhl,Dustin Jeffrey,LW/C,FW,0,0.0,0
Rasmus Ristolainen (D),Buffalo Sabres,34,2,2,4,0.12,6,-15,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,2013-14,nhl,Rasmus Ristolainen,D,DEF,0,0.0,0
Luke Gazdic (LW),Edmonton Oilers,67,2,2,4,0.06,127,-8,https://www.eliteprospects.com/player/15037/luke-gazdic,2013-14,nhl,Luke Gazdic,LW,FW,0,0.0,0
Zac Rinaldo (C/W),Philadelphia Flyers,67,2,2,4,0.06,153,-13,https://www.eliteprospects.com/player/19073/zac-rinaldo,2013-14,nhl,Zac Rinaldo,C/W,FW,0,0.0,0
Zach Boychuk (C/LW),Carolina Hurricanes,11,1,3,4,0.36,0,2,https://www.eliteprospects.com/player/11057/zach-boychuk,2013-14,nhl,Zach Boychuk,C/LW,FW,0,0.0,0
Colton Sissons (C/RW),Nashville Predators,17,1,3,4,0.24,4,0,https://www.eliteprospects.com/player/48393/colton-sissons,2013-14,nhl,Colton Sissons,C/RW,FW,0,0.0,0
Michael Latta (C),Washington Capitals,17,1,3,4,0.24,12,0,https://www.eliteprospects.com/player/14436/michael-latta,2013-14,nhl,Michael Latta,C,FW,0,0.0,0
Carlo Colaiacovo (D),St. Louis Blues,25,1,3,4,0.16,18,-4,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2013-14,nhl,Carlo Colaiacovo,D,DEF,0,0.0,0
Rostislav Klesla (D),Phoenix Coyotes,25,1,3,4,0.16,24,-3,https://www.eliteprospects.com/player/8622/rostislav-klesla,2013-14,nhl,Rostislav Klesla,D,DEF,0,0.0,0
John Erskine (D),Washington Capitals,37,1,3,4,0.11,56,-5,https://www.eliteprospects.com/player/9148/john-erskine,2013-14,nhl,John Erskine,D,DEF,0,0.0,0
Bryce Salvador (D),New Jersey Devils,40,1,3,4,0.10,29,-2,https://www.eliteprospects.com/player/8864/bryce-salvador,2013-14,nhl,Bryce Salvador,D,DEF,0,0.0,0
Tyler Wotherspoon (D),Calgary Flames,14,0,4,4,0.29,4,-3,https://www.eliteprospects.com/player/37182/tyler-wotherspoon,2013-14,nhl,Tyler Wotherspoon,D,DEF,0,0.0,0
Rickard Rakell (W/C),Anaheim Ducks,18,0,4,4,0.22,2,-3,https://www.eliteprospects.com/player/17435/rickard-rakell,2013-14,nhl,Rickard Rakell,W/C,FW,0,0.0,0
Jean-Philippe Côté (D),Tampa Bay Lightning,19,0,4,4,0.21,22,0,https://www.eliteprospects.com/player/9123/jean-philippe-cote,2013-14,nhl,Jean-Philippe Côté,D,DEF,0,0.0,0
Johan Larsson (C/LW),Buffalo Sabres,28,0,4,4,0.14,19,0,https://www.eliteprospects.com/player/9009/johan-larsson,2013-14,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Mike Komisarek (D),Carolina Hurricanes,32,0,4,4,0.13,14,-4,https://www.eliteprospects.com/player/9019/mike-komisarek,2013-14,nhl,Mike Komisarek,D,DEF,0,0.0,0
Peter Harrold (D/W),New Jersey Devils,33,0,4,4,0.12,14,-2,https://www.eliteprospects.com/player/9043/peter-harrold,2013-14,nhl,Peter Harrold,D/W,DEF,Peter Harrold,3.0,1
Rob Scuderi (D),Pittsburgh Penguins,53,0,4,4,0.08,2,-8,https://www.eliteprospects.com/player/8878/rob-scuderi,2013-14,nhl,Rob Scuderi,D,DEF,0,0.0,0
Krys Barch (RW/LW),Florida Panthers,55,0,4,4,0.07,99,-10,https://www.eliteprospects.com/player/10997/krys-barch,2013-14,nhl,Krys Barch,RW/LW,FW,0,0.0,0
Cam Janssen (RW),New Jersey Devils,24,3,0,3,0.13,22,3,https://www.eliteprospects.com/player/9028/cam-janssen,2013-14,nhl,Cam Janssen,RW,FW,0,0.0,0
Jordan Szwarz (RW/C),Phoenix Coyotes,26,3,0,3,0.12,19,-6,https://www.eliteprospects.com/player/23107/jordan-szwarz,2013-14,nhl,Jordan Szwarz,RW/C,FW,0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,34,3,0,3,0.09,21,-2,https://www.eliteprospects.com/player/8839/stephane-veilleux,2013-14,nhl,Stéphane Veilleux,LW,FW,0,0.0,0
Markus Granlund (C/LW),Calgary Flames,7,2,1,3,0.43,0,2,https://www.eliteprospects.com/player/19426/markus-granlund,2013-14,nhl,Markus Granlund,C/LW,FW,0,0.0,0
Casey Wellman (C/RW),Washington Capitals,13,2,1,3,0.23,0,3,https://www.eliteprospects.com/player/17844/casey-wellman,2013-14,nhl,Casey Wellman,C/RW,FW,0,0.0,0
Mikhail Grigorenko (C/RW),Buffalo Sabres,18,2,1,3,0.17,2,-3,https://www.eliteprospects.com/player/42435/mikhail-grigorenko,2013-14,nhl,Mikhail Grigorenko,C/RW,FW,0,0.0,0
Chris Summers (D),Phoenix Coyotes,18,2,1,3,0.17,15,0,https://www.eliteprospects.com/player/9317/chris-summers,2013-14,nhl,Chris Summers,D,DEF,0,0.0,0
Zach Redmond (D),Winnipeg Jets,10,1,2,3,0.30,0,1,https://www.eliteprospects.com/player/12189/zach-redmond,2013-14,nhl,Zach Redmond,D,DEF,0,0.0,0
Darren Archibald (RW/LW),Vancouver Canucks,16,1,2,3,0.19,0,1,https://www.eliteprospects.com/player/23110/darren-archibald,2013-14,nhl,Darren Archibald,RW/LW,FW,0,0.0,0
Joakim Nordström (C/LW),Chicago Blackhawks,16,1,2,3,0.19,2,-2,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2013-14,nhl,Joakim Nordström,C/LW,FW,0,0.0,0
Oscar Klefbom (D),Edmonton Oilers,17,1,2,3,0.18,0,-6,https://www.eliteprospects.com/player/16804/oscar-klefbom,2013-14,nhl,Oscar Klefbom,D,DEF,0,0.0,0
Paul Postma (D),Winnipeg Jets,20,1,2,3,0.15,8,1,https://www.eliteprospects.com/player/15032/paul-postma,2013-14,nhl,Paul Postma,D,DEF,0,0.0,0
Aaron Ness (D),New York Islanders,20,1,2,3,0.15,10,-13,https://www.eliteprospects.com/player/17497/aaron-ness,2013-14,nhl,Aaron Ness,D,DEF,0,0.0,0
Jerry D'Amigo (RW/LW),Toronto Maple Leafs,22,1,2,3,0.14,0,-1,https://www.eliteprospects.com/player/31274/jerry-d-amigo,2013-14,nhl,Jerry D'Amigo,RW/LW,FW,Jerry D'Amigo,10.0,1
Mikael Samuelsson (RW),Detroit Red Wings,26,1,2,3,0.12,6,-4,https://www.eliteprospects.com/player/736/mikael-samuelsson,2013-14,nhl,Mikael Samuelsson,RW,FW,0,0.0,0
Adam Larsson (D),New Jersey Devils,26,1,2,3,0.12,12,-1,https://www.eliteprospects.com/player/10713/adam-larsson,2013-14,nhl,Adam Larsson,D,DEF,0,0.0,0
Jacob Josefson (C),New Jersey Devils,27,1,2,3,0.11,4,0,https://www.eliteprospects.com/player/7655/jacob-josefson,2013-14,nhl,Jacob Josefson,C,FW,0,0.0,0
Jordan Caron (RW/LW),Boston Bruins,35,1,2,3,0.09,36,-8,https://www.eliteprospects.com/player/32870/jordan-caron,2013-14,nhl,Jordan Caron,RW/LW,FW,0,0.0,0
Zenon Konopka (C),totals,59,1,2,3,0.05,88,-9,https://www.eliteprospects.com/player/10994/zenon-konopka,2013-14,nhl,Zenon Konopka,C,FW,0,0.0,0
Patrick Wey (D),Washington Capitals,9,0,3,3,0.33,5,0,https://www.eliteprospects.com/player/31602/patrick-wey,2013-14,nhl,Patrick Wey,D,DEF,0,0.0,0
Patrice Cormier (C),Winnipeg Jets,9,0,3,3,0.33,7,2,https://www.eliteprospects.com/player/19042/patrice-cormier,2013-14,nhl,Patrice Cormier,C,FW,0,0.0,0
Chad Billins (D),Calgary Flames,10,0,3,3,0.30,0,-3,https://www.eliteprospects.com/player/38808/chad-billins,2013-14,nhl,Chad Billins,D,DEF,0,0.0,0
Radek Martínek (D),New York Islanders,13,0,3,3,0.23,4,4,https://www.eliteprospects.com/player/8694/radek-martinek,2013-14,nhl,Radek Martínek,D,DEF,0,0.0,0
Tim Sestito (C/LW),New Jersey Devils,16,0,3,3,0.19,2,1,https://www.eliteprospects.com/player/9736/tim-sestito,2013-14,nhl,Tim Sestito,C/LW,FW,0,0.0,0
Carter Ashton (LW/RW),Toronto Maple Leafs,32,0,3,3,0.09,19,1,https://www.eliteprospects.com/player/21033/carter-ashton,2013-14,nhl,Carter Ashton,LW/RW,FW,0,0.0,0
Shane O'Brien (D),Calgary Flames,45,0,3,3,0.07,58,-8,https://www.eliteprospects.com/player/10228/shane-o-brien,2013-14,nhl,Shane O'Brien,D,DEF,0,0.0,0
Matt Carkner (D),New York Islanders,53,0,3,3,0.06,149,-10,https://www.eliteprospects.com/player/9107/matt-carkner,2013-14,nhl,Matt Carkner,D,DEF,0,0.0,0
Alex Grant (D),Anaheim Ducks,2,2,0,2,1.00,2,3,https://www.eliteprospects.com/player/11393/alex-grant,2013-14,nhl,Alex Grant,D,DEF,0,0.0,0
Taylor Fedun (D),Edmonton Oilers,4,2,0,2,0.50,0,-1,https://www.eliteprospects.com/player/34064/taylor-fedun,2013-14,nhl,Taylor Fedun,D,DEF,0,0.0,0
Harry Zolnierczyk (LW/RW),Pittsburgh Penguins,13,2,0,2,0.15,12,0,https://www.eliteprospects.com/player/39068/harry-zolnierczyk,2013-14,nhl,Harry Zolnierczyk,LW/RW,FW,0,0.0,0
Matt Fraser (RW/LW),Boston Bruins,14,2,0,2,0.14,10,0,https://www.eliteprospects.com/player/37148/matt-fraser,2013-14,nhl,Matt Fraser,RW/LW,FW,Matt Fraser,3.0,1
Blair Jones (C/RW),Calgary Flames,14,2,0,2,0.14,21,0,https://www.eliteprospects.com/player/11041/blair-jones,2013-14,nhl,Blair Jones,C/RW,FW,0,0.0,0
Jean-Gabriel Pageau (C),Ottawa Senators,28,2,0,2,0.07,12,-5,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,2013-14,nhl,Jean-Gabriel Pageau,C,FW,0,0.0,0
Chuck Kobasew (RW),Pittsburgh Penguins,33,2,0,2,0.06,15,1,https://www.eliteprospects.com/player/9018/chuck-kobasew,2013-14,nhl,Chuck Kobasew,RW,FW,0,0.0,0
Jay Rosehill (LW),Philadelphia Flyers,34,2,0,2,0.06,90,-8,https://www.eliteprospects.com/player/8926/jay-rosehill,2013-14,nhl,Jay Rosehill,LW,FW,0,0.0,0
Aaron Volpatti (LW/RW),Washington Capitals,41,2,0,2,0.05,49,-3,https://www.eliteprospects.com/player/39059/aaron-volpatti,2013-14,nhl,Aaron Volpatti,LW/RW,FW,0,0.0,0
Justin Florek (C/W),Boston Bruins,4,1,1,2,0.50,0,1,https://www.eliteprospects.com/player/17503/justin-florek,2013-14,nhl,Justin Florek,C/W,FW,0,0.0,0
David Warsofsky (D),Boston Bruins,6,1,1,2,0.33,0,1,https://www.eliteprospects.com/player/17499/david-warsofsky,2013-14,nhl,David Warsofsky,D,DEF,0,0.0,0
Simon Moser (C/W),Nashville Predators,6,1,1,2,0.33,2,0,https://www.eliteprospects.com/player/15163/simon-moser,2013-14,nhl,Simon Moser,C/W,FW,0,0.0,0
Josh Leivo (LW/RW),Toronto Maple Leafs,7,1,1,2,0.29,0,0,https://www.eliteprospects.com/player/88692/josh-leivo,2013-14,nhl,Josh Leivo,LW/RW,FW,0,0.0,0
Kenny Agostino (LW),Calgary Flames,8,1,1,2,0.25,0,-2,https://www.eliteprospects.com/player/75015/kenny-agostino,2013-14,nhl,Kenny Agostino,LW,FW,0,0.0,0
Phil Varone (C/W),Buffalo Sabres,9,1,1,2,0.22,4,-3,https://www.eliteprospects.com/player/15485/phil-varone,2013-14,nhl,Phil Varone,C/W,FW,0,0.0,0
Julien Brouillette (D),Washington Capitals,10,1,1,2,0.20,0,3,https://www.eliteprospects.com/player/12123/julien-brouillette,2013-14,nhl,Julien Brouillette,D,DEF,0,0.0,0
Chris Brown (RW/C),totals,12,1,1,2,0.17,17,0,https://www.eliteprospects.com/player/31273/chris-brown,2013-14,nhl,Chris Brown,RW/C,FW,0,0.0,0
Matt Dumba (D),Minnesota Wild,13,1,1,2,0.15,2,-5,https://www.eliteprospects.com/player/53542/matt-dumba,2013-14,nhl,Matt Dumba,D,DEF,0,0.0,0
Matt Gilroy (D),Florida Panthers,16,1,1,2,0.13,6,-2,https://www.eliteprospects.com/player/16717/matt-gilroy,2013-14,nhl,Matt Gilroy,D,DEF,0,0.0,0
Brett Sutter (LW/C),Carolina Hurricanes,17,1,1,2,0.12,9,-4,https://www.eliteprospects.com/player/11630/brett-sutter,2013-14,nhl,Brett Sutter,LW/C,FW,0,0.0,0
Dmitrij Jaskin (RW),St. Louis Blues,18,1,1,2,0.11,8,-3,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2013-14,nhl,Dmitrij Jaskin,RW,FW,0,0.0,0
Alexander Urbom (D),Washington Capitals,20,1,1,2,0.10,19,1,https://www.eliteprospects.com/player/7045/alexander-urbom,2013-14,nhl,Alexander Urbom,D,DEF,0,0.0,0
Jim Slater (C),Winnipeg Jets,27,1,1,2,0.07,8,-5,https://www.eliteprospects.com/player/8562/jim-slater,2013-14,nhl,Jim Slater,C,FW,0,0.0,0
Jared Boll (RW),Columbus Blue Jackets,28,1,1,2,0.07,62,-6,https://www.eliteprospects.com/player/14076/jared-boll,2013-14,nhl,Jared Boll,RW,FW,0,0.0,0
Matt Kassian (LW),Ottawa Senators,33,1,1,2,0.06,63,-1,https://www.eliteprospects.com/player/12387/matt-kassian,2013-14,nhl,Matt Kassian,LW,FW,0,0.0,0
John McCarthy (C),San Jose Sharks,36,1,1,2,0.06,4,-11,https://www.eliteprospects.com/player/12262/john-mccarthy,2013-14,nhl,John McCarthy,C,FW,0,0.0,0
Mark Fraser (D),totals,42,1,1,2,0.05,76,-15,https://www.eliteprospects.com/player/11020/mark-fraser,2013-14,nhl,Mark Fraser,D,DEF,0,0.0,0
Steve Pinizzotto (RW),Edmonton Oilers,6,0,2,2,0.33,15,-1,https://www.eliteprospects.com/player/15479/steve-pinizzotto,2013-14,nhl,Steve Pinizzotto,RW,FW,0,0.0,0
Andy Miele (C),Phoenix Coyotes,7,0,2,2,0.29,5,4,https://www.eliteprospects.com/player/15665/andy-miele,2013-14,nhl,Andy Miele,C,FW,0,0.0,0
Lane MacDermid (LW),totals,7,0,2,2,0.29,12,1,https://www.eliteprospects.com/player/23003/lane-macdermid,2013-14,nhl,Lane MacDermid,LW,FW,0,0.0,0
Max Reinhart (C),Calgary Flames,8,0,2,2,0.25,2,1,https://www.eliteprospects.com/player/30443/max-reinhart,2013-14,nhl,Max Reinhart,C,FW,0,0.0,0
Chris Breen (D),Calgary Flames,9,0,2,2,0.22,5,1,https://www.eliteprospects.com/player/31578/chris-breen,2013-14,nhl,Chris Breen,D,DEF,0,0.0,0
Rostislav Olesz (LW/RW),New Jersey Devils,10,0,2,2,0.20,0,-1,https://www.eliteprospects.com/player/8652/rostislav-olesz,2013-14,nhl,Rostislav Olesz,LW/RW,FW,0,0.0,0
Chris Terry (LW),Carolina Hurricanes,10,0,2,2,0.20,0,-4,https://www.eliteprospects.com/player/14370/chris-terry,2013-14,nhl,Chris Terry,LW,FW,0,0.0,0
Ben Hanowski (RW/LW),Calgary Flames,11,0,2,2,0.18,2,-2,https://www.eliteprospects.com/player/38066/ben-hanowski,2013-14,nhl,Ben Hanowski,RW/LW,FW,0,0.0,0
Kevin Czuczman (D),New York Islanders,13,0,2,2,0.15,14,-5,https://www.eliteprospects.com/player/75939/kevin-czuczman,2013-14,nhl,Kevin Czuczman,D,DEF,0,0.0,0
Linus Omark (LW),totals,14,0,2,2,0.14,6,-6,https://www.eliteprospects.com/player/4008/linus-omark,2013-14,nhl,Linus Omark,LW,FW,0,0.0,0
Colby Robak (D),Florida Panthers,16,0,2,2,0.13,6,-4,https://www.eliteprospects.com/player/17518/colby-robak,2013-14,nhl,Colby Robak,D,DEF,0,0.0,0
Nathan Beaulieu (D),Montréal Canadiens,17,0,2,2,0.12,8,6,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2013-14,nhl,Nathan Beaulieu,D,DEF,0,0.0,0
Cory Emmerton (C),Detroit Red Wings,18,0,2,2,0.11,4,-2,https://www.eliteprospects.com/player/9348/cory-emmerton,2013-14,nhl,Cory Emmerton,C,FW,0,0.0,0
Tyson Strachan (D),Washington Capitals,18,0,2,2,0.11,28,-2,https://www.eliteprospects.com/player/15420/tyson-strachan,2013-14,nhl,Tyson Strachan,D,DEF,0,0.0,0
