player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Joel Kellman (C),San Jose Sharks,31,3,4,7,0.23,4,-1,https://www.eliteprospects.com/player/33719/joel-kellman,2019-20,nhl,Joel Kellman,C,FW,0,0.0,0
Cal Clutterbuck (RW),New York Islanders,37,3,4,7,0.19,22,6,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2019-20,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Morgan Frost (C),Philadelphia Flyers,20,2,5,7,0.35,4,-3,https://www.eliteprospects.com/player/317025/morgan-frost,2019-20,nhl,Morgan Frost,C,FW,0,0.0,0
Taro Hirose (LW),Detroit Red Wings,26,2,5,7,0.27,6,-12,https://www.eliteprospects.com/player/83462/taro-hirose,2019-20,nhl,Taro Hirose,LW,FW,0,0.0,0
Jansen Harkins (C),Winnipeg Jets,29,2,5,7,0.24,5,-2,https://www.eliteprospects.com/player/160158/jansen-harkins,2019-20,nhl,Jansen Harkins,C,FW,0,0.0,0
Michael Stone (D),Calgary Flames,33,2,5,7,0.21,16,-5,https://www.eliteprospects.com/player/11708/michael-stone,2019-20,nhl,Michael Stone,D,DEF,0,0.0,0
Carl Gunnarsson (D),St. Louis Blues,36,2,5,7,0.19,16,8,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2019-20,nhl,Carl Gunnarsson,D,DEF,0,0.0,0
Oliver Kylington (D),Calgary Flames,48,2,5,7,0.15,16,-6,https://www.eliteprospects.com/player/142238/oliver-kylington,2019-20,nhl,Oliver Kylington,D,DEF,0,0.0,0
Jon Merrill (D),Vegas Golden Knights,49,2,5,7,0.14,32,9,https://www.eliteprospects.com/player/20712/jon-merrill,2019-20,nhl,Jon Merrill,D,DEF,0,0.0,0
Mirco Müller (D),New Jersey Devils,50,2,5,7,0.14,23,-13,https://www.eliteprospects.com/player/95044/mirco-muller,2019-20,nhl,Mirco Müller,D,DEF,0,0.0,0
Antti Suomela (C),San Jose Sharks,20,1,6,7,0.35,4,4,https://www.eliteprospects.com/player/73292/antti-suomela,2019-20,nhl,Antti Suomela,C,FW,0,0.0,0
Zach Bogosian (D),totals,27,1,6,7,0.26,22,0,https://www.eliteprospects.com/player/14440/zach-bogosian,2019-20,nhl,Zach Bogosian,D,DEF,0,0.0,0
Jan Rutta (D),Tampa Bay Lightning,33,1,6,7,0.21,14,6,https://www.eliteprospects.com/player/18090/jan-rutta,2019-20,nhl,Jan Rutta,D,DEF,0,0.0,0
Noah Dobson (D),New York Islanders,34,1,6,7,0.21,8,-1,https://www.eliteprospects.com/player/275797/noah-dobson,2019-20,nhl,Noah Dobson,D,DEF,0,0.0,0
Juuso Riikola (D),Pittsburgh Penguins,36,1,6,7,0.19,6,3,https://www.eliteprospects.com/player/56938/juuso-riikola,2019-20,nhl,Juuso Riikola,D,DEF,0,0.0,0
Jordie Benn (D),Vancouver Canucks,44,1,6,7,0.16,17,-7,https://www.eliteprospects.com/player/19742/jordie-benn,2019-20,nhl,Jordie Benn,D,DEF,0,0.0,0
Trevor Daley (D),Detroit Red Wings,43,0,7,7,0.16,20,-22,https://www.eliteprospects.com/player/9128/trevor-daley,2019-20,nhl,Trevor Daley,D,DEF,0,0.0,0
Brett Kulak (D),Montréal Canadiens,56,0,7,7,0.13,12,-1,https://www.eliteprospects.com/player/88617/brett-kulak,2019-20,nhl,Brett Kulak,D,DEF,0,0.0,0
Zack MacEwen (C/RW),Vancouver Canucks,17,5,1,6,0.35,20,6,https://www.eliteprospects.com/player/223475/zack-macewen,2019-20,nhl,Zack MacEwen,C/RW,FW,0,0.0,0
Tim Schaller (LW/C),totals,53,5,1,6,0.11,14,-14,https://www.eliteprospects.com/player/38059/tim-schaller,2019-20,nhl,Tim Schaller,LW/C,FW,0,0.0,0
Joey Anderson (RW),New Jersey Devils,18,4,2,6,0.33,2,1,https://www.eliteprospects.com/player/247964/joey-anderson,2019-20,nhl,Joey Anderson,RW,FW,0,0.0,0
Tom Kühnhackl (W/C),New York Islanders,28,3,3,6,0.21,2,-4,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,2019-20,nhl,Tom Kühnhackl,W/C,FW,0,0.0,0
Justin Dowling (C/W),Dallas Stars,29,3,3,6,0.21,8,-3,https://www.eliteprospects.com/player/23320/justin-dowling,2019-20,nhl,Justin Dowling,C/W,FW,0,0.0,0
Filip Chlapík (C/LW),Ottawa Senators,31,3,3,6,0.19,10,-7,https://www.eliteprospects.com/player/157524/filip-chlapik,2019-20,nhl,Filip Chlapík,C/LW,FW,0,0.0,0
Mitchell Stephens (C),Tampa Bay Lightning,38,3,3,6,0.16,10,-9,https://www.eliteprospects.com/player/186392/mitchell-stephens,2019-20,nhl,Mitchell Stephens,C,FW,0,0.0,0
Pär Lindholm (C/LW),Boston Bruins,40,3,3,6,0.15,4,6,https://www.eliteprospects.com/player/13091/par-lindholm,2019-20,nhl,Pär Lindholm,C/LW,FW,0,0.0,0
Nick Shore (C),totals,63,3,3,6,0.10,20,1,https://www.eliteprospects.com/player/20724/nick-shore,2019-20,nhl,Nick Shore,C,FW,0,0.0,0
Yakov Trenin (C/LW),Nashville Predators,21,2,4,6,0.29,9,1,https://www.eliteprospects.com/player/277485/yakov-trenin,2019-20,nhl,Yakov Trenin,C/LW,FW,0,0.0,0
Brett Ritchie (RW),Boston Bruins,27,2,4,6,0.22,21,-3,https://www.eliteprospects.com/player/45554/brett-ritchie,2019-20,nhl,Brett Ritchie,RW,FW,0,0.0,0
Scott Sabourin (RW),Ottawa Senators,35,2,4,6,0.17,33,-6,https://www.eliteprospects.com/player/45588/scott-sabourin,2019-20,nhl,Scott Sabourin,RW,FW,0,0.0,0
Matthew Highmore (C/W),Chicago Blackhawks,36,2,4,6,0.17,6,-1,https://www.eliteprospects.com/player/130125/matthew-highmore,2019-20,nhl,Matthew Highmore,C/W,FW,0,0.0,0
Chad Ruhwedel (D),Pittsburgh Penguins,41,2,4,6,0.15,12,4,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2019-20,nhl,Chad Ruhwedel,D,DEF,0,0.0,0
Robert Bortuzzo (D),St. Louis Blues,42,2,4,6,0.14,21,12,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2019-20,nhl,Robert Bortuzzo,D,DEF,0,0.0,0
Gabriel Bourque (LW),Winnipeg Jets,52,2,4,6,0.12,7,-1,https://www.eliteprospects.com/player/28421/gabriel-bourque,2019-20,nhl,Gabriel Bourque,LW,FW,0,0.0,0
David Backes (RW/C),totals,22,1,5,6,0.27,22,-1,https://www.eliteprospects.com/player/11435/david-backes,2019-20,nhl,David Backes,RW/C,FW,0,0.0,0
Karson Kuhlman (C/RW),Boston Bruins,25,1,5,6,0.24,13,3,https://www.eliteprospects.com/player/118663/karson-kuhlman,2019-20,nhl,Karson Kuhlman,C/RW,FW,0,0.0,0
Calvin de Haan (D),Chicago Blackhawks,29,1,5,6,0.21,10,10,https://www.eliteprospects.com/player/23814/calvin-de-haan,2019-20,nhl,Calvin de Haan,D,DEF,0,0.0,0
Connor Carrick (D),New Jersey Devils,29,1,5,6,0.21,17,-6,https://www.eliteprospects.com/player/90348/connor-carrick,2019-20,nhl,Connor Carrick,D,DEF,0,0.0,0
Oscar Fantenberg (D),Vancouver Canucks,36,1,5,6,0.17,6,-10,https://www.eliteprospects.com/player/13743/oscar-fantenberg,2019-20,nhl,Oscar Fantenberg,D,DEF,0,0.0,0
Adam Larsson (D),Edmonton Oilers,49,1,5,6,0.12,35,0,https://www.eliteprospects.com/player/10713/adam-larsson,2019-20,nhl,Adam Larsson,D,DEF,0,0.0,0
Deryk Engelland (D),Vegas Golden Knights,49,1,5,6,0.12,37,6,https://www.eliteprospects.com/player/13406/deryk-engelland,2019-20,nhl,Deryk Engelland,D,DEF,0,0.0,0
Zac Rinaldo (C/W),Calgary Flames,19,3,2,5,0.26,34,-1,https://www.eliteprospects.com/player/19073/zac-rinaldo,2019-20,nhl,Zac Rinaldo,C/W,FW,0,0.0,0
Noah Gregor (C),San Jose Sharks,28,3,2,5,0.18,8,-5,https://www.eliteprospects.com/player/162892/noah-gregor,2019-20,nhl,Noah Gregor,C,FW,0,0.0,0
Logan Shaw (RW/C),Winnipeg Jets,35,3,2,5,0.14,0,0,https://www.eliteprospects.com/player/37280/logan-shaw,2019-20,nhl,Logan Shaw,RW/C,FW,0,0.0,0
Bryan Little (C),Winnipeg Jets,7,2,3,5,0.71,2,4,https://www.eliteprospects.com/player/10426/bryan-little,2019-20,nhl,Bryan Little,C,FW,Bryan Little,56.0,1
Stephen Johns (D),Dallas Stars,17,2,3,5,0.29,10,0,https://www.eliteprospects.com/player/20711/stephen-johns,2019-20,nhl,Stephen Johns,D,DEF,Stephen Johns,56.0,1
Joseph Blandisi (C/RW),Pittsburgh Penguins,21,2,3,5,0.24,10,-3,https://www.eliteprospects.com/player/99041/joseph-blandisi,2019-20,nhl,Joseph Blandisi,C/RW,FW,0,0.0,0
Jakob Lilja (LW),Columbus Blue Jackets,37,2,3,5,0.14,2,5,https://www.eliteprospects.com/player/16800/jakob-lilja,2019-20,nhl,Jakob Lilja,LW,FW,0,0.0,0
Adam Erne (LW/RW),Detroit Red Wings,56,2,3,5,0.09,28,-24,https://www.eliteprospects.com/player/90359/adam-erne,2019-20,nhl,Adam Erne,LW/RW,FW,0,0.0,0
Ville Heinola (D),Winnipeg Jets,8,1,4,5,0.63,4,3,https://www.eliteprospects.com/player/428795/ville-heinola,2019-20,nhl,Ville Heinola,D,DEF,0,0.0,0
Micheal Ferland (LW/RW),Vancouver Canucks,14,1,4,5,0.36,7,-3,https://www.eliteprospects.com/player/45473/micheal-ferland,2019-20,nhl,Micheal Ferland,LW/RW,FW,Micheal Ferland,56.0,1
Matt Luff (RW),Los Angeles Kings,18,1,4,5,0.28,2,-5,https://www.eliteprospects.com/player/238487/matt-luff,2019-20,nhl,Matt Luff,RW,FW,0,0.0,0
Dale Weise (RW),Montréal Canadiens,23,1,4,5,0.22,16,1,https://www.eliteprospects.com/player/15727/dale-weise,2019-20,nhl,Dale Weise,RW,FW,0,0.0,0
Niklas Hjalmarsson (D),Arizona Coyotes,27,1,4,5,0.19,14,-2,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2019-20,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
Jarred Tinordi (D),Nashville Predators,28,1,4,5,0.18,34,-1,https://www.eliteprospects.com/player/20706/jarred-tinordi,2019-20,nhl,Jarred Tinordi,D,DEF,0,0.0,0
Dean Kukan (D),Columbus Blue Jackets,33,1,4,5,0.15,12,-9,https://www.eliteprospects.com/player/66177/dean-kukan,2019-20,nhl,Dean Kukan,D,DEF,0,0.0,0
Joakim Ryan (D),Los Angeles Kings,35,1,4,5,0.14,10,-10,https://www.eliteprospects.com/player/51926/joakim-ryan,2019-20,nhl,Joakim Ryan,D,DEF,0,0.0,0
Tim Heed (D),San Jose Sharks,38,1,4,5,0.13,2,-10,https://www.eliteprospects.com/player/10065/tim-heed,2019-20,nhl,Tim Heed,D,DEF,0,0.0,0
Sami Niku (D),Winnipeg Jets,17,0,5,5,0.29,12,-2,https://www.eliteprospects.com/player/92502/sami-niku,2019-20,nhl,Sami Niku,D,DEF,0,0.0,0
Libor Hájek (D),New York Rangers,28,0,5,5,0.18,12,-4,https://www.eliteprospects.com/player/195023/libor-hajek,2019-20,nhl,Libor Hájek,D,DEF,0,0.0,0
Riley Stillman (D),Florida Panthers,34,0,5,5,0.15,14,-3,https://www.eliteprospects.com/player/252469/riley-stillman,2019-20,nhl,Riley Stillman,D,DEF,0,0.0,0
Patrick Russell (RW),Edmonton Oilers,45,0,5,5,0.11,12,-11,https://www.eliteprospects.com/player/29181/patrick-russell,2019-20,nhl,Patrick Russell,RW,FW,0,0.0,0
Jesper Boqvist (C/LW),New Jersey Devils,35,4,0,4,0.11,8,-11,https://www.eliteprospects.com/player/212690/jesper-boqvist,2019-20,nhl,Jesper Boqvist,C/LW,FW,0,0.0,0
Morgan Geekie (C/RW),Carolina Hurricanes,2,3,1,4,2.00,2,3,https://www.eliteprospects.com/player/247912/morgan-geekie,2019-20,nhl,Morgan Geekie,C/RW,FW,0,0.0,0
Brent Seabrook (D),Chicago Blackhawks,32,3,1,4,0.13,8,1,https://www.eliteprospects.com/player/8879/brent-seabrook,2019-20,nhl,Brent Seabrook,D,DEF,0,0.0,0
Ross Johnston (LW),New York Islanders,32,3,1,4,0.13,78,1,https://www.eliteprospects.com/player/106154/ross-johnston,2019-20,nhl,Ross Johnston,LW,FW,0,0.0,0
Markus Granlund (C/LW),Edmonton Oilers,34,3,1,4,0.12,14,-1,https://www.eliteprospects.com/player/19426/markus-granlund,2019-20,nhl,Markus Granlund,C/LW,FW,0,0.0,0
John Hayden (C/RW),New Jersey Devils,43,3,1,4,0.09,77,-2,https://www.eliteprospects.com/player/151828/john-hayden,2019-20,nhl,John Hayden,C/RW,FW,0,0.0,0
Aleksi Saarela (C/LW),Florida Panthers,9,2,2,4,0.44,0,2,https://www.eliteprospects.com/player/94117/aleksi-saarela,2019-20,nhl,Aleksi Saarela,C/LW,FW,0,0.0,0
Mikkel Bødker (LW/RW),Ottawa Senators,20,2,2,4,0.20,0,-1,https://www.eliteprospects.com/player/5996/mikkel-bodker,2019-20,nhl,Mikkel Bødker,LW/RW,FW,0,0.0,0
Christoffer Ehn (C/LW),Detroit Red Wings,54,2,2,4,0.07,2,-21,https://www.eliteprospects.com/player/115020/christoffer-ehn,2019-20,nhl,Christoffer Ehn,C/LW,FW,0,0.0,0
Cameron Gaunce (D),Tampa Bay Lightning,3,1,3,4,1.33,4,2,https://www.eliteprospects.com/player/16591/cameron-gaunce,2019-20,nhl,Cameron Gaunce,D,DEF,0,0.0,0
Dakota Mermis (D),New Jersey Devils,10,1,3,4,0.40,4,7,https://www.eliteprospects.com/player/56311/dakota-mermis,2019-20,nhl,Dakota Mermis,D,DEF,0,0.0,0
Josh Mahura (D),Anaheim Ducks,11,1,3,4,0.36,2,-3,https://www.eliteprospects.com/player/166669/josh-mahura,2019-20,nhl,Josh Mahura,D,DEF,0,0.0,0
Valentin Zykov (LW/RW),Vegas Golden Knights,15,1,3,4,0.27,6,-2,https://www.eliteprospects.com/player/155382/valentin-zykov,2019-20,nhl,Valentin Zykov,LW/RW,FW,0,0.0,0
Phil Di Giuseppe (LW/RW),New York Rangers,20,1,3,4,0.20,2,1,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2019-20,nhl,Phil Di Giuseppe,LW/RW,FW,0,0.0,0
Barrett Hayton (C/LW),Arizona Coyotes,20,1,3,4,0.20,14,2,https://www.eliteprospects.com/player/317885/barrett-hayton,2019-20,nhl,Barrett Hayton,C/LW,FW,0,0.0,0
Martin Marincin (D),Toronto Maple Leafs,26,1,3,4,0.15,14,-1,https://www.eliteprospects.com/player/34750/martin-marincin,2019-20,nhl,Martin Marincin,D,DEF,0,0.0,0
Josh Anderson (RW/LW),Columbus Blue Jackets,26,1,3,4,0.15,17,-8,https://www.eliteprospects.com/player/95853/josh-anderson,2019-20,nhl,Josh Anderson,RW/LW,FW,0,0.0,0
Brendan Perlini (LW/C),totals,40,1,3,4,0.10,10,-18,https://www.eliteprospects.com/player/186992/brendan-perlini,2019-20,nhl,Brendan Perlini,LW/C,FW,0,0.0,0
Braydon Coburn (D),Tampa Bay Lightning,40,1,3,4,0.10,16,5,https://www.eliteprospects.com/player/9477/braydon-coburn,2019-20,nhl,Braydon Coburn,D,DEF,0,0.0,0
Korbinian Holzer (D),totals,49,1,3,4,0.08,37,-2,https://www.eliteprospects.com/player/12276/korbinian-holzer,2019-20,nhl,Korbinian Holzer,D,DEF,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,8,0,4,4,0.50,4,0,https://www.eliteprospects.com/player/46947/danny-dekeyser,2019-20,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Colin Wilson (LW/C),Colorado Avalanche,9,0,4,4,0.44,0,6,https://www.eliteprospects.com/player/9325/colin-wilson,2019-20,nhl,Colin Wilson,LW/C,FW,0,0.0,0
Alexander True (C),San Jose Sharks,12,0,4,4,0.33,2,1,https://www.eliteprospects.com/player/207313/alexander-true,2019-20,nhl,Alexander True,C,FW,0,0.0,0
Carl Grundström (RW/LW),Los Angeles Kings,13,0,4,4,0.31,8,2,https://www.eliteprospects.com/player/113516/carl-grundstrom,2019-20,nhl,Carl Grundström,RW/LW,FW,0,0.0,0
Isac Lundeström (C/LW),Anaheim Ducks,15,0,4,4,0.27,0,-2,https://www.eliteprospects.com/player/265570/isac-lundestrom,2019-20,nhl,Isac Lundeström,C/LW,FW,0,0.0,0
Dryden Hunt (LW/C),Florida Panthers,21,0,4,4,0.19,24,0,https://www.eliteprospects.com/player/84609/dryden-hunt,2019-20,nhl,Dryden Hunt,LW/C,FW,0,0.0,0
Erik Brännström (D),Ottawa Senators,31,0,4,4,0.13,16,-9,https://www.eliteprospects.com/player/255167/erik-brannstrom,2019-20,nhl,Erik Brännström,D,DEF,0,0.0,0
Roman Polák (D),Dallas Stars,41,0,4,4,0.10,24,-6,https://www.eliteprospects.com/player/9621/roman-polak,2019-20,nhl,Roman Polák,D,DEF,0,0.0,0
Ilya Lyubushkin (D),Arizona Coyotes,51,0,4,4,0.08,18,4,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2019-20,nhl,Ilya Lyubushkin,D,DEF,0,0.0,0
Austin Czarnik (C/RW),Calgary Flames,8,2,1,3,0.38,0,1,https://www.eliteprospects.com/player/20707/austin-czarnik,2019-20,nhl,Austin Czarnik,C/RW,FW,0,0.0,0
Kieffer Bellows (LW/C),New York Islanders,8,2,1,3,0.38,2,3,https://www.eliteprospects.com/player/247945/kieffer-bellows,2019-20,nhl,Kieffer Bellows,LW/C,FW,0,0.0,0
Martin Kaut (RW),Colorado Avalanche,9,2,1,3,0.33,2,-1,https://www.eliteprospects.com/player/237068/martin-kaut,2019-20,nhl,Martin Kaut,RW,FW,0,0.0,0
Stefan Matteau (C/LW),Columbus Blue Jackets,9,2,1,3,0.33,5,0,https://www.eliteprospects.com/player/77561/stefan-matteau,2019-20,nhl,Stefan Matteau,C/LW,FW,0,0.0,0
Jake Evans (C/RW),Montréal Canadiens,13,2,1,3,0.23,0,1,https://www.eliteprospects.com/player/152048/jake-evans,2019-20,nhl,Jake Evans,C/RW,FW,0,0.0,0
Givani Smith (RW/LW),Detroit Red Wings,21,2,1,3,0.14,9,-2,https://www.eliteprospects.com/player/252472/givani-smith,2019-20,nhl,Givani Smith,RW/LW,FW,0,0.0,0
John Moore (D),Boston Bruins,24,2,1,3,0.13,11,-2,https://www.eliteprospects.com/player/30901/john-moore,2019-20,nhl,John Moore,D,DEF,0,0.0,0
Dylan Sikura (C/RW),Chicago Blackhawks,9,1,2,3,0.33,0,1,https://www.eliteprospects.com/player/146580/dylan-sikura,2019-20,nhl,Dylan Sikura,C/RW,FW,0,0.0,0
Christian Djoos (D),totals,11,1,2,3,0.27,0,3,https://www.eliteprospects.com/player/33201/christian-djoos,2019-20,nhl,Christian Djoos,D,DEF,0,0.0,0
Luke Witkowski (D/RW),Tampa Bay Lightning,12,1,2,3,0.25,13,-4,https://www.eliteprospects.com/player/19227/luke-witkowski,2019-20,nhl,Luke Witkowski,D/RW,DEF,0,0.0,0
Rudolfs Balcers (LW/RW),Ottawa Senators,15,1,2,3,0.20,0,-2,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2019-20,nhl,Rudolfs Balcers,LW/RW,FW,0,0.0,0
Vladimír Sobotka (C/LW),Buffalo Sabres,16,1,2,3,0.19,4,2,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2019-20,nhl,Vladimír Sobotka,C/LW,FW,0,0.0,0
Mikhail Vorobyov (C),Philadelphia Flyers,20,1,2,3,0.15,6,-5,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,2019-20,nhl,Mikhail Vorobyov,C,FW,0,0.0,0
Dennis Gilbert (D),Chicago Blackhawks,21,1,2,3,0.14,38,-8,https://www.eliteprospects.com/player/267396/dennis-gilbert,2019-20,nhl,Dennis Gilbert,D,DEF,Dennis Gilbert,13.0,1
Andrew Peeke (D),Columbus Blue Jackets,22,1,2,3,0.14,4,1,https://www.eliteprospects.com/player/291905/andrew-peeke,2019-20,nhl,Andrew Peeke,D,DEF,0,0.0,0
Andrew Agozzino (LW/C),totals,22,1,2,3,0.14,4,3,https://www.eliteprospects.com/player/23816/andrew-agozzino,2019-20,nhl,Andrew Agozzino,LW/C,FW,0,0.0,0
Luke Schenn (D),Tampa Bay Lightning,25,1,2,3,0.12,23,-8,https://www.eliteprospects.com/player/11400/luke-schenn,2019-20,nhl,Luke Schenn,D,DEF,0,0.0,0
Rasmus Asplund (C/W),Buffalo Sabres,29,1,2,3,0.10,6,-4,https://www.eliteprospects.com/player/139616/rasmus-asplund,2019-20,nhl,Rasmus Asplund,C/W,FW,0,0.0,0
Yannick Weber (D),Nashville Predators,41,1,2,3,0.07,14,-1,https://www.eliteprospects.com/player/10615/yannick-weber,2019-20,nhl,Yannick Weber,D,DEF,0,0.0,0
Adam Brooks (C),Toronto Maple Leafs,7,0,3,3,0.43,0,1,https://www.eliteprospects.com/player/120202/adam-brooks,2019-20,nhl,Adam Brooks,C,FW,0,0.0,0
Calle Rosén (D),totals,12,0,3,3,0.25,4,0,https://www.eliteprospects.com/player/37021/calle-rosen,2019-20,nhl,Calle Rosén,D,DEF,0,0.0,0
Christian Jaros (D),Ottawa Senators,13,0,3,3,0.23,6,-2,https://www.eliteprospects.com/player/166373/christian-jaros,2019-20,nhl,Christian Jaros,D,DEF,0,0.0,0
Nic Petan (C/W),Toronto Maple Leafs,16,0,3,3,0.19,4,-4,https://www.eliteprospects.com/player/82305/nic-petan,2019-20,nhl,Nic Petan,C/W,FW,0,0.0,0
Julien Gauthier (RW),totals,17,0,3,3,0.18,8,1,https://www.eliteprospects.com/player/213464/julien-gauthier,2019-20,nhl,Julien Gauthier,RW,FW,0,0.0,0
Greg Pateryn (D),Minnesota Wild,20,0,3,3,0.15,6,1,https://www.eliteprospects.com/player/15526/greg-pateryn,2019-20,nhl,Greg Pateryn,D,DEF,0,0.0,0
Matt Tennyson (D),New Jersey Devils,20,0,3,3,0.15,6,-2,https://www.eliteprospects.com/player/37796/matt-tennyson,2019-20,nhl,Matt Tennyson,D,DEF,0,0.0,0
Andreas Englund (D),Ottawa Senators,24,0,3,3,0.13,12,-8,https://www.eliteprospects.com/player/115148/andreas-englund,2019-20,nhl,Andreas Englund,D,DEF,0,0.0,0
Matt Irwin (D),totals,36,0,3,3,0.08,15,-15,https://www.eliteprospects.com/player/18745/matt-irwin,2019-20,nhl,Matt Irwin,D,DEF,0,0.0,0
Alex Biega (D),Detroit Red Wings,49,0,3,3,0.06,24,-9,https://www.eliteprospects.com/player/11427/alex-biega,2019-20,nhl,Alex Biega,D,DEF,0,0.0,0
Justin Abdelkader (LW/RW),Detroit Red Wings,49,0,3,3,0.06,25,-14,https://www.eliteprospects.com/player/10460/justin-abdelkader,2019-20,nhl,Justin Abdelkader,LW/RW,FW,0,0.0,0
Tyler Graovac (C),Vancouver Canucks,8,2,0,2,0.25,2,-2,https://www.eliteprospects.com/player/45582/tyler-graovac,2019-20,nhl,Tyler Graovac,C,FW,0,0.0,0
Gerry Mayhew (C/RW),Minnesota Wild,13,2,0,2,0.15,2,4,https://www.eliteprospects.com/player/151849/gerry-mayhew,2019-20,nhl,Gerry Mayhew,C/RW,FW,0,0.0,0
Logan O'Connor (RW),Colorado Avalanche,16,2,0,2,0.13,2,0,https://www.eliteprospects.com/player/62327/logan-o-connor,2019-20,nhl,Logan O'Connor,RW,FW,0,0.0,0
Connor Clifton (D),Boston Bruins,31,2,0,2,0.06,12,4,https://www.eliteprospects.com/player/131370/connor-clifton,2019-20,nhl,Connor Clifton,D,DEF,0,0.0,0
Nick Merkley (RW/C),New Jersey Devils,4,1,1,2,0.50,2,0,https://www.eliteprospects.com/player/107894/nick-merkley,2019-20,nhl,Nick Merkley,RW/C,FW,0,0.0,0
Fredrik Claesson (D),New Jersey Devils,5,1,1,2,0.40,0,1,https://www.eliteprospects.com/player/14412/fredrik-claesson,2019-20,nhl,Fredrik Claesson,D,DEF,0,0.0,0
Nathan Walker (LW),St. Louis Blues,5,1,1,2,0.40,4,-2,https://www.eliteprospects.com/player/101430/nathan-walker,2019-20,nhl,Nathan Walker,LW,FW,0,0.0,0
Scott Wilson (C/LW),Buffalo Sabres,6,1,1,2,0.33,2,1,https://www.eliteprospects.com/player/62534/scott-wilson,2019-20,nhl,Scott Wilson,C/LW,FW,0,0.0,0
Adam Johnson (C/LW),Pittsburgh Penguins,7,1,1,2,0.29,2,-1,https://www.eliteprospects.com/player/121852/adam-johnson,2019-20,nhl,Adam Johnson,C/LW,FW,0,0.0,0
Daniel Sprong (RW/LW),Anaheim Ducks,8,1,1,2,0.25,0,-2,https://www.eliteprospects.com/player/231299/daniel-sprong,2019-20,nhl,Daniel Sprong,RW/LW,FW,0,0.0,0
Sam Carrick (C/RW),Anaheim Ducks,9,1,1,2,0.22,0,-3,https://www.eliteprospects.com/player/32716/sam-carrick,2019-20,nhl,Sam Carrick,C/RW,FW,0,0.0,0
Cole Bardreau (C/RW),New York Islanders,10,1,1,2,0.20,6,-2,https://www.eliteprospects.com/player/38618/cole-bardreau,2019-20,nhl,Cole Bardreau,C/RW,FW,0,0.0,0
Nick Caamano (RW/LW),Dallas Stars,12,1,1,2,0.17,4,2,https://www.eliteprospects.com/player/252448/nick-caamano,2019-20,nhl,Nick Caamano,RW/LW,FW,0,0.0,0
Nick Bjugstad (C/RW),Pittsburgh Penguins,13,1,1,2,0.15,8,3,https://www.eliteprospects.com/player/40265/nick-bjugstad,2019-20,nhl,Nick Bjugstad,C/RW,FW,0,0.0,0
Charles Hudon (LW/RW),Montréal Canadiens,15,1,1,2,0.13,0,-9,https://www.eliteprospects.com/player/76324/charles-hudon,2019-20,nhl,Charles Hudon,LW/RW,FW,0,0.0,0
Christian Folin (D),Montréal Canadiens,16,1,1,2,0.13,13,-1,https://www.eliteprospects.com/player/9799/christian-folin,2019-20,nhl,Christian Folin,D,DEF,0,0.0,0
Jérémy Lauzon (D),Boston Bruins,19,1,1,2,0.11,29,5,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2019-20,nhl,Jérémy Lauzon,D,DEF,0,0.0,0
Connor Bunnaman (C/LW),Philadelphia Flyers,21,1,1,2,0.10,2,7,https://www.eliteprospects.com/player/267790/connor-bunnaman,2019-20,nhl,Connor Bunnaman,C/LW,FW,0,0.0,0
Cody Goloubef (D),totals,26,1,1,2,0.08,8,-3,https://www.eliteprospects.com/player/18594/cody-goloubef,2019-20,nhl,Cody Goloubef,D,DEF,0,0.0,0
Ryan Poehling (C),Montréal Canadiens,27,1,1,2,0.07,4,-4,https://www.eliteprospects.com/player/288045/ryan-poehling,2019-20,nhl,Ryan Poehling,C,FW,0,0.0,0
Zach Senyshyn (RW),Boston Bruins,4,0,2,2,0.50,0,1,https://www.eliteprospects.com/player/245108/zach-senyshyn,2019-20,nhl,Zach Senyshyn,RW,FW,0,0.0,0
Nico Sturm (C/LW),Minnesota Wild,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/54457/nico-sturm,2019-20,nhl,Nico Sturm,C/LW,FW,0,0.0,0
Joe Hicketts (D),Detroit Red Wings,6,0,2,2,0.33,2,-5,https://www.eliteprospects.com/player/120210/joe-hicketts,2019-20,nhl,Joe Hicketts,D,DEF,0,0.0,0
