player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Brooks Laich (C/LW),totals,81,2,12,14,0.17,18,-13,https://www.eliteprospects.com/player/9518/brooks-laich,2015-16,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Brayden McNabb (D),Los Angeles Kings,81,2,12,14,0.17,92,11,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2015-16,nhl,Brayden McNabb,D,DEF,0,0.0,0
Erik Gustafsson (D),Chicago Blackhawks,41,0,14,14,0.34,4,11,https://www.eliteprospects.com/player/15372/erik-gustafsson,2015-16,nhl,Erik Gustafsson,D,DEF,0,0.0,0
Andrew Desjardins (W/C),Chicago Blackhawks,77,8,5,13,0.17,30,-8,https://www.eliteprospects.com/player/14631/andrew-desjardins,2015-16,nhl,Andrew Desjardins,W/C,FW,0,0.0,0
Cody McLeod (LW),Colorado Avalanche,82,8,5,13,0.16,138,1,https://www.eliteprospects.com/player/10411/cody-mcleod,2015-16,nhl,Cody McLeod,LW,FW,0,0.0,0
Dwight King (LW/RW),Los Angeles Kings,47,7,6,13,0.28,24,-6,https://www.eliteprospects.com/player/12539/dwight-king,2015-16,nhl,Dwight King,LW/RW,FW,0,0.0,0
Jake Virtanen (RW/LW),Vancouver Canucks,55,7,6,13,0.24,45,-7,https://www.eliteprospects.com/player/120197/jake-virtanen,2015-16,nhl,Jake Virtanen,RW/LW,FW,0,0.0,0
Andrew Copp (C/LW),Winnipeg Jets,77,7,6,13,0.17,6,8,https://www.eliteprospects.com/player/101962/andrew-copp,2015-16,nhl,Andrew Copp,C/LW,FW,0,0.0,0
William Nylander (RW),Toronto Maple Leafs,22,6,7,13,0.59,4,1,https://www.eliteprospects.com/player/38703/william-nylander,2015-16,nhl,William Nylander,RW,FW,0,0.0,0
Chris Wideman (D),Ottawa Senators,64,6,7,13,0.20,34,4,https://www.eliteprospects.com/player/38081/chris-wideman,2015-16,nhl,Chris Wideman,D,DEF,0,0.0,0
Derek MacKenzie (C/LW),Florida Panthers,64,6,7,13,0.20,36,7,https://www.eliteprospects.com/player/8567/derek-mackenzie,2015-16,nhl,Derek MacKenzie,C/LW,FW,0,0.0,0
Iiro Pakarinen (RW/LW),Edmonton Oilers,63,5,8,13,0.21,8,-10,https://www.eliteprospects.com/player/30857/iiro-pakarinen,2015-16,nhl,Iiro Pakarinen,RW/LW,FW,0,0.0,0
Chris Neil (RW),Ottawa Senators,80,5,8,13,0.16,165,-3,https://www.eliteprospects.com/player/8949/chris-neil,2015-16,nhl,Chris Neil,RW,FW,0,0.0,0
Yevgeni Medvedev (D),Philadelphia Flyers,45,4,9,13,0.29,34,5,https://www.eliteprospects.com/player/16728/yevgeni-medvedev,2015-16,nhl,Yevgeni Medvedev,D,DEF,0,0.0,0
Michael Del Zotto (D),Philadelphia Flyers,52,4,9,13,0.25,16,-8,https://www.eliteprospects.com/player/12112/michael-del-zotto,2015-16,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Josh Jooris (C/RW),Calgary Flames,59,4,9,13,0.22,39,-1,https://www.eliteprospects.com/player/76087/josh-jooris,2015-16,nhl,Josh Jooris,C/RW,FW,0,0.0,0
Dmitrij Jaskin (RW),St. Louis Blues,65,4,9,13,0.20,26,3,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2015-16,nhl,Dmitrij Jaskin,RW,FW,0,0.0,0
Andy Greene (D),New Jersey Devils,82,4,9,13,0.16,26,7,https://www.eliteprospects.com/player/9169/andy-greene,2015-16,nhl,Andy Greene,D,DEF,0,0.0,0
Nick Spaling (C/LW),totals,58,3,10,13,0.22,24,-2,https://www.eliteprospects.com/player/12462/nick-spaling,2015-16,nhl,Nick Spaling,C/LW,FW,0,0.0,0
Dan Hamhuis (D),Vancouver Canucks,58,3,10,13,0.22,28,-2,https://www.eliteprospects.com/player/9040/dan-hamhuis,2015-16,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Christian Ehrhoff (D),totals,48,2,11,13,0.27,34,-11,https://www.eliteprospects.com/player/8581/christian-ehrhoff,2015-16,nhl,Christian Ehrhoff,D,DEF,0,0.0,0
Michal Rozsíval (D),Chicago Blackhawks,51,1,12,13,0.25,33,3,https://www.eliteprospects.com/player/8687/michal-rozsival,2015-16,nhl,Michal Rozsíval,D,DEF,0,0.0,0
Ryan Carter (C),Minnesota Wild,60,7,5,12,0.20,48,-3,https://www.eliteprospects.com/player/11746/ryan-carter,2015-16,nhl,Ryan Carter,C,FW,0,0.0,0
Beau Bennett (RW/LW),Pittsburgh Penguins,33,6,6,12,0.36,10,-1,https://www.eliteprospects.com/player/46980/beau-bennett,2015-16,nhl,Beau Bennett,RW/LW,FW,0,0.0,0
Teemu Pulkkinen (RW),Detroit Red Wings,36,6,6,12,0.33,14,2,https://www.eliteprospects.com/player/16036/teemu-pulkkinen,2015-16,nhl,Teemu Pulkkinen,RW,FW,0,0.0,0
Nicolas Deslauriers (LW/D),Buffalo Sabres,70,6,6,12,0.17,59,-14,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2015-16,nhl,Nicolas Deslauriers,LW/D,DEF,0,0.0,0
Chris Thorburn (RW),Winnipeg Jets,82,6,6,12,0.15,81,-1,https://www.eliteprospects.com/player/8855/chris-thorburn,2015-16,nhl,Chris Thorburn,RW,FW,0,0.0,0
Radek Faksa (C),Dallas Stars,45,5,7,12,0.27,16,9,https://www.eliteprospects.com/player/98300/radek-faksa,2015-16,nhl,Radek Faksa,C,FW,0,0.0,0
Matt Hendricks (LW/C),Edmonton Oilers,68,5,7,12,0.18,82,2,https://www.eliteprospects.com/player/11554/matt-hendricks,2015-16,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Marc Methot (D),Ottawa Senators,69,5,7,12,0.17,34,12,https://www.eliteprospects.com/player/10993/marc-methot,2015-16,nhl,Marc Methot,D,DEF,0,0.0,0
Oscar Klefbom (D),Edmonton Oilers,30,4,8,12,0.40,6,-4,https://www.eliteprospects.com/player/16804/oscar-klefbom,2015-16,nhl,Oscar Klefbom,D,DEF,0,0.0,0
Kyle Chipchura (C/W),Arizona Coyotes,70,4,8,12,0.17,38,-10,https://www.eliteprospects.com/player/9192/kyle-chipchura,2015-16,nhl,Kyle Chipchura,C/W,FW,0,0.0,0
Jordie Benn (D),Dallas Stars,64,3,9,12,0.19,21,2,https://www.eliteprospects.com/player/19742/jordie-benn,2015-16,nhl,Jordie Benn,D,DEF,0,0.0,0
Deryk Engelland (D),Calgary Flames,69,3,9,12,0.17,54,7,https://www.eliteprospects.com/player/13406/deryk-engelland,2015-16,nhl,Deryk Engelland,D,DEF,0,0.0,0
Jyrki Jokipakka (D),totals,58,2,10,12,0.21,14,4,https://www.eliteprospects.com/player/25488/jyrki-jokipakka,2015-16,nhl,Jyrki Jokipakka,D,DEF,0,0.0,0
Josh Gorges (D),Buffalo Sabres,77,2,10,12,0.16,72,-7,https://www.eliteprospects.com/player/9164/josh-gorges,2015-16,nhl,Josh Gorges,D,DEF,0,0.0,0
Dennis Seidenberg (D),Boston Bruins,61,1,11,12,0.20,24,-1,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2015-16,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Ian Cole (D),Pittsburgh Penguins,70,0,12,12,0.17,59,-3,https://www.eliteprospects.com/player/11456/ian-cole,2015-16,nhl,Ian Cole,D,DEF,0,0.0,0
Alexei Yemelin (D),Montréal Canadiens,72,0,12,12,0.17,71,-7,https://www.eliteprospects.com/player/9253/alexei-yemelin,2015-16,nhl,Alexei Yemelin,D,DEF,0,0.0,0
Frank Vatrano (W/C),Boston Bruins,39,8,3,11,0.28,14,-3,https://www.eliteprospects.com/player/59733/frank-vatrano,2015-16,nhl,Frank Vatrano,W/C,FW,0,0.0,0
Chris Terry (LW),Carolina Hurricanes,68,8,3,11,0.16,16,-12,https://www.eliteprospects.com/player/14370/chris-terry,2015-16,nhl,Chris Terry,LW,FW,0,0.0,0
Kyle Brodziak (C),St. Louis Blues,76,7,4,11,0.14,37,-1,https://www.eliteprospects.com/player/9097/kyle-brodziak,2015-16,nhl,Kyle Brodziak,C,FW,0,0.0,0
Erik Condra (RW/LW),Tampa Bay Lightning,54,6,5,11,0.20,34,-4,https://www.eliteprospects.com/player/11419/erik-condra,2015-16,nhl,Erik Condra,RW/LW,FW,0,0.0,0
Cédric Paquette (C),Tampa Bay Lightning,56,6,5,11,0.20,51,-2,https://www.eliteprospects.com/player/128521/cedric-paquette,2015-16,nhl,Cédric Paquette,C,FW,0,0.0,0
Quinton Howden (C/LW),Florida Panthers,58,6,5,11,0.19,18,-1,https://www.eliteprospects.com/player/31281/quinton-howden,2015-16,nhl,Quinton Howden,C/LW,FW,0,0.0,0
Jason Garrison (D),Tampa Bay Lightning,72,5,6,11,0.15,18,-4,https://www.eliteprospects.com/player/24173/jason-garrison,2015-16,nhl,Jason Garrison,D,DEF,0,0.0,0
Bryan Rust (RW/LW),Pittsburgh Penguins,41,4,7,11,0.27,12,1,https://www.eliteprospects.com/player/20708/bryan-rust,2015-16,nhl,Bryan Rust,RW/LW,FW,0,0.0,0
Kyle Quincey (D),Detroit Red Wings,47,4,7,11,0.23,36,1,https://www.eliteprospects.com/player/10366/kyle-quincey,2015-16,nhl,Kyle Quincey,D,DEF,0,0.0,0
Brandon Davidson (D),Edmonton Oilers,51,4,7,11,0.22,20,7,https://www.eliteprospects.com/player/45525/brandon-davidson,2015-16,nhl,Brandon Davidson,D,DEF,0,0.0,0
Andreas Martinsen (LW/RW),Colorado Avalanche,55,4,7,11,0.20,47,-4,https://www.eliteprospects.com/player/11958/andreas-martinsen,2015-16,nhl,Andreas Martinsen,LW/RW,FW,0,0.0,0
Tyler Ennis (RW/LW),Buffalo Sabres,23,3,8,11,0.48,11,-9,https://www.eliteprospects.com/player/11667/tyler-ennis,2015-16,nhl,Tyler Ennis,RW/LW,FW,0,0.0,0
Jay McClement (C/D),Carolina Hurricanes,77,3,8,11,0.14,24,-17,https://www.eliteprospects.com/player/9517/jay-mcclement,2015-16,nhl,Jay McClement,C/D,DEF,0,0.0,0
Gregory Campbell (C),Columbus Blue Jackets,82,3,8,11,0.13,78,-6,https://www.eliteprospects.com/player/9105/gregory-campbell,2015-16,nhl,Gregory Campbell,C,FW,0,0.0,0
R.J. Umberger (C/W),Philadelphia Flyers,39,2,9,11,0.28,15,1,https://www.eliteprospects.com/player/8820/r.j.-umberger,2015-16,nhl,R.J. Umberger,C/W,FW,0,0.0,0
Alexei Marchenko (D),Detroit Red Wings,66,2,9,11,0.17,10,-5,https://www.eliteprospects.com/player/40249/alexei-marchenko,2015-16,nhl,Alexei Marchenko,D,DEF,0,0.0,0
Brenden Dillon (D),San Jose Sharks,76,2,9,11,0.14,61,8,https://www.eliteprospects.com/player/23790/brenden-dillon,2015-16,nhl,Brenden Dillon,D,DEF,0,0.0,0
Mark Pysyk (D),Buffalo Sabres,55,1,10,11,0.20,32,-1,https://www.eliteprospects.com/player/23154/mark-pysyk,2015-16,nhl,Mark Pysyk,D,DEF,0,0.0,0
Stephen Gionta (C/RW),New Jersey Devils,82,1,10,11,0.13,43,-13,https://www.eliteprospects.com/player/9397/stephen-gionta,2015-16,nhl,Stephen Gionta,C/RW,FW,0,0.0,0
Bobby Farnham (RW/LW),totals,53,8,2,10,0.19,97,-2,https://www.eliteprospects.com/player/38084/bobby-farnham,2015-16,nhl,Bobby Farnham,RW/LW,FW,0,0.0,0
Andy Andreoff (C/LW),Los Angeles Kings,60,8,2,10,0.17,76,1,https://www.eliteprospects.com/player/32736/andy-andreoff,2015-16,nhl,Andy Andreoff,C/LW,FW,0,0.0,0
Conor Sheary (LW/RW),Pittsburgh Penguins,44,7,3,10,0.23,8,-1,https://www.eliteprospects.com/player/94484/conor-sheary,2015-16,nhl,Conor Sheary,LW/RW,FW,0,0.0,0
Nick Cousins (C/LW),Philadelphia Flyers,36,6,4,10,0.28,4,5,https://www.eliteprospects.com/player/45550/nick-cousins,2015-16,nhl,Nick Cousins,C/LW,FW,0,0.0,0
Markus Granlund (C/LW),totals,47,6,4,10,0.21,14,-4,https://www.eliteprospects.com/player/19426/markus-granlund,2015-16,nhl,Markus Granlund,C/LW,FW,0,0.0,0
Marko Dano (LW/C),totals,34,5,5,10,0.29,10,-7,https://www.eliteprospects.com/player/94946/marko-dano,2015-16,nhl,Marko Dano,LW/C,FW,0,0.0,0
Adam Cracknell (RW/C),totals,52,5,5,10,0.19,20,-1,https://www.eliteprospects.com/player/14459/adam-cracknell,2015-16,nhl,Adam Cracknell,RW/C,FW,0,0.0,0
Miikka Salomäki (W/C),Nashville Predators,61,5,5,10,0.16,28,-1,https://www.eliteprospects.com/player/43419/miikka-salomaki,2015-16,nhl,Miikka Salomäki,W/C,FW,0,0.0,0
Landon Ferraro (C/RW),totals,68,5,5,10,0.15,27,-11,https://www.eliteprospects.com/player/13934/landon-ferraro,2015-16,nhl,Landon Ferraro,C/RW,FW,0,0.0,0
Jonathan Drouin (LW/C),Tampa Bay Lightning,21,4,6,10,0.48,4,1,https://www.eliteprospects.com/player/118657/jonathan-drouin,2015-16,nhl,Jonathan Drouin,LW/C,FW,0,0.0,0
Joel Armia (RW),Winnipeg Jets,43,4,6,10,0.23,12,2,https://www.eliteprospects.com/player/40624/joel-armia,2015-16,nhl,Joel Armia,RW,FW,0,0.0,0
Phillip Danault (C/LW),totals,51,4,6,10,0.20,14,-5,https://www.eliteprospects.com/player/45282/phillip-danault,2015-16,nhl,Phillip Danault,C/LW,FW,0,0.0,0
Brian Flynn (C/W),Montréal Canadiens,56,4,6,10,0.18,6,-3,https://www.eliteprospects.com/player/33228/brian-flynn,2015-16,nhl,Brian Flynn,C/W,FW,0,0.0,0
Ben Lovejoy (D),Pittsburgh Penguins,66,4,6,10,0.15,30,9,https://www.eliteprospects.com/player/13404/ben-lovejoy,2015-16,nhl,Ben Lovejoy,D,DEF,0,0.0,0
Brooks Orpik (D),Washington Capitals,41,3,7,10,0.24,24,11,https://www.eliteprospects.com/player/8939/brooks-orpik,2015-16,nhl,Brooks Orpik,D,DEF,0,0.0,0
Austin Watson (W/C),Nashville Predators,57,3,7,10,0.18,32,-4,https://www.eliteprospects.com/player/33753/austin-watson,2015-16,nhl,Austin Watson,W/C,FW,0,0.0,0
Nick Shore (C),Los Angeles Kings,68,3,7,10,0.15,32,-10,https://www.eliteprospects.com/player/20724/nick-shore,2015-16,nhl,Nick Shore,C,FW,0,0.0,0
Darnell Nurse (D),Edmonton Oilers,69,3,7,10,0.14,60,-13,https://www.eliteprospects.com/player/97352/darnell-nurse,2015-16,nhl,Darnell Nurse,D,DEF,0,0.0,0
Mark Barberio (D),Montréal Canadiens,30,2,8,10,0.33,6,0,https://www.eliteprospects.com/player/19148/mark-barberio,2015-16,nhl,Mark Barberio,D,DEF,0,0.0,0
Matt Hunwick (D),Toronto Maple Leafs,60,2,8,10,0.17,32,-17,https://www.eliteprospects.com/player/9418/matt-hunwick,2015-16,nhl,Matt Hunwick,D,DEF,0,0.0,0
Ben Chiarot (D),Winnipeg Jets,70,1,9,10,0.14,43,-9,https://www.eliteprospects.com/player/33875/ben-chiarot,2015-16,nhl,Ben Chiarot,D,DEF,0,0.0,0
Braydon Coburn (D),Tampa Bay Lightning,80,1,9,10,0.13,53,12,https://www.eliteprospects.com/player/9477/braydon-coburn,2015-16,nhl,Braydon Coburn,D,DEF,0,0.0,0
Nick Schultz (D),Philadelphia Flyers,81,1,9,10,0.12,42,-1,https://www.eliteprospects.com/player/8597/nick-schultz,2015-16,nhl,Nick Schultz,D,DEF,0,0.0,0
Ryan Murphy (D),Carolina Hurricanes,35,0,10,10,0.29,10,-1,https://www.eliteprospects.com/player/44666/ryan-murphy,2015-16,nhl,Ryan Murphy,D,DEF,0,0.0,0
Rob Scuderi (D),totals,63,0,10,10,0.16,10,7,https://www.eliteprospects.com/player/8878/rob-scuderi,2015-16,nhl,Rob Scuderi,D,DEF,0,0.0,0
Daniel Carr (LW/RW),Montréal Canadiens,23,6,3,9,0.39,8,0,https://www.eliteprospects.com/player/39435/daniel-carr,2015-16,nhl,Daniel Carr,LW/RW,FW,0,0.0,0
Brandon Sutter (C/RW),Vancouver Canucks,20,5,4,9,0.45,2,3,https://www.eliteprospects.com/player/9339/brandon-sutter,2015-16,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Dennis Rasmussen (C),Chicago Blackhawks,44,4,5,9,0.20,4,9,https://www.eliteprospects.com/player/9985/dennis-rasmussen,2015-16,nhl,Dennis Rasmussen,C,FW,0,0.0,0
Jordin Tootoo (RW),New Jersey Devils,66,4,5,9,0.14,102,-26,https://www.eliteprospects.com/player/9515/jordin-tootoo,2015-16,nhl,Jordin Tootoo,RW,FW,0,0.0,0
Jarret Stoll (C),totals,80,4,5,9,0.11,36,-1,https://www.eliteprospects.com/player/8895/jarret-stoll,2015-16,nhl,Jarret Stoll,C,FW,0,0.0,0
Ryan Dzingel (C/W),Ottawa Senators,30,3,6,9,0.30,11,4,https://www.eliteprospects.com/player/49315/ryan-dzingel,2015-16,nhl,Ryan Dzingel,C/W,FW,0,0.0,0
Magnus Pääjärvi (LW/RW),St. Louis Blues,48,3,6,9,0.19,8,-9,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2015-16,nhl,Magnus Pääjärvi,LW/RW,FW,0,0.0,0
Kyle Clifford (LW),Los Angeles Kings,56,3,6,9,0.16,55,-1,https://www.eliteprospects.com/player/15480/kyle-clifford,2015-16,nhl,Kyle Clifford,LW,FW,0,0.0,0
Nikita Nesterov (D),Tampa Bay Lightning,57,3,6,9,0.16,41,-6,https://www.eliteprospects.com/player/70425/nikita-nesterov,2015-16,nhl,Nikita Nesterov,D,DEF,0,0.0,0
Dalton Prout (D),Columbus Blue Jackets,64,3,6,9,0.14,102,-6,https://www.eliteprospects.com/player/22629/dalton-prout,2015-16,nhl,Dalton Prout,D,DEF,0,0.0,0
Carl Gunnarsson (D),St. Louis Blues,72,3,6,9,0.13,31,7,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2015-16,nhl,Carl Gunnarsson,D,DEF,0,0.0,0
Kerby Rychel (LW),Columbus Blue Jackets,32,2,7,9,0.28,15,5,https://www.eliteprospects.com/player/82918/kerby-rychel,2015-16,nhl,Kerby Rychel,LW,FW,0,0.0,0
Jamie McBain (D),Los Angeles Kings,44,2,7,9,0.20,6,2,https://www.eliteprospects.com/player/9311/jamie-mcbain,2015-16,nhl,Jamie McBain,D,DEF,0,0.0,0
Matt Carle (D),Tampa Bay Lightning,64,2,7,9,0.14,26,4,https://www.eliteprospects.com/player/9108/matt-carle,2015-16,nhl,Matt Carle,D,DEF,0,0.0,0
Erik Gudbranson (D),Florida Panthers,64,2,7,9,0.14,49,3,https://www.eliteprospects.com/player/31282/erik-gudbranson,2015-16,nhl,Erik Gudbranson,D,DEF,0,0.0,0
Scott Gomez (C),totals,34,1,8,9,0.26,6,-7,https://www.eliteprospects.com/player/9050/scott-gomez,2015-16,nhl,Scott Gomez,C,FW,0,0.0,0
Adam McQuaid (D),Boston Bruins,64,1,8,9,0.14,89,6,https://www.eliteprospects.com/player/11321/adam-mcquaid,2015-16,nhl,Adam McQuaid,D,DEF,0,0.0,0
Joel Edmundson (D),St. Louis Blues,67,1,8,9,0.13,63,0,https://www.eliteprospects.com/player/59478/joel-edmundson,2015-16,nhl,Joel Edmundson,D,DEF,0,0.0,0
Richard Pánik (RW/LW),Chicago Blackhawks,30,6,2,8,0.27,6,4,https://www.eliteprospects.com/player/11849/richard-panik,2015-16,nhl,Richard Pánik,RW/LW,FW,0,0.0,0
Oliver Bjorkstrand (RW),Columbus Blue Jackets,12,4,4,8,0.67,0,6,https://www.eliteprospects.com/player/92803/oliver-bjorkstrand,2015-16,nhl,Oliver Bjorkstrand,RW,FW,0,0.0,0
Shea Theodore (D),Anaheim Ducks,19,3,5,8,0.42,2,7,https://www.eliteprospects.com/player/101581/shea-theodore,2015-16,nhl,Shea Theodore,D,DEF,0,0.0,0
Zack Kassian (RW),Edmonton Oilers,36,3,5,8,0.22,114,-7,https://www.eliteprospects.com/player/15390/zack-kassian,2015-16,nhl,Zack Kassian,RW,FW,0,0.0,0
Cody Hodgson (C),Nashville Predators,39,3,5,8,0.21,6,2,https://www.eliteprospects.com/player/11253/cody-hodgson,2015-16,nhl,Cody Hodgson,C,FW,0,0.0,0
René Bourque (LW/RW),Columbus Blue Jackets,49,3,5,8,0.16,38,-9,https://www.eliteprospects.com/player/9089/rene-bourque,2015-16,nhl,René Bourque,LW/RW,FW,0,0.0,0
Patrik Elias (LW),New Jersey Devils,16,2,6,8,0.50,10,5,https://www.eliteprospects.com/player/8698/patrik-elias,2015-16,nhl,Patrik Elias,LW,FW,0,0.0,0
Luca Sbisa (D),Vancouver Canucks,41,2,6,8,0.20,26,5,https://www.eliteprospects.com/player/13946/luca-sbisa,2015-16,nhl,Luca Sbisa,D,DEF,0,0.0,0
Jakub Kindl (D),totals,44,2,6,8,0.18,18,13,https://www.eliteprospects.com/player/9230/jakub-kindl,2015-16,nhl,Jakub Kindl,D,DEF,0,0.0,0
Klas Dahlbeck (D),Arizona Coyotes,71,2,6,8,0.11,28,-5,https://www.eliteprospects.com/player/13266/klas-dahlbeck,2015-16,nhl,Klas Dahlbeck,D,DEF,0,0.0,0
Andrew MacDonald (D),Philadelphia Flyers,28,1,7,8,0.29,6,10,https://www.eliteprospects.com/player/12406/andrew-macdonald,2015-16,nhl,Andrew MacDonald,D,DEF,0,0.0,0
Cody Goloubef (D),Columbus Blue Jackets,43,1,7,8,0.19,20,-3,https://www.eliteprospects.com/player/18594/cody-goloubef,2015-16,nhl,Cody Goloubef,D,DEF,0,0.0,0
Patrik Nemeth (D),Dallas Stars,38,0,8,8,0.21,14,-1,https://www.eliteprospects.com/player/10383/patrik-nemeth,2015-16,nhl,Patrik Nemeth,D,DEF,0,0.0,0
Eric Nystrom (LW),Nashville Predators,46,7,0,7,0.15,20,-6,https://www.eliteprospects.com/player/6669/eric-nystrom,2015-16,nhl,Eric Nystrom,LW,FW,0,0.0,0
Logan Shaw (RW/C),Florida Panthers,53,5,2,7,0.13,13,-7,https://www.eliteprospects.com/player/37280/logan-shaw,2015-16,nhl,Logan Shaw,RW/C,FW,0,0.0,0
Tanner Glass (LW),New York Rangers,57,4,3,7,0.12,66,-3,https://www.eliteprospects.com/player/14085/tanner-glass,2015-16,nhl,Tanner Glass,LW,FW,0,0.0,0
Chris Porter (LW),Minnesota Wild,61,4,3,7,0.11,6,-6,https://www.eliteprospects.com/player/14133/chris-porter,2015-16,nhl,Chris Porter,LW,FW,0,0.0,0
Cal O'Reilly (C),Buffalo Sabres,20,3,4,7,0.35,2,-1,https://www.eliteprospects.com/player/11360/cal-o-reilly,2015-16,nhl,Cal O'Reilly,C,FW,0,0.0,0
Michael Latta (C),Washington Capitals,43,3,4,7,0.16,50,0,https://www.eliteprospects.com/player/14436/michael-latta,2015-16,nhl,Michael Latta,C,FW,0,0.0,0
Nathan Gerbe (C/LW),Carolina Hurricanes,47,3,4,7,0.15,14,-15,https://www.eliteprospects.com/player/9216/nathan-gerbe,2015-16,nhl,Nathan Gerbe,C/LW,FW,0,0.0,0
Dainius Zubrus (W/C),San Jose Sharks,50,3,4,7,0.14,20,4,https://www.eliteprospects.com/player/8632/dainius-zubrus,2015-16,nhl,Dainius Zubrus,W/C,FW,0,0.0,0
Nicklas Grossmann (D),Arizona Coyotes,58,3,4,7,0.12,24,-3,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2015-16,nhl,Nicklas Grossmann,D,DEF,0,0.0,0
Corban Knight (C),Florida Panthers,20,2,5,7,0.35,4,3,https://www.eliteprospects.com/player/38063/corban-knight,2015-16,nhl,Corban Knight,C,FW,0,0.0,0
Maxime Talbot (C/W),Boston Bruins,38,2,5,7,0.18,15,-11,https://www.eliteprospects.com/player/9511/maxime-talbot,2015-16,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Zach Trotman (D),Boston Bruins,38,2,5,7,0.18,22,3,https://www.eliteprospects.com/player/49303/zach-trotman,2015-16,nhl,Zach Trotman,D,DEF,0,0.0,0
Lance Bouma (LW/C),Calgary Flames,44,2,5,7,0.16,31,-6,https://www.eliteprospects.com/player/16499/lance-bouma,2015-16,nhl,Lance Bouma,LW/C,FW,0,0.0,0
Jonas Brodin (D),Minnesota Wild,68,2,5,7,0.10,18,-5,https://www.eliteprospects.com/player/19980/jonas-brodin,2015-16,nhl,Jonas Brodin,D,DEF,0,0.0,0
Mark Fayne (D),Edmonton Oilers,69,2,5,7,0.10,18,-6,https://www.eliteprospects.com/player/18011/mark-fayne,2015-16,nhl,Mark Fayne,D,DEF,0,0.0,0
Zbynek Michalek (D),Arizona Coyotes,70,2,5,7,0.10,20,3,https://www.eliteprospects.com/player/8588/zbynek-michalek,2015-16,nhl,Zbynek Michalek,D,DEF,0,0.0,0
Mike Reilly (D),Minnesota Wild,29,1,6,7,0.24,8,-4,https://www.eliteprospects.com/player/106295/mike-reilly,2015-16,nhl,Mike Reilly,D,DEF,0,0.0,0
Adam Clendening (D),totals,29,1,6,7,0.24,13,6,https://www.eliteprospects.com/player/20714/adam-clendening,2015-16,nhl,Adam Clendening,D,DEF,0,0.0,0
Joe Morrow (D),Boston Bruins,33,1,6,7,0.21,4,-7,https://www.eliteprospects.com/player/37180/joe-morrow,2015-16,nhl,Joe Morrow,D,DEF,0,0.0,0
Brandon Prust (LW/RW),Vancouver Canucks,35,1,6,7,0.20,59,-3,https://www.eliteprospects.com/player/8920/brandon-prust,2015-16,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Greg Pateryn (D),Montréal Canadiens,38,1,6,7,0.18,49,-8,https://www.eliteprospects.com/player/15526/greg-pateryn,2015-16,nhl,Greg Pateryn,D,DEF,0,0.0,0
Willie Mitchell (D),Florida Panthers,46,1,6,7,0.15,18,-2,https://www.eliteprospects.com/player/8548/willie-mitchell,2015-16,nhl,Willie Mitchell,D,DEF,0,0.0,0
Brandon Manning (D),Philadelphia Flyers,56,1,6,7,0.13,66,2,https://www.eliteprospects.com/player/23346/brandon-manning,2015-16,nhl,Brandon Manning,D,DEF,Brandon Manning,3.0,1
Martin Marincin (D),Toronto Maple Leafs,65,1,6,7,0.11,34,-3,https://www.eliteprospects.com/player/34750/martin-marincin,2015-16,nhl,Martin Marincin,D,DEF,0,0.0,0
Derrick Pouliot (D),Pittsburgh Penguins,22,0,7,7,0.32,2,4,https://www.eliteprospects.com/player/59741/derrick-pouliot,2015-16,nhl,Derrick Pouliot,D,DEF,0,0.0,0
Yannick Weber (D),Vancouver Canucks,45,0,7,7,0.16,24,-17,https://www.eliteprospects.com/player/10615/yannick-weber,2015-16,nhl,Yannick Weber,D,DEF,0,0.0,0
Alex Biega (D),Vancouver Canucks,51,0,7,7,0.14,22,-11,https://www.eliteprospects.com/player/11427/alex-biega,2015-16,nhl,Alex Biega,D,DEF,0,0.0,0
Tyler Randell (RW),Boston Bruins,27,6,0,6,0.22,47,-2,https://www.eliteprospects.com/player/31565/tyler-randell,2015-16,nhl,Tyler Randell,RW,FW,0,0.0,0
Scott Wilson (C/LW),Pittsburgh Penguins,24,5,1,6,0.25,12,0,https://www.eliteprospects.com/player/62534/scott-wilson,2015-16,nhl,Scott Wilson,C/LW,FW,0,0.0,0
Ty Rattie (RW),St. Louis Blues,13,4,2,6,0.46,4,1,https://www.eliteprospects.com/player/26385/ty-rattie,2015-16,nhl,Ty Rattie,RW,FW,0,0.0,0
